team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-288087,620347,Norbert Tamas,0,0,0,33,0,0,0,847574,33,834822,0,-1,-1,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,6,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,3,Open Practice,0,PRACTICE,31,84.72030322580645,187.4445941496905,2626,84.7574,2797.0,187.36255305613437,2796.9942
-288087,477938,Balazs Turoczy,10,10,0,5,0,14500,14500,853839,52,849322,10,-1,-1,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,0,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,3,Open Practice,0,PRACTICE,2,85.49405,185.74816439740545,171,85.3839,427.0,185.98778990418572,2796.9942
-288087,684015,Eran Aviner,12,12,0,16,0,17086,17086,931642,39,851908,12,-1,-1,4029,GTP,GTP,40,Benelux,Benelux,16,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,3,Open Practice,0,PRACTICE,12,88.04190833333334,180.3727696845887,1057,93.1642,1491.0,170.45563482968785,2796.9942
-147029,207525,Álvaro García,1,1,0,71,0,3682,3682,920481,69,838504,1,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,22,168,Cadillac V-Series.R GTP,M4SKED DEVILS RED,0,3,Open Practice,0,PRACTICE,62,92.80540645161291,171.11463072660257,5754,92.0481,6535.0,172.52244048926596,2796.9942
-215230,552913,Sergio Borja,2,2,0,25,0,5077,5077,862827,25,839899,2,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,7,168,Cadillac V-Series.R GTP,Team Sergio Borja,0,3,Open Practice,0,PRACTICE,25,86.282744,184.0502760830138,2157,86.2827,2157.0,184.0503699397446,2796.9942
-306596,424670,Marc Hagele,3,3,0,72,0,6049,6049,2182511,30,840871,3,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,30,168,Cadillac V-Series.R GTP,XBD Emiral Racing,0,3,Open Practice,0,PRACTICE,65,85.67819846153846,185.34893519649353,5569,218.2511,15714.0,72.76189148370845,2796.9942
-271970,167281,Coen Gerrits,4,4,0,23,0,8753,8753,1205390,53,843575,4,-1,-1,4029,GTP,GTP,40,Benelux,Benelux,27,168,Cadillac V-Series.R GTP,Magic Arrow #56,0,3,Open Practice,0,PRACTICE,15,86.70943333333334,183.14458120550515,1301,120.539,2772.0,131.74460427247615,2796.9942
-271970,620344,Dominik Fekete,7,7,0,30,0,9998,9998,909640,27,844820,7,-1,-1,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,9,168,Cadillac V-Series.R GTP,Magic Arrow #56,0,3,Open Practice,0,PRACTICE,29,85.64496206896551,185.42086388703586,2484,90.964,2729.0,174.57854595664224,2796.9942
-109804,290299,Ivan Alfimof,5,5,0,30,0,9402,9402,1557826,28,844224,5,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,21,170,Acura ARX-06 GTP,Carbono eSports Black,0,3,Open Practice,0,PRACTICE,19,87.45984736842105,181.57318280587228,1662,155.7826,4673.0,101.93925929083224,2796.9942
-61124,265255,Valter Mendes,6,6,0,59,0,9505,9505,1007626,31,844327,6,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,17,170,Acura ARX-06 GTP,IPM Gold,0,3,Open Practice,0,PRACTICE,54,85.61788333333334,185.4795077399134,4623,100.7626,5945.0,157.60175754099242,2796.9942
-291980,641759,Daan Berg2,8,8,0,35,0,11493,11493,888104,29,846315,8,-1,-1,4029,GTP,GTP,40,Benelux,Benelux,20,168,Cadillac V-Series.R GTP,Future Racing Team Pro,0,3,Open Practice,0,PRACTICE,32,86.48716875,183.61524702356505,2768,88.8104,3108.0,178.81197308423341,2796.9942
-258321,556217,Thomas Mørk,9,9,0,15,0,12057,12057,920232,13,846879,9,-1,-1,4029,GTP,GTP,43,Scandinavia,Scandinavia,9,170,Acura ARX-06 GTP,Stop N' Go Racing,0,3,Open Practice,0,PRACTICE,13,87.29200769230769,181.92230049715542,1135,92.0232,1380.0,172.5691222909006,2796.9942
-328206,912319,Nick Baggerman,11,11,0,19,0,15482,15482,1028160,10,850304,11,-1,-1,4029,GTP,GTP,40,Benelux,Benelux,26,168,Cadillac V-Series.R GTP,Future Racing Team PRO #018,0,3,Open Practice,0,PRACTICE,18,90.41803333333334,175.6326948171475,1628,102.816,1954.0,154.45419831932776,2796.9942
-90278,292820,Juanjo Gragera,13,13,0,12,0,17347,17347,868996,10,852169,13,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,6,170,Acura ARX-06 GTP,Carbono eSports - Juanjo,0,3,Open Practice,0,PRACTICE,12,86.899625,182.7437443418197,1043,86.8996,1043.0,182.7437969150606,2796.9942
-88450,299849,Vicente Lara,14,14,0,33,0,19919,19919,879861,27,854741,14,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,24,170,Acura ARX-06 GTP,Carbono Sports - Vicente,0,3,Open Practice,0,PRACTICE,31,87.79939354838709,180.87098569363332,2722,87.9861,2904.0,180.4871775700935,2796.9942
-244767,528821,Ivan Spitz,15,15,0,14,0,23073,23073,1042751,14,857895,15,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,23,168,Cadillac V-Series.R GTP,Team Ivan Spitz,0,3,Open Practice,0,PRACTICE,11,88.90782727272727,178.61602674966446,978,104.2751,1460.0,152.292952530374,2796.9942
-129672,607475,Lorenzo Castellani,16,0,0,39,0,129414,0,1735905,49,964236,16,-1,-1,4011,IMSA23,IMSA23,41,Italy,Italy,12,173,Ferrari 296 GT3,Zero7 Racing #201,0,3,Open Practice,0,PRACTICE,29,98.11206206896551,161.85943419716614,2845,173.5905,6770.0,91.48175075479364,2796.9942
-129672,59708,Luigi Nespolino,26,10,0,10,0,144230,14816,1284615,36,979052,26,-1,-1,4011,IMSA23,IMSA23,41,Italy,Italy,10,173,Ferrari 296 GT3,Zero7 Racing #201,0,3,Open Practice,0,PRACTICE,7,100.34348571428572,158.2600279565447,702,128.4615,1285.0,123.61962809402041,2796.9942
-323669,727595,Andras Kucsma,17,1,0,31,0,133683,4269,1935101,29,968505,17,-1,-1,4011,IMSA23,IMSA23,46,Central-Eastern Europe,Central-Eastern Europe,24,173,Ferrari 296 GT3,Really Slow Motion Racing - Andris,0,3,Open Practice,0,PRACTICE,24,99.29245833333334,159.93523698535347,2383,193.5101,5999.0,82.06477519467978,2796.9942
-331468,524376,Marius Blendea,18,2,0,43,0,138429,9015,3305009,19,973251,18,-1,-1,4011,IMSA23,IMSA23,33,Northwest,Northwest,37,173,Ferrari 296 GT3,OVRTK Team 4,0,3,Open Practice,0,PRACTICE,34,99.40713529411765,159.7507342648442,3380,330.5009,14212.0,48.04937854753195,2796.9942
-92660,183567,Péter Balassa,19,3,0,24,0,139055,9641,1473670,20,973877,19,-1,-1,4011,IMSA23,IMSA23,46,Central-Eastern Europe,Central-Eastern Europe,17,173,Ferrari 296 GT3,Really Slow Motion Racing,0,3,Open Practice,0,PRACTICE,22,101.00865909090909,157.2178365431767,2222,147.367,3537.0,107.76064420392628,2796.9942
-55648,213565,Fran Vinal,20,4,0,40,0,139415,10001,1042582,52,974237,20,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,48,169,Porsche 911 GT3 R (992),Kuruma MotorSport,0,3,Open Practice,0,PRACTICE,35,101.84262,155.9304233767749,3564,104.2582,4170.0,152.3176388466327,2796.9942
-55648,272192,Toño N. Ordieres,22,6,0,14,0,141373,11959,985690,43,976195,22,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,3,169,Porsche 911 GT3 R (992),Kuruma MotorSport,0,3,Open Practice,0,PRACTICE,10,98.49779000000001,161.2255752580845,985,98.569,1380.0,161.10909976158837,2796.9942
