team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-243684,176521,Tom R Dadswell,0,0,89,139,0,0,0,1071080,190,1037842,0,1,1,4010,BMW M Hybrid V8,BMW M Hybrid V8,36,UK and I,UK and I,6,159,BMW M Hybrid V8,Altitude Esports,0,6,Race,0,RACE,137,107.10798029197079,200.13879471506533,14673.793299999998,107.108,14888.012,200.13875788923332,35781.127
-243684,259215,Bryan Loynes,0,0,70,98,0,0,0,1075543,143,1044383,0,1,1,4010,BMW M Hybrid V8,BMW M Hybrid V8,36,UK and I,UK and I,4,159,BMW M Hybrid V8,Altitude Esports,0,6,Race,0,RACE,96,107.55425520833333,199.30835872999566,10325.2085,107.5543,10540.321399999999,199.30827572677248,35781.127
-243684,388214,Mark D Hutchinson,0,0,47,96,0,0,0,1078416,213,1040475,0,1,1,4010,BMW M Hybrid V8,BMW M Hybrid V8,36,UK and I,UK and I,10,159,BMW M Hybrid V8,Altitude Esports,0,6,Race,0,RACE,94,107.84155851063831,198.7773765146889,10137.106500000002,107.8416,10352.7936,198.7773000400588,35781.127
-225873,387312,Gianpaolo Filippo Cristini,1,0,0,218,0,-1,0,1115069,322,1065834,1,15,10,2523,Dallara P217,Dallara P217,41,Italy,Italy,20,128,Dallara P217,centoquattro #104,0,6,Race,0,RACE,216,111.50687962962964,192.24340373617542,24085.486,111.5069,24308.5042,192.24336861665066,35781.127
-225873,318720,Michele Sangalli,1,0,0,104,0,-1,0,1114586,257,1078059,1,15,10,2523,Dallara P217,Dallara P217,41,Italy,Italy,11,128,Dallara P217,centoquattro #104,0,6,Race,0,RACE,102,111.45859215686275,192.32668980630143,11368.7764,111.4586,11591.6944,192.32667627262504,35781.127
-305677,529361,Higo Oliveira,2,1,0,113,0,-1,-1,1095388,300,1056751,2,4,4,4010,BMW M Hybrid V8,BMW M Hybrid V8,45,Brazil,Brazil,19,159,BMW M Hybrid V8,Delta Racing LMDh,0,6,Race,0,RACE,110,109.5388318181818,195.69737712358798,12049.271499999999,109.5388,12377.884399999999,195.69743396860295,35781.127
-305677,690115,Washington Pereira Carvalho,2,1,0,112,0,-1,-1,1089722,177,1049784,2,4,4,4010,BMW M Hybrid V8,BMW M Hybrid V8,45,Brazil,Brazil,25,159,BMW M Hybrid V8,Delta Racing LMDh,0,6,Race,0,RACE,109,108.97220458715596,196.71495278279997,11877.970299999999,108.9722,12204.8864,196.71496106346393,35781.127
-305677,394951,Joao Vitor Delgado,2,1,0,96,0,-1,-1,1089315,248,1046729,2,4,4,4010,BMW M Hybrid V8,BMW M Hybrid V8,45,Brazil,Brazil,18,159,BMW M Hybrid V8,Delta Racing LMDh,0,6,Race,0,RACE,94,108.93153723404257,196.7883922719565,10239.5645,108.9315,10457.423999999999,196.78845953649773,35781.127
-261365,266382,Tobi Soriano,3,1,0,167,0,-1,-1,1121511,262,1072036,3,5,0,2523,Dallara P217,Dallara P217,24,Hispanoamérica,Hispanoamérica,12,128,Dallara P217,MRP by Fields Academy,0,6,Race,0,RACE,162,112.15112592592594,191.13907152531354,18168.4824,112.1511,18729.2337,191.139115710858,35781.127
-261365,310141,Cristian Streitemberger,3,1,0,154,0,-1,-1,1122384,217,1074782,3,5,0,2523,Dallara P217,Dallara P217,38,Iberia,Iberia,42,128,Dallara P217,MRP by Fields Academy,0,6,Race,0,RACE,152,112.23836907894737,190.99049866736576,17060.2321,112.2384,17284.7136,190.9904460505496,35781.127
-254304,532015,Winston Ekkel,4,2,0,145,0,-1,-1,1117526,298,1075246,4,8,3,2523,Dallara P217,Dallara P217,40,Benelux,Benelux,6,128,Dallara P217,Platinum Racing Team Blue,0,6,Race,0,RACE,143,111.7525902097902,191.8207178890252,15980.620399999998,111.7526,16204.127,191.8207010843596,35781.127
-254304,400221,Perry Oosterveer,4,2,0,89,0,-1,-1,1136421,195,1087329,4,8,3,2523,Dallara P217,Dallara P217,40,Benelux,Benelux,8,128,Dallara P217,Platinum Racing Team Blue,0,6,Race,0,RACE,86,113.6421011627907,188.6313422636614,9773.2207,113.6421,10114.1469,188.63134419374512,35781.127
-254304,363812,Vincent Aussems,4,2,0,85,0,-1,-1,1111646,236,1079091,4,8,3,2523,Dallara P217,Dallara P217,40,Benelux,Benelux,11,128,Dallara P217,Platinum Racing Team Blue,0,6,Race,0,RACE,83,111.16457710843373,192.83536750281652,9226.6599,111.1646,9448.991,192.8353277932004,35781.127
-306596,540224,Luis Martinez8,5,3,0,143,0,-1,-1,1117842,152,1087550,5,6,1,2523,Dallara P217,Dallara P217,38,Iberia,Iberia,18,128,Dallara P217,XBD Emiral Racing,0,6,Race,0,RACE,140,111.78419357142859,191.76648679137622,15649.787100000003,111.7842,15985.1406,191.7664757631222,35781.127
-306596,424670,Marc Hagele,5,3,0,88,0,-1,-1,1124648,222,1083495,5,6,1,2523,Dallara P217,Dallara P217,38,Iberia,Iberia,8,128,Dallara P217,XBD Emiral Racing,0,6,Race,0,RACE,86,112.46479302325582,190.60597991379672,9671.9722,112.4648,9896.902399999999,190.60596808957118,35781.127
-306596,47036,Daniel López,5,3,0,88,0,-1,-1,1122999,109,1084155,5,6,1,2523,Dallara P217,Dallara P217,38,Iberia,Iberia,7,128,Dallara P217,XBD Emiral Racing,0,6,Race,0,RACE,87,112.29986091954024,190.88591833037657,9770.0879,112.2999,9882.3912,190.88585190191625,35781.127
-201381,528821,Ivan Spitz,6,4,0,149,0,-1,-1,1124100,319,1078404,6,9,4,2523,Dallara P217,Dallara P217,38,Iberia,Iberia,7,128,Dallara P217,Peaky Drivers LMP2,0,6,Race,0,RACE,147,112.40996054421768,190.69895564608564,16524.264199999998,112.41,16749.09,190.69888871096882,35781.127
-201381,567600,Alejandro Llaneza,6,4,0,105,0,-1,-1,1125673,232,1081653,6,9,4,2523,Dallara P217,Dallara P217,38,Iberia,Iberia,13,128,Dallara P217,Peaky Drivers LMP2,0,6,Race,0,RACE,103,112.56727378640775,190.43245304736524,11594.429199999999,112.5673,11819.5665,190.43240870128363,35781.127
-201381,415746,Sito Ferrer,6,4,0,65,0,-1,-1,1122323,167,1087711,6,9,4,2523,Dallara P217,Dallara P217,38,Iberia,Iberia,3,128,Dallara P217,Peaky Drivers LMP2,0,6,Race,0,RACE,64,112.2323390625,191.0007602003417,7182.8697,112.2323,7295.099499999999,191.00082667823796,35781.127
-164695,466164,Leonhard V Ziegler,7,5,0,166,0,-1,-1,1113426,318,1082384,7,10,5,2523,Dallara P217,Dallara P217,42,DE-AT-CH,DE-AT-CH,20,128,Dallara P217,BAZINGA Motorsport,0,6,Race,0,RACE,160,111.34263187500001,192.52699275211918,17814.8211,111.3426,18482.871600000002,192.52704786847085,35781.127
