team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-316172,373841,Felix Gretschel,0,0,0,7,0,0,0,1186581,7,1184385,0,-1,-1,4029,GTP,GTP,42,DE-AT-CH,DE-AT-CH,4,168,Cadillac V-Series.R GTP,Project Dynamic Green,-1,5,Open Qualifying,0,QUALIFY,3,119,212,356,119.0,833.0,212.0,831
-226674,197376,Albert Blanc Agenjo,1,1,0,8,0,1535,1535,1186802,8,1185920,1,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,1,168,Cadillac V-Series.R GTP,NIX e-Sports 1,-1,5,Open Qualifying,0,QUALIFY,4,119,212,475,119.0,952.0,212.0,831
-147029,552913,Sergio Borja,2,2,0,9,0,4129,4129,1219767,6,1188514,2,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,3,168,Cadillac V-Series.R GTP,M4SKED DEVILS RED,-1,5,Open Qualifying,0,QUALIFY,6,122,207,732,122.0,1098.0,207.0,831
-327202,594341,Sergio Sánchez Cachafeiro,3,3,0,8,0,5547,5547,1226147,3,1189932,3,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,1,168,Cadillac V-Series.R GTP,GO! eSports GTP,-1,5,Open Qualifying,0,QUALIFY,6,123,206,736,123.0,984.0,206.0,831
-288087,620347,Norbert Tamas,4,4,0,8,0,6102,6102,1226113,8,1190487,4,-1,-1,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,1,168,Cadillac V-Series.R GTP,Magic Arrow #55,-1,5,Open Qualifying,0,QUALIFY,6,123,206,736,123.0,984.0,206.0,831
-289324,289340,Jan Körbs,5,5,0,8,0,6463,6463,1201159,8,1190848,5,-1,-1,4029,GTP,GTP,42,DE-AT-CH,DE-AT-CH,2,168,Cadillac V-Series.R GTP,Reiter Engineering Esports,-1,5,Open Qualifying,0,QUALIFY,4,120,210,480,120.0,960.0,210.0,831
-135937,435163,Álvaro Gutierrez,6,6,0,8,0,7081,7081,1194526,5,1191466,6,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,3,168,Cadillac V-Series.R GTP,M4sked Devils BLUE,-1,5,Open Qualifying,0,QUALIFY,4,119,211,478,119.0,952.0,211.0,831
-306596,279033,Jonathan Pumuki,7,7,0,6,0,7596,7596,1246061,3,1191981,7,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,6,168,Cadillac V-Series.R GTP,XBD Emiral Racing,-1,5,Open Qualifying,0,QUALIFY,3,125,202,374,125.0,750.0,202.0,831
-292982,574911,Eros Gioannini,8,8,0,10,0,8415,8415,1211582,7,1192800,8,-1,-1,4029,GTP,GTP,39,France,France,2,159,BMW M Hybrid V8,Unity Racing | Yellow,-1,5,Open Qualifying,0,QUALIFY,6,121,208,727,121.0,1210.0,208.0,831
-109804,299849,Vicente Lara,9,9,0,8,0,8451,8451,1196933,7,1192836,9,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,1,170,Acura ARX-06 GTP,Carbono eSports Black,-1,5,Open Qualifying,0,QUALIFY,5,120,211,598,120.0,960.0,211.0,831
-291980,912319,Nick Baggerman,10,10,0,8,0,10047,10047,1214339,6,1194432,10,-1,-1,4029,GTP,GTP,40,Benelux,Benelux,3,168,Cadillac V-Series.R GTP,Future Racing Team Pro,-1,5,Open Qualifying,0,QUALIFY,5,121,208,607,121.0,968.0,208.0,831
-53704,611888,Milo Speelman,11,11,0,8,0,11556,11556,1213902,8,1195941,11,-1,-1,4029,GTP,GTP,40,Benelux,Benelux,5,168,Cadillac V-Series.R GTP,LITHIUM Motorsports,-1,5,Open Qualifying,0,QUALIFY,5,121,208,607,121.0,968.0,208.0,831
-271970,167281,Coen Gerrits,12,12,0,8,0,17310,17310,1258111,3,1201695,12,-1,-1,4029,GTP,GTP,40,Benelux,Benelux,5,168,Cadillac V-Series.R GTP,Magic Arrow #56,-1,5,Open Qualifying,0,QUALIFY,4,126,200,503,126.0,1008.0,200.0,831
-153276,257599,Milan Radivojevic,13,0,0,6,0,186851,0,1518047,1,1371236,13,-1,-1,4011,IMSA23,IMSA23,46,Central-Eastern Europe,Central-Eastern Europe,5,173,Ferrari 296 GT3,RUCANOR RACING,-1,5,Open Qualifying,0,QUALIFY,2,152,166,304,152.0,912.0,166.0,831
-129672,443123,Alessio Bernardini,14,1,0,6,0,187450,599,1372676,3,1371835,14,-1,-1,4011,IMSA23,IMSA23,41,Italy,Italy,4,173,Ferrari 296 GT3,Zero7 Racing #201,-1,5,Open Qualifying,0,QUALIFY,3,137,184,412,137.0,822.0,184.0,831
-194019,227966,Juanma Frias Gamez,15,2,0,5,0,187645,794,1372811,3,1372030,15,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,6,169,Porsche 911 GT3 R (992),EUROMASTER ESPORTS,-1,5,Open Qualifying,0,QUALIFY,2,137,184,275,137.0,685.0,184.0,831
-215259,528824,Kiko Lacalle,16,3,0,6,0,189383,2532,1376344,6,1373768,16,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,1,173,Ferrari 296 GT3,GO! eSports,-1,5,Open Qualifying,0,QUALIFY,4,138,183,551,138.0,828.0,183.0,831
-272730,666727,Vladislav T Shopov,17,4,0,4,0,190383,3532,1375873,3,1374768,17,-1,-1,4011,IMSA23,IMSA23,40,Benelux,Benelux,1,132,BMW M4 GT3,Negative Delta by BULERS,-1,5,Open Qualifying,0,QUALIFY,2,138,183,275,138.0,552.0,183.0,831
-117499,498058,Alberto Moreno S,18,5,0,5,0,190418,3567,1532919,2,1374803,18,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,0,132,BMW M4 GT3,Carbono eSports JD Army,-1,5,Open Qualifying,0,QUALIFY,4,153,164,613,153.0,765.0,164.0,831
