team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-61124,265255,Valter Mendes,0,0,0,65,0,0,0,1543510,53,1188511,0,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,32,170,Acura ARX-06 GTP,IPM Gold,0,3,Open Practice,0,PRACTICE,57,121,208,6892,154.0,10010.0,163.0,10033
-288087,620347,Norbert Tamas,1,1,0,23,0,1831,1831,1198206,18,1190342,1,-1,-1,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,3,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,3,Open Practice,0,PRACTICE,23,120,210,2756,120.0,2760.0,210.0,10033
-288087,684015,Eran Aviner,5,5,0,20,0,8009,8009,1282287,41,1196520,5,-1,-1,4029,GTP,GTP,40,Benelux,Benelux,17,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,3,Open Practice,0,PRACTICE,18,121,208,2181,128.0,2560.0,197.0,10033
-259046,638244,Nauzet Valeriano Herrera,2,2,0,14,0,3939,3939,5230478,11,1192450,2,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,12,168,Cadillac V-Series.R GTP,GO! eSports #013,0,3,Open Practice,0,PRACTICE,11,121,208,1333,523.0,7322.0,48.0,10033
-327202,594341,Sergio Sánchez Cachafeiro,3,3,0,36,0,5021,5021,1742192,15,1193532,3,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,11,168,Cadillac V-Series.R GTP,GO! eSports GTP,0,3,Open Practice,0,PRACTICE,32,121,209,3859,174.0,6264.0,145.0,10033
-109804,300176,Alex González,4,4,0,23,0,7278,7278,1366822,17,1195789,4,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,11,170,Acura ARX-06 GTP,Carbono eSports Black,0,3,Open Practice,0,PRACTICE,17,122,206,2077,137.0,3151.0,184.0,10033
-109804,292820,Juanjo Gragera,8,8,0,3,0,38423,38423,1226968,21,1226934,8,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,4,170,Acura ARX-06 GTP,Carbono eSports Black,0,3,Open Practice,0,PRACTICE,2,123,205,245,123.0,369.0,205.0,10033
-291980,912319,Nick Baggerman,6,6,0,14,0,8093,8093,5666427,5,1196604,6,-1,-1,4029,GTP,GTP,40,Benelux,Benelux,13,168,Cadillac V-Series.R GTP,Future Racing Team Pro,0,3,Open Practice,0,PRACTICE,12,133,189,1598,567.0,7938.0,44.0,10033
-292982,574911,Eros Gioannini,7,7,0,33,0,12089,12089,1786579,26,1200600,7,-1,-1,4029,GTP,GTP,39,France,France,33,159,BMW M Hybrid V8,Unity Racing | Yellow,0,3,Open Practice,0,PRACTICE,32,121,208,3871,179.0,5907.0,141.0,10033
-257829,25377,Aurelio Carneiro,9,0,0,30,0,174837,0,2299042,28,1363348,9,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,69,173,Ferrari 296 GT3,SR TECHNIC #PEC,0,3,Open Practice,0,PRACTICE,18,138,183,2484,230.0,6900.0,110.0,10033
-334321,496743,Aleix Garcia,10,1,0,23,0,178897,4060,1412143,20,1367408,10,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,13,169,Porsche 911 GT3 R (992),Team Aleix Garcia,0,3,Open Practice,0,PRACTICE,22,137,183,3024,141.0,3243.0,178.0,10033
-117499,498058,Alberto Moreno S,11,2,0,51,0,179730,4893,2160532,48,1368241,11,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,36,132,BMW M4 GT3,Carbono eSports JD Army,0,3,Open Practice,0,PRACTICE,50,142,178,7092,216.0,11016.0,117.0,10033
-215259,528824,Kiko Lacalle,12,3,0,30,0,180246,5409,1383143,39,1368757,12,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,13,173,Ferrari 296 GT3,GO! eSports,0,3,Open Practice,0,PRACTICE,29,138,182,4011,138.0,4140.0,182.0,10033
-215259,888006,Marc Lopez5,22,13,0,13,0,192331,17494,1668040,31,1380842,22,-1,-1,4011,IMSA23,IMSA23,42,DE-AT-CH,DE-AT-CH,17,173,Ferrari 296 GT3,GO! eSports,0,3,Open Practice,0,PRACTICE,10,139,182,1389,167.0,2171.0,151.0,10033
-301539,730865,David Gutierrez4,13,4,0,37,0,183041,8204,1806467,31,1371552,13,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,10,173,Ferrari 296 GT3,SIM RACING CONCEPT,0,3,Open Practice,0,PRACTICE,33,139,182,4572,181.0,6697.0,140.0,10033
-257830,613054,Luis Marinho,14,5,0,25,0,184387,9550,2573791,21,1372898,14,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,20,132,BMW M4 GT3,SR TECHNIC,0,3,Open Practice,0,PRACTICE,19,138,182,2627,257.0,6425.0,98.0,10033
-234432,415746,Sito Ferrer,15,6,0,25,0,185029,10192,1657871,16,1373540,15,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,31,169,Porsche 911 GT3 R (992),Team Sito Ferrer,0,3,Open Practice,0,PRACTICE,23,138,182,3180,166.0,4150.0,152.0,10033
