team_id,cust_id,display_name,average_lap,best_lap_num,best_lap_time,car_class_id,car_class_name,car_class_short_name,car_id,car_name,class_interval,club_id,club_name,club_shortname,country_code,finish_position,finish_position_in_class,incidents,interval,laps_complete,laps_lead,opt_laps_complete,position,starting_position,starting_position_in_class,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-358101,103117,Ricardo Ferreira,904512,9,900326,4029,GTP,GTP,168,Cadillac V-Series.R GTP,0,38,Iberia,Iberia,PT,0,0,0,0,10,0,0,0,-1,-1,Foccus Racing GTP,-1,5,Open Qualifying,0,QUALIFY,7,90,183,633,90.0,900.0,183.0,905
-233878,634750,Mathijs Wijten,905589,4,904019,4029,GTP,GTP,170,Acura ARX-06 GTP,3693,40,Benelux,Benelux,NL,1,1,3,3693,9,0,0,1,-1,-1,DLR x Sim-Lab \\ Orange,-1,5,Open Qualifying,0,QUALIFY,5,91,183,453,91.0,819.0,183.0,905
-288978,348052,Aritz Paz,909652,9,904562,4029,GTP,GTP,174,Porsche 963 GTP,4236,38,Iberia,Iberia,US,2,2,3,4236,10,0,0,2,-1,-1,Enosis eSports PEC GTP,-1,5,Open Qualifying,0,QUALIFY,5,91,182,455,91.0,910.0,182.0,905
-379749,730048,Max Daleiden,918086,2,904735,4029,GTP,GTP,170,Acura ARX-06 GTP,4409,40,Benelux,Benelux,LU,3,3,1,4409,9,0,0,3,-1,-1,Fury Simsport GTP,-1,5,Open Qualifying,0,QUALIFY,7,92,180,643,92.0,828.0,180.0,905
-345761,490005,Randy Martin y Mateos,909801,7,904825,4029,GTP,GTP,170,Acura ARX-06 GTP,4499,39,France,France,FR,4,4,1,4499,10,0,0,4,-1,-1,Old Firm Racing #Orange,-1,5,Open Qualifying,0,QUALIFY,7,91,182,637,91.0,910.0,182.0,905
-306596,245246,Alberto García Blasco,906794,8,904900,4029,GTP,GTP,170,Acura ARX-06 GTP,4574,24,Hispanoamérica,Hispanoamérica,CL,5,5,1,4574,11,0,0,5,-1,-1,XBD Racing GTP,-1,5,Open Qualifying,0,QUALIFY,7,91,182,635,91.0,1001.0,182.0,905
-384994,289340,Jan Körbs,906034,6,904941,4029,GTP,GTP,168,Cadillac V-Series.R GTP,4615,42,DE-AT-CH,DE-AT-CH,DE,6,6,4,4615,8,0,0,6,-1,-1,Reiter Engineering Esports PEC,-1,5,Open Qualifying,0,QUALIFY,5,91,182,453,91.0,728.0,182.0,905
-293296,427405,Kevin Jailler,907999,5,904963,4029,GTP,GTP,174,Porsche 963 GTP,4637,39,France,France,FR,7,7,2,4637,5,0,0,7,-1,-1,Old Firm Racing # Yellow,-1,5,Open Qualifying,0,QUALIFY,3,91,182,272,91.0,455.0,182.0,905
-293296,697478,Julien Jouy,911369,7,911369,4029,GTP,GTP,174,Porsche 963 GTP,11043,39,France,France,FR,15,15,4,11043,4,0,0,15,-1,-1,Old Firm Racing # Yellow,-1,5,Open Qualifying,0,QUALIFY,1,91,181,91,91.0,364.0,181.0,905
-221044,613747,Jeanpaul Seemann,931561,7,905388,4029,GTP,GTP,170,Acura ARX-06 GTP,5062,40,Benelux,Benelux,NL,8,8,2,5062,9,0,0,8,-1,-1,DLR x Sim-Lab \\ White,-1,5,Open Qualifying,0,QUALIFY,6,93,177,559,93.0,837.0,177.0,905
-210064,639492,Rachel Konkoly,917627,2,906452,4029,GTP,GTP,159,BMW M Hybrid V8,6126,46,Central-Eastern Europe,Central-Eastern Europe,HU,9,9,2,6126,9,0,0,9,-1,-1,Taylor Mills Racing #41,-1,5,Open Qualifying,0,QUALIFY,7,92,180,642,92.0,828.0,180.0,905
-202593,361527,Romain Utiel,917157,4,907922,4029,GTP,GTP,170,Acura ARX-06 GTP,7596,39,France,France,FR,10,10,3,7596,6,0,0,10,-1,-1,The Rolling Goat,-1,5,Open Qualifying,0,QUALIFY,4,92,180,367,92.0,552.0,180.0,905
-202593,335241,Kevin Chartier,910772,7,910772,4029,GTP,GTP,170,Acura ARX-06 GTP,10446,39,France,France,FR,14,14,1,10446,3,0,0,14,-1,-1,The Rolling Goat,-1,5,Open Qualifying,0,QUALIFY,1,91,181,91,91.0,273.0,181.0,905
