team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-306596,245246,Alberto García Blasco,0,0,55,96,0,0,0,832058,33,811226,0,0,0,4029,GTP,GTP,24,Hispanoamérica,Hispanoamérica,3,168,Cadillac V-Series.R GTP,XBD Emiral Racing,0,6,Race,0,RACE,95,83.20581684210526,186.33043874589438,7904.5526,83.2058,7987.756799999999,186.33047646197747,14320.662
-306596,410026,Pablo Álvarez,0,0,67,76,0,0,0,833277,113,811230,0,0,0,4029,GTP,GTP,38,Iberia,Iberia,11,168,Cadillac V-Series.R GTP,XBD Emiral Racing,0,6,Race,0,RACE,75,83.327668,186.05796526551063,6249.5751,83.3277,6332.905199999999,186.0578938144219,14320.662
-147029,552913,Sergio Borja,1,1,40,108,0,37821,37821,822008,167,806942,1,1,1,4029,GTP,GTP,38,Iberia,Iberia,17,168,Cadillac V-Series.R GTP,M4SKED DEVILS RED,0,6,Race,0,RACE,106,82.20080943396226,188.60856073266876,8713.2858,82.2008,8877.6864,188.60858237876033,14320.662
-147029,207525,Álvaro García,1,1,7,64,0,37821,37821,831572,138,813354,1,1,1,4029,GTP,GTP,38,Iberia,Iberia,10,168,Cadillac V-Series.R GTP,M4SKED DEVILS RED,0,6,Race,0,RACE,62,83.15715,186.439486663504,5155.7433,83.1572,5322.0608,186.4393745628761,14320.662
-226674,197376,Albert Blanc Agenjo,2,2,0,133,0,-1,-1,837760,168,805544,2,40,15,4029,GTP,GTP,38,Iberia,Iberia,22,168,Cadillac V-Series.R GTP,NIX e-Sports 1,0,6,Race,0,RACE,131,83.7741038167939,185.06645433420937,10974.4076,83.776,11142.207999999999,185.06226554621853,14320.662
-226674,528268,Diego Cayón,2,2,0,38,0,-1,-1,838899,75,821875,2,40,15,4029,GTP,GTP,38,Iberia,Iberia,3,168,Cadillac V-Series.R GTP,NIX e-Sports 1,0,6,Race,0,RACE,34,83.83694705882353,184.9277305806699,2850.4562,83.8899,3187.8161999999998,184.81100059005917,14320.662
-288087,620347,Norbert Tamas,3,3,1,94,0,-1,-1,833476,154,814878,3,3,3,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,3,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,6,Race,0,RACE,93,83.34755591397848,186.01356918493414,7751.322699999999,83.3476,7834.6744,186.01347079459998,14320.662
-288087,684015,Eran Aviner,3,3,0,39,0,-1,-1,837196,107,826022,3,3,3,4029,GTP,GTP,40,Benelux,Benelux,8,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,6,Race,0,RACE,38,83.71962368421053,185.18688541745087,3181.3457000000003,83.7196,3265.0644,185.18693780667851,14320.662
-288087,477938,Balazs Turoczy,3,3,0,38,0,-1,-1,836866,73,816836,3,3,3,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,10,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,6,Race,0,RACE,37,83.68661351351352,185.25993235341622,3096.4047,83.6866,3180.0908,185.25996226875034,14320.662
-289887,699233,Oliver E Bunn,4,4,0,94,0,-1,-1,846623,85,816670,4,8,8,4029,GTP,GTP,36,UK and I,UK and I,11,170,Acura ARX-06 GTP,Prestanda NOMAD #256,0,6,Race,0,RACE,94,84.66226489361702,183.12498936664858,7958.2528999999995,84.6623,7958.2562,183.12491343136205,14320.662
-289887,225827,Taylor Lane,4,4,0,76,0,-1,-1,841507,165,822628,4,8,8,4029,GTP,GTP,36,UK and I,UK and I,10,170,Acura ARX-06 GTP,Prestanda NOMAD #256,0,6,Race,0,RACE,75,84.15068000000001,184.2382777940713,6311.301,84.1507,6395.4532,184.23823400637193,14320.662
-135937,435163,Álvaro Gutierrez,5,5,0,92,0,-1,-1,848044,166,820000,5,4,4,4029,GTP,GTP,38,Iberia,Iberia,14,168,Cadillac V-Series.R GTP,M4sked Devils BLUE,0,6,Race,0,RACE,86,84.76182558139534,182.90989194790276,7289.517,84.8044,7802.0048,182.81806555320244,14320.662
-135937,558947,Pablo Javier Ruiz,5,5,0,78,0,-1,-1,841614,69,815910,5,4,4,4029,GTP,GTP,38,Iberia,Iberia,17,168,Cadillac V-Series.R GTP,M4sked Devils BLUE,0,6,Race,0,RACE,77,84.1747987012987,184.18548778971777,6481.4595,84.1614,6564.5892,184.21481057111697,14320.662
-258321,115054,Morten Kofoed,6,6,0,102,0,-1,-1,849006,95,820885,6,12,12,4029,GTP,GTP,43,Scandinavia,Scandinavia,18,170,Acura ARX-06 GTP,Stop N' Go Racing,0,6,Race,0,RACE,102,84.90058725490196,182.6109436893777,8659.8599,84.9006,8659.8612,182.6109162762101,14320.662
-258321,556217,Thomas Mørk,6,6,0,68,0,-1,-1,839626,157,817069,6,12,12,4029,GTP,GTP,43,Scandinavia,Scandinavia,9,170,Acura ARX-06 GTP,Stop N' Go Racing,0,6,Race,0,RACE,67,83.96255522388059,184.65107829389197,5625.4911999999995,83.9626,5709.4568,184.65097982196838,14320.662
-53704,380152,Zachary Livengood,7,7,0,94,0,-1,-1,848721,97,821498,7,6,6,4029,GTP,GTP,26,Illinois,Illinois,17,168,Cadillac V-Series.R GTP,LITHIUM Motorsports,0,6,Race,0,RACE,91,84.76998461538462,182.89228703701187,7714.0686,84.8721,7977.977400000001,182.67223691177668,14320.662
-53704,611888,Milo Speelman,7,7,0,76,0,-1,-1,843888,28,820642,7,6,6,4029,GTP,GTP,40,Benelux,Benelux,11,168,Cadillac V-Series.R GTP,LITHIUM Motorsports,0,6,Race,0,RACE,76,84.38878552631579,183.71844388689902,6413.5477,84.3888,6413.5488000000005,183.71841237699792,14320.662
-271970,167281,Coen Gerrits,8,8,0,94,0,-1,-1,838991,139,818397,8,13,13,4029,GTP,GTP,40,Benelux,Benelux,25,168,Cadillac V-Series.R GTP,Magic Arrow #56,0,6,Race,0,RACE,90,83.87857777777778,184.83594702183265,7549.072,83.8991,7886.5154,184.79073504244982,14320.662
-271970,620344,Dominik Fekete,8,8,0,76,0,-1,-1,840474,99,820029,8,13,13,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,16,168,Cadillac V-Series.R GTP,Magic Arrow #56,0,6,Race,0,RACE,75,84.04735600000001,184.4647719602268,6303.551700000001,84.0474,6387.6024,184.4646753903155,14320.662
-61124,265255,Valter Mendes,9,9,0,98,0,-1,-1,844832,168,817065,9,5,5,4029,GTP,GTP,38,Iberia,Iberia,13,170,Acura ARX-06 GTP,IPM Gold,0,6,Race,0,RACE,95,84.50180421052632,183.47272585771265,8027.6714,84.4832,8279.3536,183.51312874512334,14320.662
-61124,276401,Gonçalo Narciso,9,9,0,72,0,-1,-1,851159,66,817041,9,5,5,4029,GTP,GTP,38,Iberia,Iberia,13,170,Acura ARX-06 GTP,IPM Gold,0,6,Race,0,RACE,69,85.14569565217391,182.08526267415803,5875.053,85.1159,6128.3448,182.14900339889496,14320.662
-295372,293812,Miguel Alpalhão,10,10,0,92,0,-1,-1,841010,155,820830,10,9,9,4029,GTP,GTP,38,Iberia,Iberia,17,168,Cadillac V-Series.R GTP,F Racing #LMDH,0,6,Race,0,RACE,89,84.07773033707865,184.39813130353696,7482.918,84.101,7737.2919999999995,184.3471107168762,14320.662
-295372,685827,Julio Pinto3,10,10,0,77,0,-1,-1,847421,98,820232,10,9,9,4029,GTP,GTP,38,Iberia,Iberia,17,168,Cadillac V-Series.R GTP,F Racing #LMDH,0,6,Race,0,RACE,76,84.74205394736842,182.95256765937117,6440.3961,84.7421,6525.141699999999,182.95246823479715,14320.662
-291980,641759,Daan Berg2,11,11,0,95,0,-1,-1,855308,135,819135,11,7,7,4029,GTP,GTP,40,Benelux,Benelux,28,168,Cadillac V-Series.R GTP,Future Racing Team Pro,0,6,Race,0,RACE,91,85.43206373626373,181.47491328620504,7774.317799999999,85.5308,8125.4259999999995,181.26541968974922,14320.662
-291980,912319,Nick Baggerman,11,11,0,74,0,-1,-1,851878,54,823783,11,7,7,4029,GTP,GTP,40,Benelux,Benelux,22,168,Cadillac V-Series.R GTP,Future Racing Team Pro,0,6,Race,0,RACE,74,85.18777567567568,181.99531840607636,6303.8954,85.1878,6303.897199999999,181.99526643956062,14320.662
-327202,594341,Sergio Sánchez Cachafeiro,12,12,0,91,0,-1,-1,837139,167,816876,12,10,10,4029,GTP,GTP,38,Iberia,Iberia,17,168,Cadillac V-Series.R GTP,GO! eSports GTP,0,6,Race,0,RACE,89,83.71389213483147,185.19956440956386,7450.536400000001,83.7139,7617.9649,185.19954700951698,14320.662
-327202,562080,Pablo Alfieri,12,12,0,77,0,-1,-1,842826,148,824242,12,10,10,4029,GTP,GTP,24,Hispanoamérica,Hispanoamérica,11,168,Cadillac V-Series.R GTP,GO! eSports GTP,0,6,Race,0,RACE,75,84.28262,183.9498624793582,6321.1965,84.2826,6489.760200000001,183.94990613009094,14320.662
-316172,93943,Ryan Littlemore,13,13,0,84,0,-1,-1,938308,154,815905,13,2,2,4029,GTP,GTP,36,UK and I,UK and I,17,168,Cadillac V-Series.R GTP,Project Dynamic Green,0,6,Race,0,RACE,82,93.92599024390245,165.06375198324287,7701.931200000001,93.8308,7881.7872,165.2312072198042,14320.662
