team_id,cust_id,display_name,average_lap,best_lap_num,best_lap_time,car_class_id,car_class_name,car_class_short_name,car_id,car_name,class_interval,club_id,club_name,club_shortname,country_code,finish_position,finish_position_in_class,incidents,interval,laps_complete,laps_lead,opt_laps_complete,position,starting_position,starting_position_in_class,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-289324,639396,Jonas Weber4,1190966,5,1174232,4029,GTP,GTP,170,Acura ARX-06 GTP,0,42,DE-AT-CH,DE-AT-CH,DE,0,0,13,0,15,0,0,0,-1,-1,Reiter Engineering Esports,0,3,Open Practice,0,PRACTICE,12,119,212,1429,119.0,1785.0,212.0,1786
-394004,447698,Frederico Faria,1378679,29,1365023,2708,GT3 Class,GT3 Class,188,McLaren 720S GT3 EVO,0,38,Iberia,Iberia,PT,1,0,4,190791,30,0,0,1,-1,-1,NGC by Rubis Gás (Carburação),0,3,Open Practice,0,PRACTICE,28,138,183,3860,138.0,4140.0,183.0,1786
-313739,994089,Maximilian Fischer2,1387325,10,1376042,2708,GT3 Class,GT3 Class,188,McLaren 720S GT3 EVO,11019,42,DE-AT-CH,DE-AT-CH,DE,2,1,1,201810,13,0,0,2,-1,-1,Orca Performance Racing #Blue,0,3,Open Practice,0,PRACTICE,12,139,182,1665,139.0,1807.0,182.0,1786
-272730,547306,Ventsislav Raychinov,1383895,3,1377988,2708,GT3 Class,GT3 Class,156,Mercedes-AMG GT3 2020,12965,46,Central-Eastern Europe,Central-Eastern Europe,BG,3,2,6,203756,6,0,0,3,-1,-1,Negative Delta by SimGear.gg,0,3,Open Practice,0,PRACTICE,5,138,182,692,138.0,828.0,182.0,1786
-306549,361527,Romain Utiel,1383604,3,1380912,2708,GT3 Class,GT3 Class,188,McLaren 720S GT3 EVO,15889,39,France,France,FR,4,3,3,206680,4,0,0,4,-1,-1,Valkyrie Exype Purple13,0,3,Open Practice,0,PRACTICE,4,138,182,553,138.0,552.0,182.0,1786
-313947,280146,Raul Monraba,1761328,19,1383166,2708,GT3 Class,GT3 Class,188,McLaren 720S GT3 EVO,18143,38,Iberia,Iberia,ES,5,4,15,208934,28,0,0,5,-1,-1,M4sked Devils eSports,0,3,Open Practice,0,PRACTICE,28,176,143,4932,176.0,4928.0,143.0,1786
-275533,285742,Isaac González,1389844,11,1384376,2708,GT3 Class,GT3 Class,188,McLaren 720S GT3 EVO,19353,38,Iberia,Iberia,GI,6,5,16,210144,13,0,0,6,-1,-1,Sonic Racing Team,0,3,Open Practice,0,PRACTICE,9,139,181,1251,139.0,1807.0,181.0,1786
-345520,227444,Sergio Ochoa Expósito,1397021,17,1387897,2708,GT3 Class,GT3 Class,188,McLaren 720S GT3 EVO,22874,38,Iberia,Iberia,ES,7,6,8,213665,19,0,0,7,-1,-1,Carbono eSports GT3 Am,0,3,Open Practice,0,PRACTICE,18,140,180,2515,140.0,2660.0,180.0,1786
