team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-243684,176521,Tom R Dadswell,0,0,0,4,0,0,0,2036649,4,2029708,0,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,36,UK and I,UK and I,0,159,BMW M Hybrid V8,Altitude Esports,-1,5,Open Qualifying,0,QUALIFY,3,203.6649,240.9169356604894,610.9947,203.6649,814.6596,240.9169356604894,8146596
-201262,316148,Matej Surhanak,1,1,0,2,0,1480,1480,2031188,1,2031188,1,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,46,Central-Eastern Europe,Central-Eastern Europe,2,159,BMW M Hybrid V8,SimTech Motorsport LMDh,-1,5,Open Qualifying,0,QUALIFY,1,203.1188,241.5646587593074,203.1188,203.1188,406.2376,241.5646587593074,8146596
-284108,477938,Balazs Turoczy,2,2,0,3,0,5428,5428,2036472,3,2035136,2,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,46,Central-Eastern Europe,Central-Eastern Europe,0,159,BMW M Hybrid V8,Magic Arrow,-1,5,Open Qualifying,0,QUALIFY,2,203.64715,240.93793411594513,407.2943,203.6472,610.9416,240.93787496022537,8146596
-275533,171867,Leandro Mendes,3,3,0,4,0,14084,14084,2046889,4,2043792,3,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,38,Iberia,Iberia,0,159,BMW M Hybrid V8,RACAR eSports Team,-1,5,Open Qualifying,0,QUALIFY,3,204.68893333333332,239.71165812709629,614.0668,204.6889,818.7556,239.7116971638423,8146596
-132790,639407,Nico Schihwetz,4,4,0,3,0,15120,15120,2044828,2,2044828,4,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,42,DE-AT-CH,DE-AT-CH,0,159,BMW M Hybrid V8,Reiter Engineering Esports,-1,5,Open Qualifying,0,QUALIFY,1,204.4828,239.9533046769704,204.4828,204.4828,613.4484,239.9533046769704,8146596
-302846,454593,Diego Merli,5,5,0,2,0,21340,21340,2134092,1,2051048,5,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,41,Italy,Italy,2,159,BMW M Hybrid V8,EPOCH MOTORSPORT,-1,5,Open Qualifying,0,QUALIFY,2,213.40915,229.9166816867974,426.8183,213.4092,426.8184,229.9166278192318,8146596
-145316,522535,Martín R. Pérez,6,6,0,4,0,30596,30596,2077036,1,2060304,6,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,38,Iberia,Iberia,0,159,BMW M Hybrid V8,Octopus Racing Team LMDH,-1,5,Open Qualifying,0,QUALIFY,3,207.70363333333333,236.23237986817435,623.1109,207.7036,830.8144,236.23241777995182,8146596
-305677,394951,Joao Vitor Delgado,7,7,0,3,0,37947,37947,2067655,2,2067655,7,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,45,Brazil,Brazil,0,159,BMW M Hybrid V8,Delta Racing LMDh,-1,5,Open Qualifying,0,QUALIFY,1,206.7655,237.30420988801325,206.7655,206.7655,620.2965,237.30420988801325,8146596
-297570,577596,Tom Fain,8,8,0,4,0,38509,38509,2069592,1,2068217,8,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,23,Mid-South,Mid-South,0,159,BMW M Hybrid V8,Blue Chip Racing LMDh,-1,5,Open Qualifying,0,QUALIFY,2,206.95915,237.08216626131292,413.9183,206.9592,827.8368,237.0821089837997,8146596
-304104,302971,David Flanagan2,9,9,0,3,0,51089,51089,2083118,2,2080797,9,-1,-1,4010,BMW M Hybrid V8,BMW M Hybrid V8,32,West,West,2,159,BMW M Hybrid V8,Team Upstate GTP,-1,5,Open Qualifying,0,QUALIFY,2,208.3118,235.54269901945065,416.6236,208.3118,624.9354000000001,235.54269901945065,8146596
-272942,23801,Sean D Campbell,10,0,0,3,0,85001,0,2116416,3,2114709,10,-1,-1,2523,Dallara P217,Dallara P217,25,Carolina,Carolina,0,128,Dallara P217,SWANK RACING,-1,5,Open Qualifying,0,QUALIFY,2,211.64165,231.83680343448466,423.2833,211.6416,634.9248,231.83685820557017,8146596
-249688,318720,Michele Sangalli,11,1,0,3,0,95635,10634,2127623,3,2125343,11,-1,-1,2523,Dallara P217,Dallara P217,41,Italy,Italy,0,128,Dallara P217,LEO RACING TEAM LMP2,-1,5,Open Qualifying,0,QUALIFY,2,212.7623,230.6156852487494,425.5246,212.7623,638.2869000000001,230.6156852487494,8146596
-306596,637180,Hugo González Aranda,12,2,0,4,0,102457,17456,2136594,4,2132165,12,-1,-1,2523,Dallara P217,Dallara P217,38,Iberia,Iberia,4,128,Dallara P217,XBD Emiral Racing,-1,5,Open Qualifying,0,QUALIFY,3,213.65943333333334,229.64735440934584,640.9783,213.6594,854.6376,229.64739023698465,8146596
-261365,266382,Tobi Soriano,13,3,0,2,0,104991,19990,2134699,1,2134699,13,-1,-1,2523,Dallara P217,Dallara P217,24,Hispanoamérica,Hispanoamérica,0,128,Dallara P217,MRP by Fields Academy,-1,5,Open Qualifying,0,QUALIFY,1,213.4699,229.85125120497082,213.4699,213.4699,426.9398,229.85125120497082,8146596
-302108,685974,Philip W Ansell,14,4,0,2,0,106728,21727,2136436,1,2136436,14,-1,-1,2523,Dallara P217,Dallara P217,43,Scandinavia,Scandinavia,4,128,Dallara P217,Team Shazoo,-1,5,Open Qualifying,0,QUALIFY,1,213.6436,229.66437379635994,213.6436,213.6436,427.2872,229.66437379635994,8146596
-254304,532015,Winston Ekkel,15,5,0,2,0,109394,24393,2139102,1,2139102,15,-1,-1,2523,Dallara P217,Dallara P217,40,Benelux,Benelux,0,128,Dallara P217,Platinum Racing Team Blue,-1,5,Open Qualifying,0,QUALIFY,1,213.9102,229.3781390957514,213.9102,213.9102,427.8204,229.3781390957514,8146596
-140500,347125,Ben Dutton,16,6,0,3,0,110479,25478,2143578,2,2140187,16,-1,-1,2523,Dallara P217,Dallara P217,34,Australia/NZ,Australia/NZ,0,128,Dallara P217,505 Endurance,-1,5,Open Qualifying,0,QUALIFY,2,214.35775,228.89922855413437,428.7155,214.3578,643.0734,228.89917516227544,8146596
-140500,347464,Jens Kaiser,56,14,0,0,0,-1,-1,0,-1,-1,56,-1,-1,2523,Dallara P217,Dallara P217,42,DE-AT-CH,DE-AT-CH,0,128,Dallara P217,505 Endurance,-1,5,Open Qualifying,0,QUALIFY,0,0.0,0.0,0.0,0.0,0.0,inf,8146596
-164695,375623,Oliver Konert,17,7,0,4,0,110742,25741,2144542,2,2140450,17,-1,-1,2523,Dallara P217,Dallara P217,42,DE-AT-CH,DE-AT-CH,1,128,Dallara P217,BAZINGA Motorsport,-1,5,Open Qualifying,0,QUALIFY,2,214.4542,228.79628195484167,428.9084,214.4542,857.8168,228.79628195484167,8146596
-298629,857815,Lemi Mischke,18,8,0,3,0,111229,26228,2140937,1,2140937,18,-1,-1,2523,Dallara P217,Dallara P217,42,DE-AT-CH,DE-AT-CH,1,128,Dallara P217,Scopum Racing E-Sports Team Purple,-1,5,Open Qualifying,0,QUALIFY,1,214.0937,229.18153878231823,214.0937,214.0937,642.2811,229.18153878231823,8146596
-303752,324079,Patrick Szilvasi,19,9,0,2,0,114323,29322,2144031,2,2144031,19,-1,-1,2523,Dallara P217,Dallara P217,46,Central-Eastern Europe,Central-Eastern Europe,0,128,Dallara P217,Auriga Corse,-1,5,Open Qualifying,0,QUALIFY,1,214.4031,228.85081236978382,214.4031,214.4031,428.8062,228.85081236978382,8146596
-201381,415746,Sito Ferrer,20,10,0,3,0,116575,31574,2146283,2,2146283,20,-1,-1,2523,Dallara P217,Dallara P217,38,Iberia,Iberia,1,128,Dallara P217,Peaky Drivers LMP2,-1,5,Open Qualifying,0,QUALIFY,1,214.6283,228.6106893154351,214.6283,214.6283,643.8849,228.6106893154351,8146596
-109804,299849,Vicente Lara,21,11,0,3,0,118337,33336,2151229,3,2148045,21,-1,-1,2523,Dallara P217,Dallara P217,38,Iberia,Iberia,0,128,Dallara P217,CARBONO eSPORTS Black,-1,5,Open Qualifying,0,QUALIFY,2,215.12295,228.08502584033926,430.2459,215.1229,645.3687,228.08507885306494,8146596
-279040,604599,Daan Pepels,22,12,0,3,0,121147,36146,2155331,3,2150855,22,-1,-1,2523,Dallara P217,Dallara P217,40,Benelux,Benelux,0,128,Dallara P217,Platinum Racing Team Black,-1,5,Open Qualifying,0,QUALIFY,2,215.53305,227.65104288924599,431.0661,215.5331,646.5993,227.65099007809013,8146596
-279040,427545,Marnix Heijster,57,15,0,0,0,-1,-1,0,-1,-1,57,-1,-1,2523,Dallara P217,Dallara P217,40,Benelux,Benelux,0,128,Dallara P217,Platinum Racing Team Black,-1,5,Open Qualifying,0,QUALIFY,0,0.0,0.0,0.0,0.0,0.0,inf,8146596
-53704,611888,Milo Speelman,23,13,0,3,0,126638,41637,2156346,2,2156346,23,-1,-1,2523,Dallara P217,Dallara P217,40,Benelux,Benelux,0,128,Dallara P217,LITHIUM Motorsports,-1,5,Open Qualifying,0,QUALIFY,1,215.6346,227.5438339190464,215.6346,215.6346,646.9038,227.5438339190464,8146596
-129672,443123,Alessio Bernardini,24,0,0,2,0,309697,0,2339405,2,2339405,24,-1,-1,2708,GT3 Class,GT3 Class,41,Italy,Italy,0,132,BMW M4 GT3,LEO RACING TEAM #208,-1,5,Open Qualifying,0,QUALIFY,1,233.9405,209.73847456767857,233.9405,233.9405,467.881,209.73847456767857,8146596
-96989,310170,Alex Gal,25,1,0,3,0,315096,5399,2344804,1,2344804,25,-1,-1,2708,GT3 Class,GT3 Class,39,France,France,1,144,Ferrari 488 GT3 Evo 2020,Chicane Online Racing Red,-1,5,Open Qualifying,0,QUALIFY,1,234.4804,209.25554378788163,234.4804,234.4804,703.4412,209.25554378788163,8146596
-127445,110954,Gaetano Vulcano2,26,2,0,3,0,326621,16924,2359450,3,2356329,26,-1,-1,2708,GT3 Class,GT3 Class,41,Italy,Italy,1,132,BMW M4 GT3,LEO RACING TEAM #221,-1,5,Open Qualifying,0,QUALIFY,2,235.945,207.95661535357817,471.89,235.945,707.835,207.95661535357817,8146596
-159910,409965,Thomas Pieber,27,3,0,3,0,326628,16931,2360810,3,2356336,27,-1,-1,2708,GT3 Class,GT3 Class,42,DE-AT-CH,DE-AT-CH,0,132,BMW M4 GT3,Austrian Simracers Red,-1,5,Open Qualifying,0,QUALIFY,3,236.081,207.83681706532929,708.2429999999999,236.081,708.2429999999999,207.83681706532929,8146596
-223528,465352,Filipe RC Barreto,28,4,0,3,0,327815,18118,2357523,1,2357523,28,-1,-1,2708,GT3 Class,GT3 Class,38,Iberia,Iberia,0,132,BMW M4 GT3,SimVision,-1,5,Open Qualifying,0,QUALIFY,1,235.7523,208.1265956243057,235.7523,235.7523,707.2569,208.1265956243057,8146596
-223528,339819,Joao Reis,59,33,0,0,0,-1,-1,0,-1,-1,59,-1,-1,2708,GT3 Class,GT3 Class,1,International Club,International,0,132,BMW M4 GT3,SimVision,-1,5,Open Qualifying,0,QUALIFY,0,0.0,0.0,0.0,0.0,0.0,inf,8146596
-302748,373409,Sek-Yin Ho,29,5,0,3,0,327992,18295,2360074,3,2357700,29,-1,-1,2708,GT3 Class,GT3 Class,47,Asia,Asia,0,144,Ferrari 488 GT3 Evo 2020,Platinum Racing Team White,-1,5,Open Qualifying,0,QUALIFY,2,236.00735,207.90167598424372,472.0147,236.0074,708.0222,207.90163193865956,8146596
-286482,462694,David Prevautel,30,6,0,3,0,330179,20482,2359887,3,2359887,30,-1,-1,2708,GT3 Class,GT3 Class,39,France,France,1,133,Lamborghini Huracán GT3 EVO,Kairos eSports #229,-1,5,Open Qualifying,0,QUALIFY,1,235.9887,207.9181062889876,235.9887,235.9887,707.9661,207.9181062889876,8146596
-110547,364474,Rubens Llorente,31,7,0,3,0,330285,20588,2359993,1,2359993,31,-1,-1,2708,GT3 Class,GT3 Class,38,Iberia,Iberia,0,156,Mercedes-AMG GT3 2020,Carbono eSports,-1,5,Open Qualifying,0,QUALIFY,1,235.9993,207.90876756668348,235.9993,235.9993,707.9979000000001,207.90876756668348,8146596
-299638,273285,Ale G Torres,32,8,0,2,0,330881,21184,2360589,2,2360589,32,-1,-1,2708,GT3 Class,GT3 Class,38,Iberia,Iberia,1,132,BMW M4 GT3,Ingersoll Rand Enosis eSports #215,-1,5,Open Qualifying,0,QUALIFY,1,236.0589,207.8562748941048,236.0589,236.0589,472.1178,207.8562748941048,8146596
-214868,113603,Norbert Windholz,33,9,0,3,0,333516,23819,2367563,3,2363224,33,-1,-1,2708,GT3 Class,GT3 Class,42,DE-AT-CH,DE-AT-CH,0,133,Lamborghini Huracán GT3 EVO,PeakSimsportAustria,-1,5,Open Qualifying,0,QUALIFY,2,236.75635,207.24396033981773,473.5127,236.7563,710.2689,207.2440041071769,8146596
-175849,390076,Stefan Kurzmann,34,10,0,2,0,336919,27222,2372189,2,2366627,34,-1,-1,2708,GT3 Class,GT3 Class,42,DE-AT-CH,DE-AT-CH,0,144,Ferrari 488 GT3 Evo 2020,Maniti Racing Yellow,-1,5,Open Qualifying,0,QUALIFY,2,237.2189,206.83985807876186,474.4378,237.2189,474.4378,206.83985807876186,8146596
-272629,407173,John Silvester,35,11,0,3,0,338344,28647,2368052,1,2368052,35,-1,-1,2708,GT3 Class,GT3 Class,36,UK and I,UK and I,0,132,BMW M4 GT3,Platinum Racing Team red,-1,5,Open Qualifying,0,QUALIFY,1,236.8052,207.20120845994936,236.8052,236.8052,710.4156,207.20120845994936,8146596
-243021,370494,Josh Fletcher,36,12,0,3,0,339107,29410,2372955,1,2368815,36,-1,-1,2708,GT3 Class,GT3 Class,36,UK and I,UK and I,2,73,Audi R8 LMS GT3,Elite Racing Team,-1,5,Open Qualifying,0,QUALIFY,2,237.29545,206.77313285863679,474.5909,237.2955,711.8865000000001,206.77308928993597,8146596
-278379,389317,Steven Bird2,37,13,0,3,0,341226,31529,2375082,2,2370934,37,-1,-1,2708,GT3 Class,GT3 Class,36,UK and I,UK and I,0,132,BMW M4 GT3,Platinum Racing Team Orange,-1,5,Open Qualifying,0,QUALIFY,2,237.5082,206.58791405770413,475.0164,237.5082,712.5246,206.58791405770413,8146596
-257829,461417,Jorge  Mendes Pinheiro,38,14,0,2,0,341802,32105,2373300,2,2371510,38,-1,-1,2708,GT3 Class,GT3 Class,38,Iberia,Iberia,1,144,Ferrari 488 GT3 Evo 2020,SR TECHNIC #PEC,-1,5,Open Qualifying,0,QUALIFY,2,237.32995,206.74307481883346,474.6599,237.33,474.66,206.7430312627986,8146596
-129653,365305,Davo Ramos,39,15,0,3,0,342646,32949,2373872,3,2372354,39,-1,-1,2708,GT3 Class,GT3 Class,38,Iberia,Iberia,0,132,BMW M4 GT3,Octopus Racing Team,-1,5,Open Qualifying,0,QUALIFY,3,237.3872,206.69321517588142,712.1616,237.3872,712.1616,206.69321517588142,8146596
-257830,613054,Luis Marinho,40,16,0,2,0,343014,33317,2373310,2,2372722,40,-1,-1,2708,GT3 Class,GT3 Class,38,Iberia,Iberia,0,132,BMW M4 GT3,SR TECHNIC,-1,5,Open Qualifying,0,QUALIFY,2,237.331,206.74216014595652,474.662,237.331,474.662,206.74216014595652,8146596
-62993,656823,Rink Wilbrink3,41,17,0,2,0,344653,34956,2374361,1,2374361,41,-1,-1,2708,GT3 Class,GT3 Class,40,Benelux,Benelux,0,132,BMW M4 GT3,Fury Simsport Academy,-1,5,Open Qualifying,0,QUALIFY,1,237.4361,206.65064667756926,237.4361,237.4361,474.8722,206.65064667756926,8146596
-247532,813496,Emre Kemaldar,42,18,0,3,0,345253,35556,2376229,3,2374961,42,-1,-1,2708,GT3 Class,GT3 Class,40,Benelux,Benelux,0,132,BMW M4 GT3,Krips Racing Green,-1,5,Open Qualifying,0,QUALIFY,2,237.6229,206.4881945704728,475.2458,237.6229,712.8687,206.4881945704728,8146596
-299312,732337,Davide De Marco2,43,19,0,3,0,345579,35882,2378433,3,2375287,43,-1,-1,2708,GT3 Class,GT3 Class,41,Italy,Italy,2,156,Mercedes-AMG GT3 2020,CM x MSi Gaming GT3,-1,5,Open Qualifying,0,QUALIFY,2,237.8433,206.29685010929464,475.6866,237.8433,713.5299,206.29685010929464,8146596
-264062,478574,Matias Nievas Soto,44,20,0,3,0,346068,36371,2385069,3,2375776,44,-1,-1,2708,GT3 Class,GT3 Class,24,Hispanoamérica,Hispanoamérica,0,137,[Legacy] Porsche 911 GT3 R,Team Upstate GT3,-1,5,Open Qualifying,0,QUALIFY,3,238.5069,205.72286843525282,715.5207,238.5069,715.5207,205.72286843525282,8146596
-252527,857753,Afonso Souto,45,21,0,3,0,347189,37492,2376897,3,2376897,45,-1,-1,2708,GT3 Class,GT3 Class,38,Iberia,Iberia,0,132,BMW M4 GT3,Krips Racing Blue,-1,5,Open Qualifying,0,QUALIFY,1,237.6897,206.43016340043346,237.6897,237.6897,713.0690999999999,206.43016340043346,8146596
-158916,413828,Justas Staciokas,46,22,0,3,0,349307,39610,2403082,3,2379015,46,-1,-1,2708,GT3 Class,GT3 Class,43,Scandinavia,Scandinavia,3,133,Lamborghini Huracán GT3 EVO,Over The Limit racing,-1,5,Open Qualifying,0,QUALIFY,2,240.3082,204.18081284617006,480.6164,240.3082,720.9246,204.18081284617006,8146596
-299092,327245,Paolo Ernesto Taddeolini,47,23,0,3,0,349981,40284,2389548,3,2379689,47,-1,-1,2708,GT3 Class,GT3 Class,41,Italy,Italy,0,132,BMW M4 GT3,YS Sim-Sport PEC,-1,5,Open Qualifying,0,QUALIFY,3,238.9548,205.33725880208306,716.8644,238.9548,716.8644,205.33725880208306,8146596
-306961,867228,Fabian Sodke,48,24,0,3,0,351348,41651,2382951,2,2381056,48,-1,-1,2708,GT3 Class,GT3 Class,42,DE-AT-CH,DE-AT-CH,0,132,BMW M4 GT3,Scopum Racing E-Sports Team Silver,-1,5,Open Qualifying,0,QUALIFY,2,238.29505,205.9057609866424,476.5901,238.2951,714.8852999999999,205.90571778269884,8146596
