team_id,cust_id,display_name,average_lap,best_lap_num,best_lap_time,car_class_id,car_class_name,car_class_short_name,car_id,car_name,class_interval,club_id,club_name,club_shortname,country_code,finish_position,finish_position_in_class,incidents,interval,laps_complete,laps_lead,opt_laps_complete,position,starting_position,starting_position_in_class,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-408222,803226,Julien Harmand,2267287,69,2077278,4029,GTP,GTP,170,Acura ARX-06 GTP,0,39,France,France,FR,0,0,28,0,103,30,0,0,11,11,Old Firm Racing By HelvetSim,0,6,Race,0,RACE,97,227,216,22016,227.0,23381.0,216.0,42815
-408222,490005,Randy Martin y Mateos,2289679,74,2113089,4029,GTP,GTP,170,Acura ARX-06 GTP,0,39,France,France,FR,0,0,6,0,85,25,0,0,11,11,Old Firm Racing By HelvetSim,0,6,Race,0,RACE,80,229,214,18333,229.0,19465.0,214.0,42815
-336861,895171,Christian Müller6,2370083,155,2129728,4029,GTP,GTP,196,Ferrari 499P,-1,42,DE-AT-CH,DE-AT-CH,DE,1,1,16,-1,67,0,0,1,6,6,VULKAN Motorsports Orange,0,6,Race,0,RACE,62,231,213,14300,237.0,15879.0,207.0,42815
-336861,1020347,Christian Sauer,2297064,178,2113205,4029,GTP,GTP,196,Ferrari 499P,-1,42,DE-AT-CH,DE-AT-CH,DE,1,1,17,-1,64,0,0,1,6,6,VULKAN Motorsports Orange,0,6,Race,0,RACE,61,230,214,14012,230.0,14720.0,214.0,42815
-336861,690462,Alex Pilbeam,2269888,69,2079549,4029,GTP,GTP,196,Ferrari 499P,-1,36,UK and I,UK and I,GB,1,1,7,-1,54,0,0,1,6,6,VULKAN Motorsports Orange,0,6,Race,0,RACE,53,227,216,12030,227.0,12258.0,216.0,42815
-379750,433451,William Foyle,2273420,56,2089068,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,36,UK and I,UK and I,GB,2,2,6,-1,98,3,0,2,16,16,Fury Simsport,0,6,Race,0,RACE,94,227,216,21338,227.0,22246.0,216.0,42815
-379750,730048,Max Daleiden,2375304,73,2102565,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,40,Benelux,Benelux,LU,2,2,9,-1,86,0,0,2,16,16,Fury Simsport,0,6,Race,0,RACE,83,236,208,19618,238.0,20468.0,207.0,42815
-306596,245246,Alberto García Blasco,2362322,162,2094136,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,24,Hispanoamérica,Hispanoamérica,CL,3,3,9,-1,97,0,0,3,8,8,XBD Racing GTP,0,6,Race,0,RACE,90,230,214,20662,236.0,22892.0,208.0,42815
-306596,410026,Pablo Álvarez,2302278,184,2074424,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,38,Iberia,Iberia,ES,3,3,16,-1,87,0,0,3,8,8,XBD Racing GTP,0,6,Race,0,RACE,80,223,220,17857,230.0,20010.0,213.0,42815
-215259,499914,Juantxo Ovalle,2437911,164,2141706,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,38,Iberia,Iberia,ES,4,4,19,-1,50,0,0,4,15,15,GO! eSports,0,6,Race,0,RACE,46,243,202,11192,244.0,12200.0,201.0,42815
-215259,435163,Álvaro Gutierrez,2418869,124,2311268,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,38,Iberia,Iberia,ES,4,4,3,-1,48,0,0,4,15,15,GO! eSports,0,6,Race,0,RACE,45,242,203,10884,242.0,11616.0,203.0,42815
-215259,260479,Román Dubert,2166401,183,2086102,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,38,Iberia,Iberia,AD,4,4,9,-1,43,0,0,4,15,15,GO! eSports,0,6,Race,0,RACE,41,217,226,8882,217.0,9331.0,226.0,42815
-215259,594341,Sergio Sánchez Cachafeiro,2309888,143,2133448,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,38,Iberia,Iberia,ES,4,4,7,-1,43,0,0,4,15,15,GO! eSports,0,6,Race,0,RACE,41,231,212,9471,231.0,9933.0,212.0,42815
-289324,289340,Jan Körbs,2376112,46,2229333,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,42,DE-AT-CH,DE-AT-CH,DE,5,5,7,-1,102,89,0,5,0,0,Reiter Engineering Esports,0,6,Race,0,RACE,97,237,207,23004,238.0,24276.0,206.0,42815
-289324,528552,Niclas Geßner,2358836,183,2069320,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,42,DE-AT-CH,DE-AT-CH,DE,5,5,11,-1,81,30,0,5,0,0,Reiter Engineering Esports,0,6,Race,0,RACE,73,224,219,16385,236.0,19116.0,208.0,42815
-132790,639396,Jonas Weber4,2323658,158,2096769,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,42,DE-AT-CH,DE-AT-CH,DE,6,6,36,-1,78,0,0,6,5,5,Reiter Engineering Esports II,0,6,Race,0,RACE,71,232,212,16462,232.0,18096.0,211.0,42815
-132790,898634,Aidan Wilkinson,2336434,180,2090899,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,36,UK and I,UK and I,IE,6,6,16,-1,57,0,0,6,5,5,Reiter Engineering Esports II,0,6,Race,0,RACE,48,232,212,11121,234.0,13338.0,210.0,42815
-132790,954931,Zidar Ates,2238478,63,2079636,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,42,DE-AT-CH,DE-AT-CH,DE,6,6,15,-1,48,0,0,6,5,5,Reiter Engineering Esports II,0,6,Race,0,RACE,46,224,219,10297,224.0,10752.0,219.0,42815
-409827,1062945,Jack Jones15,2343684,52,2110057,4029,GTP,GTP,159,BMW M Hybrid V8,-1,36,UK and I,UK and I,GB,7,7,35,-1,99,0,0,7,7,7,Unlucky Luc Racing,0,6,Race,0,RACE,83,229,214,19007,234.0,23166.0,209.0,42815
-409827,1021644,Raymon De Niet,2394712,66,2097733,4029,GTP,GTP,159,BMW M Hybrid V8,-1,40,Benelux,Benelux,NL,7,7,16,-1,59,0,0,7,7,7,Unlucky Luc Racing,0,6,Race,0,RACE,54,229,214,12357,239.0,14101.0,205.0,42815
-409827,885543,Alex M Johnson,2369057,123,2298042,4029,GTP,GTP,159,BMW M Hybrid V8,-1,32,West,West,US,7,7,10,-1,24,0,0,7,7,7,Unlucky Luc Racing,0,6,Race,0,RACE,21,238,207,4988,237.0,5688.0,207.0,42815
-221044,722146,Yannick Gerards,2465597,126,2262359,4029,GTP,GTP,168,Cadillac V-Series.R GTP,-1,40,Benelux,Benelux,NL,8,8,29,-1,74,0,0,8,13,13,DLR SimLab \\ White,0,6,Race,0,RACE,69,247,199,17010,247.0,18278.0,199.0,42815
-221044,89195,Rino Demeulemeester,2299172,57,2102167,4029,GTP,GTP,168,Cadillac V-Series.R GTP,-1,40,Benelux,Benelux,BE,8,8,6,-1,57,0,0,8,13,13,DLR SimLab \\ White,0,6,Race,0,RACE,53,231,213,12219,230.0,13110.0,213.0,42815
-221044,813496,Emre Kemaldar,2371747,176,2103578,4029,GTP,GTP,168,Cadillac V-Series.R GTP,-1,40,Benelux,Benelux,NL,8,8,18,-1,49,0,0,8,13,13,DLR SimLab \\ White,0,6,Race,0,RACE,47,220,223,10320,237.0,11613.0,207.0,42815
-319655,743939,Wiardi Rombouts,2321508,174,2097629,4029,GTP,GTP,196,Ferrari 499P,-1,40,Benelux,Benelux,NL,9,9,12,-1,75,7,0,9,1,1,MRRS Racing Sapphire,0,6,Race,0,RACE,70,233,211,16282,232.0,17400.0,211.0,42815
-319655,25253,Wim Stockmans,2384380,147,2168869,4029,GTP,GTP,196,Ferrari 499P,-1,40,Benelux,Benelux,BE,9,9,18,-1,52,0,0,9,1,1,MRRS Racing Sapphire,0,6,Race,0,RACE,46,233,210,10723,238.0,12376.0,206.0,42815
-319655,429711,Rik van Akkeren,2273506,70,2094611,4029,GTP,GTP,196,Ferrari 499P,-1,40,Benelux,Benelux,NL,9,9,4,-1,50,0,0,9,1,1,MRRS Racing Sapphire,0,6,Race,0,RACE,46,227,216,10458,227.0,11350.0,216.0,42815
-272730,666727,Vladislav T Shopov,2530971,60,2373407,2708,GT3 Class,GT3 Class,156,Mercedes-AMG GT3 2020,0,40,Benelux,Benelux,NL,10,0,10,-1,94,0,0,10,18,1,Negative Delta by SimGear.gg,0,6,Race,0,RACE,90,253,194,22760,253.0,23782.0,194.0,42815
-272730,965831,Ivaylo Boychev,2593193,48,2393393,2708,GT3 Class,GT3 Class,156,Mercedes-AMG GT3 2020,0,46,Central-Eastern Europe,Central-Eastern Europe,BG,10,0,8,-1,75,0,0,10,18,1,Negative Delta by SimGear.gg,0,6,Race,0,RACE,71,260,189,18446,259.0,19425.0,189.0,42815
-321313,273285,Ale G Torres,2520675,64,2366259,2708,GT3 Class,GT3 Class,188,McLaren 720S GT3 EVO,41551,38,Iberia,Iberia,ES,11,1,8,-1,79,0,0,11,19,2,Enosis eSports Simultimate GT3,0,6,Race,0,RACE,77,252,195,19409,252.0,19908.0,195.0,42815
-321313,381160,Miguel Angel Gallardo,2520427,165,2387190,2708,GT3 Class,GT3 Class,188,McLaren 720S GT3 EVO,41551,38,Iberia,Iberia,AD,11,1,1,-1,49,0,0,11,19,2,Enosis eSports Simultimate GT3,0,6,Race,0,RACE,47,252,195,11846,252.0,12348.0,195.0,42815
