team_id,cust_id,display_name,average_lap,best_lap_num,best_lap_time,car_class_id,car_class_name,car_class_short_name,car_id,car_name,class_interval,club_id,club_name,club_shortname,country_code,finish_position,finish_position_in_class,incidents,interval,laps_complete,laps_lead,opt_laps_complete,position,starting_position,starting_position_in_class,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-384994,528552,Niclas Geßner,871635,15,857177,4029,GTP,GTP,168,Cadillac V-Series.R GTP,0,42,DE-AT-CH,DE-AT-CH,DE,0,0,2,0,15,0,0,0,-1,-1,Reiter Engineering Esports PEC,-1,5,Open Qualifying,0,QUALIFY,8,87,224,697,87.0,1305.0,224.0,1307
-306596,245246,Alberto García Blasco,863998,7,857280,4029,GTP,GTP,170,Acura ARX-06 GTP,103,24,Hispanoamérica,Hispanoamérica,CL,1,1,2,103,14,0,0,1,-1,-1,XBD Racing GTP,-1,5,Open Qualifying,0,QUALIFY,7,86,226,605,86.0,1204.0,226.0,1307
-233878,634750,Mathijs Wijten,860106,4,858705,4029,GTP,GTP,170,Acura ARX-06 GTP,1528,40,Benelux,Benelux,NL,2,2,5,1528,8,0,0,2,-1,-1,DLR x Sim-Lab \\ Orange,-1,5,Open Qualifying,0,QUALIFY,3,86,227,258,86.0,688.0,227.0,1307
-152047,444905,Justin Klerk,860803,9,859187,4029,GTP,GTP,174,Porsche 963 GTP,2010,40,Benelux,Benelux,NL,3,3,1,2010,12,0,0,3,-1,-1,Backmarker Racing Razzle Dazzle,-1,5,Open Qualifying,0,QUALIFY,4,86,227,344,86.0,1032.0,227.0,1307
-345761,490005,Randy Martin y Mateos,864970,8,859214,4029,GTP,GTP,170,Acura ARX-06 GTP,2037,39,France,France,FR,4,4,0,2037,8,0,0,4,-1,-1,Old Firm Racing #Orange,-1,5,Open Qualifying,0,QUALIFY,5,86,226,432,86.0,688.0,226.0,1307
-333551,851184,Luke Smith17,869149,10,859985,4029,GTP,GTP,170,Acura ARX-06 GTP,2808,36,UK and I,UK and I,GB,5,5,1,2808,10,0,0,5,-1,-1,Project Valorous $51,-1,5,Open Qualifying,0,QUALIFY,6,87,225,521,87.0,870.0,225.0,1307
-379749,730048,Max Daleiden,895402,12,860195,4029,GTP,GTP,170,Acura ARX-06 GTP,3018,40,Benelux,Benelux,LU,6,6,0,3018,12,0,0,6,-1,-1,Fury Simsport GTP,-1,5,Open Qualifying,0,QUALIFY,7,90,219,627,90.0,1080.0,219.0,1307
-210064,396799,Neil Debacquer,884200,5,860637,4029,GTP,GTP,159,BMW M Hybrid V8,3460,40,Benelux,Benelux,BE,7,7,2,3460,8,0,0,7,-1,-1,Taylor Mills Racing #41,-1,5,Open Qualifying,0,QUALIFY,5,88,221,442,88.0,704.0,221.0,1307
-293296,790227,Valentin Garde,862304,9,860684,4029,GTP,GTP,174,Porsche 963 GTP,3507,39,France,France,FR,8,8,5,3507,13,0,0,8,-1,-1,Old Firm Racing # Yellow,-1,5,Open Qualifying,0,QUALIFY,4,86,227,345,86.0,1118.0,227.0,1307
-293296,427405,Kevin Jailler,0,-1,-1,4029,GTP,GTP,174,Porsche 963 GTP,-1,39,France,France,FR,52,20,0,-1,0,0,0,52,-1,-1,Old Firm Racing # Yellow,-1,5,Open Qualifying,0,QUALIFY,0,0,0,0,0.0,0.0,inf,1307
-333550,705991,Juan Roldán,869419,3,860685,4029,GTP,GTP,170,Acura ARX-06 GTP,3508,38,Iberia,Iberia,ES,9,9,2,3508,10,0,0,9,-1,-1,Project Valorous $50,-1,5,Open Qualifying,0,QUALIFY,7,87,225,609,87.0,870.0,225.0,1307
