team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-316172,746572,Wesley Kaspers,0,0,170,186,0,0,0,919189,277,883689,0,0,0,4029,GTP,GTP,40,Benelux,Benelux,11,168,Cadillac V-Series.R GTP,Project Dynamic Green,0,6,Race,0,RACE,184,91.8688570652174,217.57158103981365,16903.869700000003,91.9189,17096.915399999998,217.4531296610382,28677.8652
-316172,289748,A.J. Stravato,0,0,122,126,0,0,0,919123,311,879313,0,0,0,4029,GTP,GTP,12,New England,New England,9,168,Cadillac V-Series.R GTP,Project Dynamic Green,0,6,Race,0,RACE,122,91.9421,217.39825912177344,11216.9362,91.9123,11580.9498,217.4687444444324,28677.8652
-135937,558947,Pablo Javier Ruiz,1,1,0,125,0,-1,-1,928899,274,889418,1,4,4,4029,GTP,GTP,38,Iberia,Iberia,16,168,Cadillac V-Series.R GTP,M4sked Devils BLUE,0,6,Race,0,RACE,124,92.88989274193548,215.18005770046847,11518.3467,92.8899,11611.2375,215.18004088711479,28677.8652
-135937,435163,Álvaro Gutierrez,1,1,0,63,0,-1,-1,918324,195,890763,1,4,4,4029,GTP,GTP,38,Iberia,Iberia,4,168,Cadillac V-Series.R GTP,M4sked Devils BLUE,0,6,Race,0,RACE,62,91.83241612903225,217.6579177870602,5693.6098,91.8324,5785.4412,217.65795601552395,28677.8652
-135937,499914,Juantxo Ovalle,1,1,0,62,0,-1,-1,925476,179,889932,1,4,4,4029,GTP,GTP,38,Iberia,Iberia,1,168,Cadillac V-Series.R GTP,M4sked Devils BLUE,0,6,Race,0,RACE,59,92.35261016949153,216.4319172280743,5448.804,92.5476,5737.9512,215.97591380003374,28677.8652
-135937,499940,Eloy Cabañero,1,1,0,60,0,-1,-1,922785,109,892190,1,4,4,4029,GTP,GTP,38,Iberia,Iberia,15,168,Cadillac V-Series.R GTP,M4sked Devils BLUE,0,6,Race,0,RACE,59,92.27846610169492,216.60581633392448,5444.4295,92.2785,5536.71,216.60573676425173,28677.8652
-288087,477938,Balazs Turoczy,2,2,0,164,0,-1,-1,916605,304,883697,2,6,6,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,7,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,6,Race,0,RACE,161,91.66045093167702,218.06626824145718,14757.3326,91.6605,15032.322,218.06615150473763,28677.8652
-288087,684015,Eran Aviner,2,2,0,146,0,-1,-1,924412,239,893254,2,6,6,4029,GTP,GTP,40,Benelux,Benelux,9,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,6,Race,0,RACE,142,92.28986197183099,216.57907004022633,13105.1604,92.4412,13496.4152,216.22450249455875,28677.8652
-327202,594341,Sergio Sánchez Cachafeiro,3,3,0,126,0,-1,-1,922441,307,880424,3,11,11,4029,GTP,GTP,38,Iberia,Iberia,6,168,Cadillac V-Series.R GTP,GO! eSports GTP,0,6,Race,0,RACE,123,92.24409674796749,216.68652179024585,11346.023900000002,92.2441,11622.7566,216.68651415104057,28677.8652
-327202,562080,Pablo Alfieri,3,3,0,121,0,-1,-1,936597,9,900485,3,11,11,4029,GTP,GTP,24,Hispanoamérica,Hispanoamérica,8,168,Cadillac V-Series.R GTP,GO! eSports GTP,0,6,Race,0,RACE,118,93.57928135593221,213.59484909885893,11042.3552,93.6597,11332.8237,213.4114510296318,28677.8652
-327202,214678,J Carlos Villarejo,3,3,0,30,0,-1,-1,931399,178,897241,3,11,11,4029,GTP,GTP,38,Iberia,Iberia,2,168,Cadillac V-Series.R GTP,GO! eSports GTP,0,6,Race,0,RACE,29,93.13990689655172,214.6024528691043,2701.0573,93.1399,2794.197,214.602468759361,28677.8652
-327202,638244,Nauzet Valeriano Herrera,3,3,0,30,0,-1,-1,926831,150,905304,3,11,11,4029,GTP,GTP,38,Iberia,Iberia,0,168,Cadillac V-Series.R GTP,GO! eSports GTP,0,6,Race,0,RACE,29,92.68305862068966,215.66025957130063,2687.8087,92.6831,2780.493,215.66016328758968,28677.8652
-147029,552913,Sergio Borja,4,4,1,168,0,-1,-1,910372,303,874391,4,1,1,4029,GTP,GTP,38,Iberia,Iberia,14,168,Cadillac V-Series.R GTP,M4SKED DEVILS RED,0,6,Race,0,RACE,166,91.03723373493976,219.5590931310192,15112.1808,91.0372,15294.2496,219.5591744913069,28677.8652
-147029,207525,Álvaro García,4,4,10,136,0,-1,-1,980636,222,883633,4,1,1,4029,GTP,GTP,38,Iberia,Iberia,20,168,Cadillac V-Series.R GTP,M4SKED DEVILS RED,0,6,Race,0,RACE,132,91.73476818181818,217.8896058295336,12108.9894,98.0636,13336.649599999999,203.82743933528857,28677.8652
-291980,912319,Nick Baggerman,5,5,2,154,0,-1,-1,920232,157,887937,5,7,7,4029,GTP,GTP,40,Benelux,Benelux,29,168,Cadillac V-Series.R GTP,Future Racing Team Pro,0,6,Race,0,RACE,152,92.02318552631579,217.2067003079788,13987.5242,92.0232,14171.5728,217.2066661450591,28677.8652
