team_id,cust_id,display_name,average_lap,best_lap_num,best_lap_time,car_class_id,car_class_name,car_class_short_name,car_id,car_name,class_interval,club_id,club_name,club_shortname,country_code,finish_position,finish_position_in_class,incidents,interval,laps_complete,laps_lead,opt_laps_complete,position,starting_position,starting_position_in_class,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-289324,289340,Jan Körbs,2333735,3,2326906,4029,GTP,GTP,170,Acura ARX-06 GTP,0,42,DE-AT-CH,DE-AT-CH,DE,0,0,2,0,3,0,0,0,-1,-1,Reiter Engineering Esports,-1,5,Open Qualifying,0,QUALIFY,2,233,210,467,233.0,699.0,210.0,700
-319655,743939,Wiardi Rombouts,2385204,3,2327303,4029,GTP,GTP,196,Ferrari 499P,397,40,Benelux,Benelux,NL,1,1,0,397,3,0,0,1,-1,-1,MRRS Racing Sapphire,-1,5,Open Qualifying,0,QUALIFY,3,239,206,716,239.0,717.0,206.0,700
-233878,918469,Davey Van De Wakker,2357119,3,2333064,4029,GTP,GTP,196,Ferrari 499P,6158,40,Benelux,Benelux,NL,2,2,3,6158,3,0,0,2,-1,-1,DLR SimLab \\ Orange,-1,5,Open Qualifying,0,QUALIFY,3,236,208,707,236.0,708.0,208.0,700
-288978,348052,Aritz Paz,2358941,3,2337995,4029,GTP,GTP,170,Acura ARX-06 GTP,11089,38,Iberia,Iberia,US,3,3,0,11089,4,0,0,3,-1,-1,Enosis eSports Simultimate GTP,-1,5,Open Qualifying,0,QUALIFY,4,236,208,944,236.0,944.0,208.0,700
-333550,592411,Marc Rozendaal,2346965,2,2342680,4029,GTP,GTP,170,Acura ARX-06 GTP,15774,40,Benelux,Benelux,NL,4,4,0,15774,3,0,0,4,-1,-1,Project Valorous $50,-1,5,Open Qualifying,0,QUALIFY,3,235,209,704,235.0,705.0,209.0,700
-132790,639396,Jonas Weber4,2344161,3,2344161,4029,GTP,GTP,170,Acura ARX-06 GTP,17255,42,DE-AT-CH,DE-AT-CH,DE,5,5,6,17255,3,0,0,5,-1,-1,Reiter Engineering Esports II,-1,5,Open Qualifying,0,QUALIFY,1,234,209,234,234.0,702.0,209.0,700
-336861,690462,Alex Pilbeam,2358711,4,2344306,4029,GTP,GTP,196,Ferrari 499P,17400,36,UK and I,UK and I,GB,6,6,1,17400,4,0,0,6,-1,-1,VULKAN Motorsports Orange,-1,5,Open Qualifying,0,QUALIFY,3,236,208,708,236.0,944.0,208.0,700
-409827,1021644,Raymon De Niet,2345755,1,2345755,4029,GTP,GTP,159,BMW M Hybrid V8,18849,40,Benelux,Benelux,NL,7,7,2,18849,1,0,0,7,-1,-1,Unlucky Luc Racing,-1,5,Open Qualifying,0,QUALIFY,1,235,209,235,235.0,235.0,209.0,700
-306596,245246,Alberto García Blasco,2397190,4,2350727,4029,GTP,GTP,170,Acura ARX-06 GTP,23821,24,Hispanoamérica,Hispanoamérica,CL,8,8,0,23821,4,0,0,8,-1,-1,XBD Racing GTP,-1,5,Open Qualifying,0,QUALIFY,4,240,205,959,240.0,960.0,205.0,700
-210064,396799,Neil Debacquer,2357154,3,2351172,4029,GTP,GTP,196,Ferrari 499P,24266,40,Benelux,Benelux,BE,9,9,6,24266,3,0,0,9,-1,-1,Taylor Mills Racing #41,-1,5,Open Qualifying,0,QUALIFY,2,236,208,471,236.0,708.0,208.0,700
