team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-243684,176521,Tom R Dadswell,0,0,125,178,0,0,0,956359,278,921384,0,0,0,4029,GTP,GTP,36,UK and I,UK and I,8,159,BMW M Hybrid V8,Altitude Esports,0,6,Race,0,RACE,176,95.63592443181818,215.66532478811826,16831.9227,95.6359,17023.1902,215.66537988349563,42676.0007
-243684,388214,Mark D Hutchinson,0,0,94,168,0,0,0,951957,322,924825,0,0,0,4029,GTP,GTP,36,UK and I,UK and I,3,159,BMW M Hybrid V8,Altitude Esports,0,6,Race,0,RACE,165,95.1957,216.6626507709907,15707.290500000001,95.1957,15992.8776,216.6626507709907,42676.0007
-243684,259215,Bryan Loynes,0,0,96,101,0,0,0,956429,356,922109,0,0,0,4029,GTP,GTP,36,UK and I,UK and I,3,159,BMW M Hybrid V8,Altitude Esports,0,6,Race,0,RACE,99,95.6429101010101,215.64957279339592,9468.6481,95.6429,9659.9329,215.64959556851582,42676.0007
-233878,20477,Albert Priem,1,1,88,239,0,-1,-1,975558,316,924769,1,2,2,4029,GTP,GTP,40,Benelux,Benelux,18,159,BMW M Hybrid V8,DLR x Sim-Lab \\ Orange,0,6,Race,0,RACE,235,97.45287617021276,211.64437125463007,22901.4259,97.5558,23315.8362,211.42108110435257,42676.0007
-233878,722146,Yannick Gerards,1,1,39,204,0,-1,-1,956834,442,917470,1,2,2,4029,GTP,GTP,40,Benelux,Benelux,19,159,BMW M Hybrid V8,DLR x Sim-Lab \\ Orange,0,6,Race,0,RACE,200,95.683436,215.55823626567926,19136.6872,95.6834,19519.4136,215.55831736748485,42676.0007
-145316,366068,Stephane Civeira Lareo,2,2,0,168,0,-1,-1,954274,384,924839,2,4,4,4029,GTP,GTP,38,Iberia,Iberia,6,159,BMW M Hybrid V8,Octopus Racing Team LMDH,0,6,Race,0,RACE,165,95.42735333333333,216.1366943915382,15745.513299999999,95.4274,16031.8032,216.13658869465164,42676.0007
-145316,701793,David Marchal,2,2,0,152,0,-1,-1,960989,355,923653,2,4,4,4029,GTP,GTP,38,Iberia,Iberia,18,159,BMW M Hybrid V8,Octopus Racing Team LMDH,0,6,Race,0,RACE,148,95.44567162162163,216.09521263327431,14125.959400000002,96.0989,14607.0328,214.6263141825765,42676.0007
-145316,380806,Rubén Palazón,2,2,2,117,0,-1,-1,973800,115,932635,2,4,4,4029,GTP,GTP,38,Iberia,Iberia,7,159,BMW M Hybrid V8,Octopus Racing Team LMDH,0,6,Race,0,RACE,111,97.02036216216217,212.58787582679076,10769.2602,97.38,11393.46,211.80275933456565,42676.0007
-225873,387312,Gianpaolo Filippo Cristini,3,0,0,249,0,-1,0,992949,213,957453,3,7,1,58087,LMP2-PEC,LMP2-PEC,41,Italy,Italy,28,128,Dallara P217,centoquattro #104,0,6,Race,0,RACE,245,99.27754326530612,207.75446315065906,24322.9981,99.2949,24724.4301,207.71814769942867,42676.0007
-225873,318720,Michele Sangalli,3,0,0,184,0,-1,0,992464,345,959196,3,7,1,58087,LMP2-PEC,LMP2-PEC,41,Italy,Italy,17,128,Dallara P217,centoquattro #104,0,6,Race,0,RACE,182,99.24638406593407,207.81968933293936,18062.8419,99.2464,18261.3376,207.81965596737012,42676.0007
