team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-288087,620347,Norbert Tamas,0,0,68,164,0,0,0,902424,394,843618,0,2,2,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,19,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,6,Race,0,RACE,159,86.61116855345912,189.9747264793468,13771,90.2424,14800.0,182.3304018510146,34828.5192
-288087,477938,Balazs Turoczy,0,0,108,132,0,0,0,870357,327,846140,0,2,2,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,14,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,6,Race,0,RACE,129,87.02316124031009,189.07533145760232,11226,87.0357,11489.0,189.04809240346202,34828.5192
-288087,684015,Eran Aviner,0,0,38,98,0,0,0,871434,167,850640,0,2,2,4029,GTP,GTP,40,Benelux,Benelux,19,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,6,Race,0,RACE,96,87.14337916666666,188.81449415142507,8366,87.1434,8540.0,188.8144490116291,34828.5192
-306596,245246,Alberto García Blasco,1,1,14,196,0,65976,65976,869709,391,841653,1,7,7,4029,GTP,GTP,24,Hispanoamérica,Hispanoamérica,24,168,Cadillac V-Series.R GTP,XBD Emiral Racing,0,6,Race,0,RACE,191,86.97052565445026,189.18976207381422,16611,86.9709,17046.0,189.18894775148928,34828.5192
-306596,410026,Pablo Álvarez,1,1,1,133,0,65976,65976,870335,329,841990,1,7,7,4029,GTP,GTP,38,Iberia,Iberia,16,168,Cadillac V-Series.R GTP,XBD Emiral Racing,0,6,Race,0,RACE,129,86.9932968992248,189.14024002401754,11222,87.0335,11575.0,189.0528710898677,34828.5192
-306596,451775,Iván Hernandez,1,1,0,65,0,65976,65976,964346,60,843974,1,7,7,4029,GTP,GTP,38,Iberia,Iberia,22,168,Cadillac V-Series.R GTP,XBD Emiral Racing,0,6,Race,0,RACE,63,87.33956984126985,188.39036058802705,5502,96.4346,6268.0,170.62271276077257,34828.5192
-147029,552913,Sergio Borja,2,2,27,209,0,942879,942879,902833,390,840166,2,1,1,4029,GTP,GTP,38,Iberia,Iberia,22,168,Cadillac V-Series.R GTP,M4SKED DEVILS RED,0,6,Race,0,RACE,205,89.50408975609756,183.834427017108,18348,90.2833,18869.0,182.2478028162462,34828.5192
-147029,207525,Álvaro García,2,2,30,185,0,942879,942879,874035,105,848238,2,1,1,4029,GTP,GTP,38,Iberia,Iberia,21,168,Cadillac V-Series.R GTP,M4SKED DEVILS RED,0,6,Race,0,RACE,183,87.40351092896175,188.2525413581284,15995,87.4035,16170.0,188.25256489728673,34828.5192
-226674,197376,Albert Blanc Agenjo,3,3,0,231,0,-1,-1,898278,388,841225,3,3,3,4029,GTP,GTP,38,Iberia,Iberia,32,168,Cadillac V-Series.R GTP,NIX e-Sports 1,0,6,Race,0,RACE,225,87.24827511111111,188.58748823453342,19631,89.8278,20750.0,183.17194739267802,34828.5192
-226674,337625,Ruben Sanchez Plaza,3,3,0,96,0,-1,-1,875141,176,849140,3,3,3,4029,GTP,GTP,38,Iberia,Iberia,19,168,Cadillac V-Series.R GTP,NIX e-Sports 1,0,6,Race,0,RACE,87,87.51982413793104,188.00235510149838,7614,87.5141,8401.0,188.01465199322166,34828.5192
