team_id,cust_id,display_name,average_lap,best_lap_num,best_lap_time,car_class_id,car_class_name,car_class_short_name,car_id,car_name,class_interval,club_id,club_name,club_shortname,country_code,finish_position,finish_position_in_class,incidents,interval,laps_complete,laps_lead,opt_laps_complete,position,starting_position,starting_position_in_class,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-156723,289340,Jan Körbs,889449,16,876565,4029,GTP,GTP,168,Cadillac V-Series.R GTP,0,42,DE-AT-CH,DE-AT-CH,DE,0,0,6,0,21,0,0,0,-1,-1,Protocharge Simsport Black,0,3,Open Practice,0,PRACTICE,17,89,185,1512,89.0,1869.0,185.0,1868
-333550,592411,Marc Rozendaal,908826,62,876640,4029,GTP,GTP,170,Acura ARX-06 GTP,75,40,Benelux,Benelux,NL,1,1,11,75,72,0,0,1,-1,-1,Project Valorous $550,0,3,Open Practice,0,PRACTICE,72,91,181,6544,91.0,6552.0,181.0,1868
-345517,299849,Vicente Lara,887173,23,878064,4029,GTP,GTP,174,Porsche 963 GTP,1499,38,Iberia,Iberia,ES,2,2,6,1499,36,0,0,2,-1,-1,Carbono eSports GTP,0,3,Open Practice,0,PRACTICE,35,89,185,3105,89.0,3204.0,185.0,1868
-306077,323778,Jose Manuel Cazon,901901,17,880083,4029,GTP,GTP,170,Acura ARX-06 GTP,3518,38,Iberia,Iberia,ES,3,3,20,3518,20,0,0,3,-1,-1,XBD RACING ENDURANCE,0,3,Open Practice,0,PRACTICE,18,90,182,1623,90.0,1800.0,182.0,1868
-212961,444876,Andreas Hauser,890099,4,880825,4029,GTP,GTP,170,Acura ARX-06 GTP,4260,42,DE-AT-CH,DE-AT-CH,DE,4,4,5,4260,34,0,0,4,-1,-1,Sovereign Sport,0,3,Open Practice,0,PRACTICE,34,89,184,3026,89.0,3026.0,184.0,1868
-384994,528552,Niclas Geßner,893483,22,881278,4029,GTP,GTP,168,Cadillac V-Series.R GTP,4713,42,DE-AT-CH,DE-AT-CH,DE,5,5,12,4713,34,0,0,5,-1,-1,Reiter Engineering Esports PEC,0,3,Open Practice,0,PRACTICE,31,89,184,2770,89.0,3026.0,184.0,1868
-152047,294793,Kees IJzerman,891484,12,883054,4029,GTP,GTP,174,Porsche 963 GTP,6489,40,Benelux,Benelux,NL,6,6,10,6489,30,0,0,6,-1,-1,Backmarker Racing Razzle Dazzle,0,3,Open Practice,0,PRACTICE,28,89,184,2496,89.0,2670.0,184.0,1868
-306549,335241,Kevin Chartier,902096,15,884006,4029,GTP,GTP,170,Acura ARX-06 GTP,7441,39,France,France,FR,7,7,16,7441,18,0,0,7,-1,-1,The Rolling Goat Black,0,3,Open Practice,0,PRACTICE,16,90,182,1443,90.0,1620.0,182.0,1868
-132790,861531,John Michael Dunnigan,909183,9,885746,4029,GTP,GTP,168,Cadillac V-Series.R GTP,9181,6,California Club,California,US,8,8,26,9181,15,0,0,8,-1,-1,Reiter Engineering Esports II,0,3,Open Practice,0,PRACTICE,12,91,181,1091,91.0,1365.0,181.0,1868
-110547,292820,Juanjo Gragera,894267,14,886526,4029,GTP,GTP,174,Porsche 963 GTP,9961,38,Iberia,Iberia,ES,9,9,6,9961,16,0,0,9,-1,-1,Carbono eSports,0,3,Open Practice,0,PRACTICE,14,89,184,1252,89.0,1424.0,184.0,1868
