team_id,cust_id,display_name,average_lap,best_lap_num,best_lap_time,car_class_id,car_class_name,car_class_short_name,car_id,car_name,class_interval,club_id,club_name,club_shortname,country_code,finish_position,finish_position_in_class,incidents,interval,laps_complete,laps_lead,opt_laps_complete,position,starting_position,starting_position_in_class,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-306596,245246,Alberto García Blasco,1136945,298,1069377,4029,GTP,GTP,170,Acura ARX-06 GTP,0,24,Hispanoamérica,Hispanoamérica,CL,0,0,37,0,223,42,0,0,0,0,XBD Racing GTP,0,6,Race,0,RACE,217,114,169,24635,114.0,25422.0,169.0,35776
-306596,410026,Pablo Álvarez,1145243,80,1070570,4029,GTP,GTP,170,Acura ARX-06 GTP,0,38,Iberia,Iberia,ES,0,0,17,0,91,0,0,0,0,0,XBD Racing GTP,0,6,Race,0,RACE,89,115,168,10193,115.0,10465.0,168.0,35776
-379750,730048,Max Daleiden,1163001,92,1071874,4029,GTP,GTP,170,Acura ARX-06 GTP,23332,40,Benelux,Benelux,LU,1,1,31,23332,217,6,0,1,4,4,Fury Simsport,0,6,Race,0,RACE,216,116,165,25121,116.0,25172.0,165.0,35776
-379750,433451,William Foyle,1095306,312,1067032,4029,GTP,GTP,170,Acura ARX-06 GTP,23332,36,UK and I,UK and I,GB,1,1,10,23332,97,0,0,1,4,4,Fury Simsport,0,6,Race,0,RACE,95,110,176,10405,110.0,10670.0,176.0,35776
-408222,803226,Julien Harmand,1132034,303,1060930,4029,GTP,GTP,170,Acura ARX-06 GTP,362152,39,France,France,FR,2,2,24,362152,173,0,0,2,8,8,Old Firm Racing By HelvetSim,0,6,Race,0,RACE,168,113,170,18986,113.0,19549.0,170.0,35776
-408222,490005,Randy Martin y Mateos,1146877,131,1076554,4029,GTP,GTP,170,Acura ARX-06 GTP,362152,39,France,France,FR,2,2,36,362152,141,0,0,2,8,8,Old Firm Racing By HelvetSim,0,6,Race,0,RACE,139,115,168,15942,115.0,16215.0,168.0,35776
-285590,902425,Jaroslav Roth,1107224,164,1067575,4029,GTP,GTP,168,Cadillac V-Series.R GTP,-1,46,Central-Eastern Europe,Central-Eastern Europe,CZ,3,3,36,-1,184,0,0,3,5,5,Connection Lost Racing,0,6,Race,0,RACE,180,111,174,19928,111.0,20424.0,174.0,35776
-285590,703103,Bart Matyja,1187584,122,1070650,4029,GTP,GTP,168,Cadillac V-Series.R GTP,-1,36,UK and I,UK and I,GB,3,3,38,-1,129,0,0,3,5,5,Connection Lost Racing,0,6,Race,0,RACE,121,118,162,14330,119.0,15351.0,162.0,35776
-336861,690462,Alex Pilbeam,1175072,120,1069673,4029,GTP,GTP,196,Ferrari 499P,-1,36,UK and I,UK and I,GB,4,4,36,-1,161,0,0,4,10,10,VULKAN Motorsports Orange,0,6,Race,0,RACE,154,118,164,18098,118.0,18998.0,164.0,35776
-336861,835612,Quinten Verdonk2,1116955,132,1072761,4029,GTP,GTP,196,Ferrari 499P,-1,40,Benelux,Benelux,NL,4,4,44,-1,152,0,0,4,10,10,VULKAN Motorsports Orange,0,6,Race,0,RACE,148,112,173,16504,112.0,17024.0,172.0,35776
