team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-88450,299849,Vicente Lara,0,0,0,38,0,0,0,2052712,25,1188750,0,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,12,170,Acura ARX-06 GTP,Carbono Sports - Vicente,0,3,Open Practice,0,PRACTICE,35,121,208,4245,205.0,7790.0,123.0,7800
-288087,477938,Balazs Turoczy,1,1,0,14,0,304,304,1994938,12,1189054,1,-1,-1,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,11,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,3,Open Practice,0,PRACTICE,13,121,208,1573,199.0,2786.0,126.0,7800
-147029,552913,Sergio Borja,2,2,0,22,0,888,888,1198476,21,1189638,2,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,17,168,Cadillac V-Series.R GTP,M4SKED DEVILS RED,0,3,Open Practice,0,PRACTICE,22,120,210,2637,120.0,2640.0,210.0,7800
-92525,300176,Alex González,3,3,0,57,0,2335,2335,1237179,20,1191085,3,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,5,170,Acura ARX-06 GTP,Team Alex González,0,3,Open Practice,0,PRACTICE,56,123,205,6899,124.0,7068.0,204.0,7800
-201274,328249,Carlos R. Ferro,4,4,0,41,0,4153,4153,3408891,38,1192903,4,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,8,168,Cadillac V-Series.R GTP,GO! eSports #14,0,3,Open Practice,0,PRACTICE,37,121,208,4480,341.0,13981.0,74.0,7800
-135937,435163,Álvaro Gutierrez,5,5,0,33,0,5477,5477,1401884,24,1194227,5,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,15,168,Cadillac V-Series.R GTP,M4sked Devils BLUE,0,3,Open Practice,0,PRACTICE,31,120,209,3732,140.0,4620.0,180.0,7800
-259046,638244,Nauzet Valeriano Herrera,6,6,0,14,0,6062,6062,1327625,13,1194812,6,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,10,168,Cadillac V-Series.R GTP,GO! eSports #013,0,3,Open Practice,0,PRACTICE,12,122,207,1460,133.0,1862.0,190.0,7800
-306596,424670,Marc Hagele,7,7,0,31,0,6804,6804,1489630,12,1195554,7,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,31,168,Cadillac V-Series.R GTP,XBD Emiral Racing,0,3,Open Practice,0,PRACTICE,27,120,210,3248,149.0,4619.0,169.0,7800
-263277,562080,Pablo Alfieri,8,8,0,30,0,10669,10669,1381021,19,1199419,8,-1,-1,4029,GTP,GTP,24,Hispanoamérica,Hispanoamérica,18,168,Cadillac V-Series.R GTP,GO! eSport 196,0,3,Open Practice,0,PRACTICE,29,121,208,3513,138.0,4140.0,182.0,7800
-53704,380152,Zachary Livengood,9,9,0,10,0,12209,12209,1215731,8,1200959,9,-1,-1,4029,GTP,GTP,26,Illinois,Illinois,8,168,Cadillac V-Series.R GTP,LITHIUM Motorsports,0,3,Open Practice,0,PRACTICE,10,122,207,1216,122.0,1220.0,207.0,7800
-86734,214678,J Carlos Villarejo,10,10,0,17,0,16394,16394,1218423,14,1205144,10,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,15,168,Cadillac V-Series.R GTP,GO! eSports #26,0,3,Open Practice,0,PRACTICE,15,122,207,1829,122.0,2074.0,207.0,7800
-109804,292820,Juanjo Gragera,11,11,0,26,0,16911,16911,2703307,25,1205661,11,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,20,170,Acura ARX-06 GTP,Carbono eSports Black,0,3,Open Practice,0,PRACTICE,26,270,93,7029,270.0,7020.0,93.0,7800
-112460,335781,Mike R,12,12,0,42,0,17149,17149,1798776,12,1205899,12,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,30,170,Acura ARX-06 GTP,Team Mike R,0,3,Open Practice,0,PRACTICE,40,124,203,4963,180.0,7560.0,140.0,7800
