team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-288087,620347,Norbert Tamas,0,0,30,119,0,0,0,1236400,307,1201261,0,4,4,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,15,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,6,Race,0,RACE,117,124,204,14466,124.0,14756.0,204.0,42573
-288087,477938,Balazs Turoczy,0,0,68,118,0,0,0,1236010,327,1200241,0,4,4,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,15,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,6,Race,0,RACE,115,124,204,14214,124.0,14632.0,204.0,42573
-288087,684015,Eran Aviner,0,0,56,107,0,0,0,1240652,344,1202773,0,4,4,4029,GTP,GTP,40,Benelux,Benelux,19,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,6,Race,0,RACE,104,124,203,12903,124.0,13268.0,203.0,42573
-289324,289340,Jan Körbs,1,1,0,200,0,-1,-1,1248937,339,1201253,1,5,5,4029,GTP,GTP,42,DE-AT-CH,DE-AT-CH,26,168,Cadillac V-Series.R GTP,Reiter Engineering Esports,0,6,Race,0,RACE,192,125,202,23983,125.0,25000.0,202.0,42573
-289324,555223,Gianni Pirone,1,1,1,143,0,-1,-1,1243627,281,1206269,1,5,5,4029,GTP,GTP,36,UK and I,UK and I,31,168,Cadillac V-Series.R GTP,Reiter Engineering Esports,0,6,Race,0,RACE,138,123,204,17016,124.0,17732.0,203.0,42573
-226674,197376,Albert Blanc Agenjo,2,2,134,144,0,-1,-1,1246528,146,1205187,2,1,1,4029,GTP,GTP,38,Iberia,Iberia,11,168,Cadillac V-Series.R GTP,NIX e-Sports 1,0,6,Race,0,RACE,143,125,202,17825,125.0,18000.0,202.0,42573
-226674,593607,Andony Ng,2,2,23,115,0,-1,-1,1245320,257,1201795,2,1,1,4029,GTP,GTP,38,Iberia,Iberia,26,168,Cadillac V-Series.R GTP,NIX e-Sports 1,0,6,Race,0,RACE,110,124,202,13692,125.0,14375.0,202.0,42573
-226674,327800,Sergio del Álamo,2,2,17,84,0,-1,-1,1257085,194,1205341,2,1,1,4029,GTP,GTP,38,Iberia,Iberia,14,168,Cadillac V-Series.R GTP,NIX e-Sports 1,0,6,Race,0,RACE,80,126,200,10057,126.0,10584.0,200.0,42573
-271970,620344,Dominik Fekete,3,3,0,150,0,-1,-1,1250867,236,1209046,3,12,12,4029,GTP,GTP,46,Central-Eastern Europe,Central-Eastern Europe,31,168,Cadillac V-Series.R GTP,Magic Arrow #56,0,6,Race,0,RACE,147,125,201,18388,125.0,18750.0,201.0,42573
-271970,167281,Coen Gerrits,3,3,0,144,0,-1,-1,1243950,283,1208589,3,12,12,4029,GTP,GTP,40,Benelux,Benelux,17,168,Cadillac V-Series.R GTP,Magic Arrow #56,0,6,Race,0,RACE,142,124,203,17664,124.0,17856.0,203.0,42573
-271970,399205,Albert Closa Marquez,3,3,0,49,0,-1,-1,1259597,138,1221365,3,12,12,4029,GTP,GTP,38,Iberia,Iberia,6,168,Cadillac V-Series.R GTP,Magic Arrow #56,0,6,Race,0,RACE,48,126,200,6046,126.0,6174.0,200.0,42573
-327202,594341,Sergio Sánchez Cachafeiro,4,4,0,151,0,-1,-1,1242152,331,1203962,4,3,3,4029,GTP,GTP,38,Iberia,Iberia,19,168,Cadillac V-Series.R GTP,GO! eSports GTP,0,6,Race,0,RACE,148,124,203,18384,124.0,18724.0,203.0,42573
-327202,328249,Carlos R. Ferro,4,4,0,119,0,-1,-1,1248627,165,1213643,4,3,3,4029,GTP,GTP,38,Iberia,Iberia,26,168,Cadillac V-Series.R GTP,GO! eSports GTP,0,6,Race,0,RACE,116,125,202,14484,125.0,14875.0,202.0,42573
-327202,562080,Pablo Alfieri,4,4,0,72,0,-1,-1,1248554,212,1211994,4,3,3,4029,GTP,GTP,24,Hispanoamérica,Hispanoamérica,12,168,Cadillac V-Series.R GTP,GO! eSports GTP,0,6,Race,0,RACE,70,125,202,8740,125.0,9000.0,202.0,42573
-306596,279033,Jonathan Pumuki,5,5,0,151,0,-1,-1,1247218,312,1199701,5,7,7,4029,GTP,GTP,38,Iberia,Iberia,36,168,Cadillac V-Series.R GTP,XBD Emiral Racing,0,6,Race,0,RACE,148,125,202,18455,125.0,18875.0,202.0,42573
-306596,410026,Pablo Álvarez,5,5,0,120,0,-1,-1,1244554,286,1203367,5,7,7,4029,GTP,GTP,38,Iberia,Iberia,16,168,Cadillac V-Series.R GTP,XBD Emiral Racing,0,6,Race,0,RACE,117,124,203,14559,124.0,14880.0,203.0,42573
-306596,424670,Marc Hagele,5,5,0,71,0,-1,-1,1261981,188,1214634,5,7,7,4029,GTP,GTP,38,Iberia,Iberia,9,168,Cadillac V-Series.R GTP,XBD Emiral Racing,0,6,Race,0,RACE,65,126,200,8201,126.0,8946.0,200.0,42573
-53704,380152,Zachary Livengood,6,6,0,179,0,-1,-1,1252533,299,1211407,6,11,11,4029,GTP,GTP,26,Illinois,Illinois,36,168,Cadillac V-Series.R GTP,LITHIUM Motorsports,0,6,Race,0,RACE,175,125,201,21919,125.0,22375.0,201.0,42573
