team_id,cust_id,display_name,finish_position,finish_position_in_class,laps_lead,laps_complete,opt_laps_complete,interval,class_interval,average_lap,best_lap_num,best_lap_time,position,starting_position,starting_position_in_class,car_class_id,car_class_name,car_class_short_name,club_id,club_name,club_shortname,incidents,car_id,car_name,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-147029,552913,Sergio Borja,0,0,0,15,0,0,0,868329,13,852274,0,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,9,168,Cadillac V-Series.R GTP,M4SKED DEVILS RED,0,3,Open Practice,0,PRACTICE,15,86.83293333333334,182.88409990065213,1302,86.8329,1302.0,182.8841701060313,1302.4935
-288087,684015,Eran Aviner,1,1,0,23,0,2303,2303,974211,19,854577,1,-1,-1,4029,GTP,GTP,40,Benelux,Benelux,11,168,Cadillac V-Series.R GTP,Magic Arrow #55,0,3,Open Practice,0,PRACTICE,20,86.60834,183.35835618602093,1732,97.4211,2241.0,163.00742708099173,1302.4935
-109804,292820,Juanjo Gragera,2,2,0,43,0,4002,4002,985897,60,856276,2,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,20,170,Acura ARX-06 GTP,Carbono eSports Black,0,3,Open Practice,0,PRACTICE,37,87.37946216216217,181.74022203213627,3233,98.5897,4239.0,161.075273120823,1302.4935
-109804,299849,Vicente Lara,3,3,0,43,0,7428,7428,950851,83,859702,3,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,30,170,Acura ARX-06 GTP,Carbono eSports Black,0,3,Open Practice,0,PRACTICE,37,87.9478972972973,180.56557737495808,3254,95.0851,4089.0,167.0121065697991,1302.4935
-150827,424670,Marc Hagele,4,4,0,23,0,12585,12585,4507036,17,864859,4,-1,-1,4029,GTP,GTP,38,Iberia,Iberia,23,168,Cadillac V-Series.R GTP,XBD Emiral Marc Hagele,0,3,Open Practice,0,PRACTICE,14,88.12158571428571,180.20968104101627,1234,450.7036,10366.0,35.23460397121301,1302.4935
-324629,857815,Lemi Mischke,5,0,0,37,0,119655,0,1631754,37,971929,5,-1,-1,4011,IMSA23,IMSA23,42,DE-AT-CH,DE-AT-CH,30,169,Porsche 911 GT3 R (992),Virtual Insanity Racing,0,3,Open Practice,0,PRACTICE,25,98.71384,160.87270897778876,2468,163.1754,6037.0,97.32081462279243,1302.4935
-129672,607475,Lorenzo Castellani,6,1,0,9,0,120979,1324,1237958,28,973253,6,-1,-1,4011,IMSA23,IMSA23,41,Italy,Italy,5,173,Ferrari 296 GT3,Zero7 Racing #201,0,3,Open Practice,0,PRACTICE,5,99.38054,159.7934852678402,497,123.7958,1114.0,128.27868840784586,1302.4935
-129672,59708,Luigi Nespolino,7,2,0,19,0,126780,7125,1159985,18,979054,7,-1,-1,4011,IMSA23,IMSA23,41,Italy,Italy,6,173,Ferrari 296 GT3,Zero7 Racing #201,0,3,Open Practice,0,PRACTICE,15,99.6934,159.29201787079188,1495,115.9985,2204.0,136.90145005668177,1302.4935
-55648,272192,Toño N. Ordieres,8,3,0,29,0,127940,8285,1190777,25,980214,8,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,14,169,Porsche 911 GT3 R (992),Kuruma MotorSport,0,3,Open Practice,0,PRACTICE,25,99.015528,160.38254984006147,2475,119.0777,3453.0,133.36135023098367,1302.4935
-331468,524376,Marius Blendea,9,4,0,49,0,130331,10676,1237286,41,982605,9,-1,-1,4011,IMSA23,IMSA23,33,Northwest,Northwest,42,173,Ferrari 296 GT3,OVRTK Team 4,0,3,Open Practice,0,PRACTICE,39,100.12353333333334,158.60769517123182,3905,123.7286,6063.0,128.34835967108657,1302.4935
-257830,613054,Luis Marinho,10,5,0,14,0,130748,11093,1460812,8,983022,10,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,7,132,BMW M4 GT3,SR TECHNIC,0,3,Open Practice,0,PRACTICE,12,98.85976666666666,160.63524515433144,1186,146.0812,2045.0,108.70914843525385,1302.4935
-257829,515776,Rui Filipe Pinheiro,11,6,0,36,0,134597,14942,1058210,51,986871,11,-1,-1,4011,IMSA23,IMSA23,42,DE-AT-CH,DE-AT-CH,8,173,Ferrari 296 GT3,SR TECHNIC #PEC,0,3,Open Practice,0,PRACTICE,32,100.141059375,158.57993667644885,3205,105.821,3810.0,150.06816089812045,1302.4935
-257829,25377,Aurelio Carneiro,15,10,0,15,0,142272,22617,1389023,41,994546,15,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,21,173,Ferrari 296 GT3,SR TECHNIC #PEC,0,3,Open Practice,0,PRACTICE,11,103.21678181818183,153.85446605352936,1135,138.9023,2084.0,114.3275730812233,1302.4935
-301539,730865,David Gutierrez4,12,7,0,19,0,135444,15789,1010550,18,987718,12,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,3,173,Ferrari 296 GT3,SIM RACING CONCEPT,0,3,Open Practice,0,PRACTICE,18,99.35187222222223,159.83959334837792,1788,101.055,1920.0,157.1457409766959,1302.4935
-110547,299996,Jose L  Pulido,13,8,0,43,0,136157,16502,1487414,17,988431,13,-1,-1,4011,IMSA23,IMSA23,38,Iberia,Iberia,27,173,Ferrari 296 GT3,Carbono eSports,0,3,Open Practice,0,PRACTICE,29,99.98897931034482,158.82113172803463,2900,148.7414,6396.0,106.76491450530924,1302.4935
