team_id,cust_id,display_name,average_lap,best_lap_num,best_lap_time,car_class_id,car_class_name,car_class_short_name,car_id,car_name,class_interval,club_id,club_name,club_shortname,country_code,finish_position,finish_position_in_class,incidents,interval,laps_complete,laps_lead,opt_laps_complete,position,starting_position,starting_position_in_class,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-306596,245246,Alberto García Blasco,2086939,11,2036533,4029,GTP,GTP,170,Acura ARX-06 GTP,0,24,Hispanoamérica,Hispanoamérica,CL,0,0,2,0,97,4,0,0,4,4,XBD Racing GTP,0,6,Race,0,RACE,94,209,235,19617,209.0,20273.0,235.0,42703
-306596,540224,Luis Martinez8,2078223,70,2038340,4029,GTP,GTP,170,Acura ARX-06 GTP,0,38,Iberia,Iberia,ES,0,0,10,0,60,0,0,0,4,4,XBD Racing GTP,0,6,Race,0,RACE,56,208,236,11638,208.0,12480.0,236.0,42703
-306596,410026,Pablo Álvarez,2081423,151,2042561,4029,GTP,GTP,170,Acura ARX-06 GTP,0,38,Iberia,Iberia,ES,0,0,4,0,48,0,0,0,4,4,XBD Racing GTP,0,6,Race,0,RACE,45,208,236,9366,208.0,9984.0,236.0,42703
-345761,490005,Randy Martin y Mateos,2091823,166,2033280,4029,GTP,GTP,170,Acura ARX-06 GTP,279105,39,France,France,FR,1,1,6,279105,109,1,0,1,12,12,Old Firm Racing #Orange,0,6,Race,0,RACE,104,209,235,21753,209.0,22781.0,235.0,42703
-345761,803226,Julien Harmand,2091515,46,2036907,4029,GTP,GTP,170,Acura ARX-06 GTP,279105,39,France,France,FR,1,1,7,279105,96,9,0,1,12,12,Old Firm Racing #Orange,0,6,Race,0,RACE,88,209,234,18414,209.0,20064.0,235.0,42703
-358101,841393,Tiago B Rodriguez,2091041,11,2033211,4029,GTP,GTP,168,Cadillac V-Series.R GTP,390160,42,DE-AT-CH,DE-AT-CH,CH,2,2,9,390160,72,22,0,2,0,0,Foccus Racing GTP,0,6,Race,0,RACE,68,209,235,14226,209.0,15048.0,235.0,42703
-358101,79169,Hugo Preto,2090662,190,2036429,4029,GTP,GTP,168,Cadillac V-Series.R GTP,390160,38,Iberia,Iberia,PT,2,2,17,390160,72,20,0,2,0,0,Foccus Racing GTP,0,6,Race,0,RACE,67,209,235,14012,209.0,15048.0,235.0,42703
-358101,844532,Fábio M Salvaterra,2094351,71,2038459,4029,GTP,GTP,168,Cadillac V-Series.R GTP,390160,38,Iberia,Iberia,PT,2,2,8,390160,61,10,0,2,0,0,Foccus Racing GTP,0,6,Race,0,RACE,54,210,234,11326,209.0,12749.0,234.0,42703
-379749,730048,Max Daleiden,2107436,128,2032016,4029,GTP,GTP,170,Acura ARX-06 GTP,610011,40,Benelux,Benelux,LU,3,3,6,610011,105,5,0,3,3,3,Fury Simsport GTP,0,6,Race,0,RACE,102,210,234,21423,211.0,22155.0,233.0,42703
-379749,433451,William Foyle,2113004,203,2038365,4029,GTP,GTP,170,Acura ARX-06 GTP,610011,36,UK and I,UK and I,GB,3,3,5,610011,100,4,0,3,3,3,Fury Simsport GTP,0,6,Race,0,RACE,98,211,232,20707,211.0,21100.0,232.0,42703
-333550,592411,Marc Rozendaal,2088865,142,2034105,4029,GTP,GTP,170,Acura ARX-06 GTP,818458,40,Benelux,Benelux,NL,4,4,14,818458,83,0,0,4,9,9,Project Valorous $50,0,6,Race,0,RACE,78,209,235,16299,209.0,17347.0,235.0,42703
-333550,309084,Krzysztof Jachura,2098999,116,2039663,4029,GTP,GTP,170,Acura ARX-06 GTP,818458,46,Central-Eastern Europe,Central-Eastern Europe,PL,4,4,5,818458,74,0,0,4,9,9,Project Valorous $50,0,6,Race,0,RACE,70,210,234,14697,210.0,15540.0,234.0,42703
-333550,705991,Juan Roldán,2094388,58,2041820,4029,GTP,GTP,170,Acura ARX-06 GTP,818458,38,Iberia,Iberia,ES,4,4,2,818458,48,0,0,4,9,9,Project Valorous $50,0,6,Race,0,RACE,46,209,234,9634,209.0,10032.0,234.0,42703
-288978,348052,Aritz Paz,2104124,9,2033297,4029,GTP,GTP,174,Porsche 963 GTP,1874783,38,Iberia,Iberia,US,5,5,35,1874783,133,0,0,5,11,11,Enosis eSports PEC GTP,0,6,Race,0,RACE,128,210,234,26869,210.0,27930.0,233.0,42703
-288978,257614,Roman Farre Ortiz,2110040,119,2042731,4029,GTP,GTP,174,Porsche 963 GTP,1874783,38,Iberia,Iberia,ES,5,5,8,1874783,72,0,0,5,11,11,Enosis eSports PEC GTP,0,6,Race,0,RACE,68,211,233,14346,211.0,15192.0,233.0,42703
-233878,634750,Mathijs Wijten,2091463,167,2033744,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,40,Benelux,Benelux,NL,6,6,10,-1,96,0,0,6,5,5,DLR x Sim-Lab \\ Orange,0,6,Race,0,RACE,93,209,235,19451,209.0,20064.0,235.0,42703
-233878,20477,Albert Priem,2099329,47,2045277,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,40,Benelux,Benelux,NL,6,6,8,-1,60,0,0,6,5,5,DLR x Sim-Lab \\ Orange,0,6,Race,0,RACE,57,210,234,11966,210.0,12600.0,234.0,42703
-233878,634530,Wessel Knol,2110484,57,2052348,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,40,Benelux,Benelux,NL,6,6,5,-1,48,0,0,6,5,5,DLR x Sim-Lab \\ Orange,0,6,Race,0,RACE,46,211,232,9708,211.0,10128.0,232.0,42703
-288087,620344,Dominik Fekete,2118696,167,2035116,4029,GTP,GTP,174,Porsche 963 GTP,-1,46,Central-Eastern Europe,Central-Eastern Europe,HU,7,7,15,-1,108,0,0,7,13,13,Magic Arrow #55,0,6,Race,0,RACE,101,212,231,21423,212.0,22896.0,232.0,42703
-288087,684015,Eran Aviner,2104246,201,2042933,4029,GTP,GTP,174,Porsche 963 GTP,-1,40,Benelux,Benelux,BE,7,7,25,-1,96,0,0,7,13,13,Magic Arrow #55,0,6,Race,0,RACE,93,210,233,19569,210.0,20160.0,233.0,42703
-324817,674952,Tobias Krücken,2101305,47,2038485,4029,GTP,GTP,174,Porsche 963 GTP,-1,42,DE-AT-CH,DE-AT-CH,DE,8,8,4,-1,72,0,0,8,16,16,Simracing.Center LMDh,0,6,Race,0,RACE,63,210,233,13255,210.0,15120.0,234.0,42703
-324817,674724,Jan Steffens,2108338,166,2052088,4029,GTP,GTP,174,Porsche 963 GTP,-1,42,DE-AT-CH,DE-AT-CH,DE,8,8,2,-1,72,0,0,8,16,16,Simracing.Center LMDh,0,6,Race,0,RACE,69,211,233,14548,211.0,15192.0,233.0,42703
-324817,673623,Jan Simnacher,2118049,204,2046512,4029,GTP,GTP,174,Porsche 963 GTP,-1,42,DE-AT-CH,DE-AT-CH,DE,8,8,2,-1,60,0,0,8,16,16,Simracing.Center LMDh,0,6,Race,0,RACE,59,212,232,12496,212.0,12720.0,232.0,42703
-333551,595565,Ben D Mills,2158800,180,2036548,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,36,UK and I,UK and I,GB,9,9,9,-1,74,0,0,9,6,6,Project Valorous $51,0,6,Race,0,RACE,69,216,227,14887,216.0,15984.0,227.0,42703
-333551,472821,Ryan Hardinge,2108696,199,2036971,4029,GTP,GTP,170,Acura ARX-06 GTP,-1,33,Northwest,Northwest,US,9,9,15,-1,68,0,0,9,6,6,Project Valorous $51,0,6,Race,0,RACE,64,211,233,13493,211.0,14348.0,233.0,42703
