team_id,cust_id,display_name,average_lap,best_lap_num,best_lap_time,car_class_id,car_class_name,car_class_short_name,car_id,car_name,class_interval,club_id,club_name,club_shortname,country_code,finish_position,finish_position_in_class,incidents,interval,laps_complete,laps_lead,opt_laps_complete,position,starting_position,starting_position_in_class,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-233878,634750,Mathijs Wijten,1108072,27,1067254,4029,GTP,GTP,170,Acura ARX-06 GTP,0,40,Benelux,Benelux,NL,0,0,10,0,17,0,0,0,-1,-1,DLR x Sim-Lab \\ Orange,0,3,Open Practice,0,PRACTICE,15,111,212,1662,111.0,1887.0,212.0,1884
-233878,20477,Albert Priem,1105184,32,1087792,4029,GTP,GTP,170,Acura ARX-06 GTP,20538,40,Benelux,Benelux,NL,13,13,20,20538,23,0,0,13,-1,-1,DLR x Sim-Lab \\ Orange,0,3,Open Practice,0,PRACTICE,20,111,212,2210,111.0,2553.0,212.0,1884
-306596,245246,Alberto García Blasco,1100989,18,1067619,4029,GTP,GTP,170,Acura ARX-06 GTP,365,24,Hispanoamérica,Hispanoamérica,CL,1,1,5,365,19,0,0,1,-1,-1,XBD Racing GTP,0,3,Open Practice,0,PRACTICE,18,110,213,1982,110.0,2090.0,213.0,1884
-288978,348052,Aritz Paz,1109431,15,1069551,4029,GTP,GTP,174,Porsche 963 GTP,2297,38,Iberia,Iberia,US,2,2,18,2297,30,0,0,2,-1,-1,Enosis eSports PEC GTP,0,3,Open Practice,0,PRACTICE,24,111,211,2663,111.0,3330.0,211.0,1884
-288978,388244,Bruno Filipe Almeida,1116663,38,1084140,4029,GTP,GTP,174,Porsche 963 GTP,16886,38,Iberia,Iberia,PT,11,11,5,16886,19,0,0,11,-1,-1,Enosis eSports PEC GTP,0,3,Open Practice,0,PRACTICE,17,112,210,1898,112.0,2128.0,210.0,1884
-288978,257614,Roman Farre Ortiz,1105877,45,1092237,4029,GTP,GTP,174,Porsche 963 GTP,24983,38,Iberia,Iberia,ES,16,16,13,24983,10,0,0,16,-1,-1,Enosis eSports PEC GTP,0,3,Open Practice,0,PRACTICE,8,111,212,885,111.0,1110.0,212.0,1884
-289324,528552,Niclas Geßner,1119381,20,1070135,4029,GTP,GTP,168,Cadillac V-Series.R GTP,2881,42,DE-AT-CH,DE-AT-CH,DE,3,3,15,2881,23,0,0,3,-1,-1,Reiter Engineering Esports,0,3,Open Practice,0,PRACTICE,14,112,210,1567,112.0,2576.0,210.0,1884
-210064,396799,Neil Debacquer,1158263,15,1071283,4029,GTP,GTP,159,BMW M Hybrid V8,4029,40,Benelux,Benelux,BE,4,4,6,4029,22,0,0,4,-1,-1,Taylor Mills Racing #41,0,3,Open Practice,0,PRACTICE,18,116,202,2085,116.0,2552.0,202.0,1884
-210064,362217,Alexander Gerber,1107772,18,1092894,4029,GTP,GTP,159,BMW M Hybrid V8,25640,42,DE-AT-CH,DE-AT-CH,DE,18,18,3,25640,14,0,0,18,-1,-1,Taylor Mills Racing #41,0,3,Open Practice,0,PRACTICE,13,111,212,1440,111.0,1554.0,212.0,1884
-221044,722146,Yannick Gerards,1099983,37,1072575,4029,GTP,GTP,170,Acura ARX-06 GTP,5321,40,Benelux,Benelux,NL,5,5,19,5321,23,0,0,5,-1,-1,DLR x Sim-Lab \\ White,0,3,Open Practice,0,PRACTICE,19,110,213,2090,110.0,2530.0,213.0,1884
-221044,813496,Emre Kemaldar,1106571,1,1088164,4029,GTP,GTP,170,Acura ARX-06 GTP,20910,40,Benelux,Benelux,NL,14,14,10,20910,17,0,0,14,-1,-1,DLR x Sim-Lab \\ White,0,3,Open Practice,0,PRACTICE,17,111,212,1881,111.0,1887.0,212.0,1884
-288087,620347,Norbert Tamas,1090018,3,1073418,4029,GTP,GTP,174,Porsche 963 GTP,6164,46,Central-Eastern Europe,Central-Eastern Europe,HU,6,6,0,6164,8,0,0,6,-1,-1,Magic Arrow #55,0,3,Open Practice,0,PRACTICE,7,109,215,763,109.0,872.0,215.0,1884
-379749,433451,William Foyle,1093671,40,1077241,4029,GTP,GTP,170,Acura ARX-06 GTP,9987,36,UK and I,UK and I,GB,7,7,20,9987,10,0,0,7,-1,-1,Fury Simsport GTP,0,3,Open Practice,0,PRACTICE,3,109,214,328,109.0,1090.0,214.0,1884
-379749,383953,Philipp Kanehl,1565572,34,1078028,4029,GTP,GTP,170,Acura ARX-06 GTP,10774,42,DE-AT-CH,DE-AT-CH,DE,8,8,12,10774,34,0,0,8,-1,-1,Fury Simsport GTP,0,3,Open Practice,0,PRACTICE,33,157,150,5166,157.0,5338.0,150.0,1884
-201751,995993,Cha Augusto,1101711,11,1079886,4029,GTP,GTP,174,Porsche 963 GTP,12632,45,Brazil,Brazil,BR,9,9,21,12632,11,0,0,9,-1,-1,Race2Esport,0,3,Open Practice,0,PRACTICE,8,110,213,881,110.0,1210.0,213.0,1884
-345761,803226,Julien Harmand,1106693,19,1082409,4029,GTP,GTP,170,Acura ARX-06 GTP,15155,39,France,France,FR,10,10,5,15155,19,0,0,10,-1,-1,Old Firm Racing #Orange,0,3,Open Practice,0,PRACTICE,18,111,212,1992,111.0,2109.0,212.0,1884
-202593,361527,Romain Utiel,1090627,12,1087206,4029,GTP,GTP,170,Acura ARX-06 GTP,19952,39,France,France,FR,12,12,6,19952,5,0,0,12,-1,-1,The Rolling Goat,0,3,Open Practice,0,PRACTICE,3,109,215,327,109.0,545.0,215.0,1884
-202593,376502,Guilian Mourre,1108602,2,1095813,4029,GTP,GTP,170,Acura ARX-06 GTP,28559,39,France,France,FR,22,22,2,28559,7,0,0,22,-1,-1,The Rolling Goat,0,3,Open Practice,0,PRACTICE,7,111,212,776,111.0,777.0,212.0,1884
-345517,367828,Pablo Riestra,1119789,14,1092127,4029,GTP,GTP,174,Porsche 963 GTP,24873,38,Iberia,Iberia,ES,15,15,7,24873,7,0,0,15,-1,-1,Carbono eSports GTP,0,3,Open Practice,0,PRACTICE,5,112,209,560,112.0,784.0,209.0,1884
-345517,335781,Mike R,1119111,4,1099729,4029,GTP,GTP,174,Porsche 963 GTP,32475,38,Iberia,Iberia,ES,24,24,2,32475,9,0,0,24,-1,-1,Carbono eSports GTP,0,3,Open Practice,0,PRACTICE,9,112,210,1007,112.0,1008.0,210.0,1884
-306550,335241,Kevin Chartier,1109014,1,1092885,4029,GTP,GTP,170,Acura ARX-06 GTP,25631,39,France,France,FR,17,17,9,25631,17,0,0,17,-1,-1,The Rolling Goat White,0,3,Open Practice,0,PRACTICE,16,111,211,1774,111.0,1887.0,211.0,1884
-324817,674952,Tobias Krücken,1121745,4,1093741,4029,GTP,GTP,174,Porsche 963 GTP,26487,42,DE-AT-CH,DE-AT-CH,DE,19,19,3,26487,6,0,0,19,-1,-1,Simracing.Center LMDh,0,3,Open Practice,0,PRACTICE,6,112,209,673,112.0,672.0,209.0,1884
-132790,786912,Hendrik Ipsen,1101861,16,1094348,4029,GTP,GTP,168,Cadillac V-Series.R GTP,27094,42,DE-AT-CH,DE-AT-CH,DE,20,20,7,27094,24,0,0,20,-1,-1,Reiter Engineering Esports II,0,3,Open Practice,0,PRACTICE,23,110,213,2534,110.0,2640.0,213.0,1884
-132790,861531,John Michael Dunnigan,1103122,5,1095315,4029,GTP,GTP,168,Cadillac V-Series.R GTP,28061,6,California Club,California,US,21,21,17,28061,14,0,0,21,-1,-1,Reiter Engineering Esports II,0,3,Open Practice,0,PRACTICE,13,110,213,1434,110.0,1540.0,213.0,1884
-358101,844532,Fábio M Salvaterra,1111529,2,1096124,4029,GTP,GTP,168,Cadillac V-Series.R GTP,28870,38,Iberia,Iberia,PT,23,23,9,28870,13,0,0,23,-1,-1,Foccus Racing GTP,0,3,Open Practice,0,PRACTICE,12,111,211,1334,111.0,1443.0,211.0,1884
-127715,498058,Alberto Moreno S,1275138,27,1240443,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,0,38,Iberia,Iberia,ES,25,0,2,173189,10,0,0,25,-1,-1,XBD RACING GT3 I,0,3,Open Practice,0,PRACTICE,6,128,184,765,128.0,1280.0,184.0,1884
-127715,364474,Rubens Llorente,1267712,1,1256442,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,15999,38,Iberia,Iberia,ES,34,9,12,189188,20,0,0,34,-1,-1,XBD RACING GT3 I,0,3,Open Practice,0,PRACTICE,19,127,185,2409,127.0,2540.0,185.0,1884
-293256,717883,André Filipe Vilela,1263671,6,1244244,4011,IMSA23,IMSA23,184,Chevrolet Corvette Z06 GT3.R,3801,38,Iberia,Iberia,PT,26,1,7,176990,10,0,0,26,-1,-1,AZR Motorsport White,0,3,Open Practice,0,PRACTICE,6,126,186,758,126.0,1260.0,186.0,1884
-321313,273285,Ale G Torres,1278405,22,1245247,4011,IMSA23,IMSA23,169,Porsche 911 GT3 R (992),4804,38,Iberia,Iberia,ES,27,2,5,177993,18,0,0,27,-1,-1,Enosis eSports PEC GT3,0,3,Open Practice,0,PRACTICE,14,128,183,1790,128.0,2304.0,183.0,1884
-321313,159173,Alex Rourera,1259797,40,1247529,4011,IMSA23,IMSA23,169,Porsche 911 GT3 R (992),7086,38,Iberia,Iberia,AD,28,3,6,180275,9,0,0,28,-1,-1,Enosis eSports PEC GT3,0,3,Open Practice,0,PRACTICE,5,126,186,630,126.0,1134.0,186.0,1884
-321313,501688,Francisco Barrionuevo,1281376,42,1253105,4011,IMSA23,IMSA23,169,Porsche 911 GT3 R (992),12662,38,Iberia,Iberia,ES,31,6,3,185851,17,0,0,31,-1,-1,Enosis eSports PEC GT3,0,3,Open Practice,0,PRACTICE,12,128,183,1538,128.0,2176.0,183.0,1884
-306078,799932,Felix Manzanedo,1252010,10,1249821,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,9378,38,Iberia,Iberia,ES,29,4,2,182567,10,0,0,29,-1,-1,XBD RACING GT3 II,0,3,Open Practice,0,PRACTICE,7,125,187,876,125.0,1250.0,187.0,1884
-325463,775090,Marcel Beck,1307680,31,1251012,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,10569,42,DE-AT-CH,DE-AT-CH,DE,30,5,15,183758,32,0,0,30,-1,-1,Team Racegitter.de #Black,0,3,Open Practice,0,PRACTICE,31,131,179,4054,131.0,4192.0,179.0,1884
-325463,994597,Christoph Zander,1295572,34,1269006,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,28563,42,DE-AT-CH,DE-AT-CH,DE,57,32,4,201752,5,0,0,57,-1,-1,Team Racegitter.de #Black,0,3,Open Practice,0,PRACTICE,4,130,181,518,130.0,650.0,181.0,1884
-339602,720558,Edvin Forslund,1263454,41,1253732,4011,IMSA23,IMSA23,176,Audi R8 LMS EVO II GT3,13289,43,Scandinavia,Scandinavia,SE,32,7,9,186478,6,0,0,32,-1,-1,SimRace Sweden eSports,0,3,Open Practice,0,PRACTICE,4,126,186,505,126.0,756.0,186.0,1884
-339602,686915,Nick Kerstens,1280355,33,1270681,4011,IMSA23,IMSA23,176,Audi R8 LMS EVO II GT3,30238,40,Benelux,Benelux,NL,60,35,19,203427,35,0,0,60,-1,-1,SimRace Sweden eSports,0,3,Open Practice,0,PRACTICE,33,128,183,4225,128.0,4480.0,183.0,1884
-90490,284176,Martin Birmele,1273010,16,1255476,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,15033,42,DE-AT-CH,DE-AT-CH,DK,33,8,3,188222,17,0,0,33,-1,-1,LITHIUM Motorsports AM,0,3,Open Practice,0,PRACTICE,16,127,184,2037,127.0,2159.0,184.0,1884
-342530,363812,Vincent Aussems,1284655,4,1257688,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,17245,40,Benelux,Benelux,NL,35,10,6,190434,7,0,0,35,-1,-1,SimRace Sweden eSports PRO,0,3,Open Practice,0,PRACTICE,4,128,183,514,128.0,896.0,183.0,1884
-342530,532015,Winston Ekkel,1273033,10,1259216,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,18773,40,Benelux,Benelux,NL,42,17,4,191962,11,0,0,42,-1,-1,SimRace Sweden eSports PRO,0,3,Open Practice,0,PRACTICE,10,127,184,1273,127.0,1397.0,184.0,1884
-326405,599263,Kevin Lazar,1269759,7,1258037,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,17594,42,DE-AT-CH,DE-AT-CH,DE,36,11,4,190783,7,0,0,36,-1,-1,Team Racegitter.de #Blue,0,3,Open Practice,0,PRACTICE,6,127,185,762,127.0,889.0,185.0,1884
-10463,979837,Tsakaloglou Akis,1264132,32,1258075,4011,IMSA23,IMSA23,132,BMW M4 GT3,17632,1,International Club,International,GR,37,12,7,190821,12,0,0,37,-1,-1,Hellenic Racing,0,3,Open Practice,0,PRACTICE,9,126,186,1138,126.0,1512.0,186.0,1884
-10463,793324,Giorgos Triantopoulos,1274600,17,1262098,4011,IMSA23,IMSA23,132,BMW M4 GT3,21655,1,International Club,International,GR,46,21,1,194844,22,0,0,46,-1,-1,Hellenic Racing,0,3,Open Practice,0,PRACTICE,21,127,184,2677,127.0,2794.0,184.0,1884
-366713,537077,Huib Schuirink,1265852,9,1258602,4011,IMSA23,IMSA23,184,Chevrolet Corvette Z06 GT3.R,18159,40,Benelux,Benelux,NL,38,13,16,191348,32,0,0,38,-1,-1,RPM Racing Black PEC,0,3,Open Practice,0,PRACTICE,30,127,185,3798,127.0,4064.0,185.0,1884
-319245,403160,Mateusz Dębczuk,1261153,6,1258903,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,18460,15,Canada,Canada,PL,39,14,4,191649,6,0,0,39,-1,-1,DTIx Motorsport,0,3,Open Practice,0,PRACTICE,4,126,186,504,126.0,756.0,186.0,1884
-323693,393778,Stefan Le Guen,1289716,15,1259058,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,18615,40,Benelux,Benelux,BE,40,15,12,191804,19,0,0,40,-1,-1,Squadra Veloce Bravo by EAGLE RS,0,3,Open Practice,0,PRACTICE,17,129,182,2193,129.0,2451.0,182.0,1884
-346150,555223,Gianni Pirone,1268015,10,1259190,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,18747,36,UK and I,UK and I,GB,41,16,15,191936,17,0,0,41,-1,-1,Reiter Engineering Esports GT3,0,3,Open Practice,0,PRACTICE,14,127,185,1775,127.0,2159.0,185.0,1884
-346150,601678,Jack James2,1269222,44,1260085,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,19642,36,UK and I,UK and I,GB,43,18,24,192831,40,0,0,43,-1,-1,Reiter Engineering Esports GT3,0,3,Open Practice,0,PRACTICE,35,127,185,4442,127.0,5080.0,185.0,1884
-226247,639492,Rachel Konkoly,1275006,1,1260772,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,20329,46,Central-Eastern Europe,Central-Eastern Europe,HU,44,19,6,193518,13,0,0,44,-1,-1,Taylor Mills Racing #242,0,3,Open Practice,0,PRACTICE,12,128,184,1530,128.0,1664.0,184.0,1884
-143359,344701,Orlando Telheiro,1269820,38,1260901,4011,IMSA23,IMSA23,184,Chevrolet Corvette Z06 GT3.R,20458,38,Iberia,Iberia,PT,45,20,5,193647,26,0,0,45,-1,-1,CORE MOTORSPORTS,0,3,Open Practice,0,PRACTICE,25,127,185,3175,127.0,3302.0,185.0,1884
-143359,376121,Marco M Mendes,1276232,10,1271308,4011,IMSA23,IMSA23,184,Chevrolet Corvette Z06 GT3.R,30865,38,Iberia,Iberia,AD,61,36,18,204054,18,0,0,61,-1,-1,CORE MOTORSPORTS,0,3,Open Practice,0,PRACTICE,17,128,184,2170,128.0,2304.0,184.0,1884
-380678,295027,Jay Shallington,1289494,3,1262148,4011,IMSA23,IMSA23,176,Audi R8 LMS EVO II GT3,21705,18,Atlantic,Atlantic,US,47,22,2,194894,9,0,0,47,-1,-1,Purple Sector Motorsports #348,0,3,Open Practice,0,PRACTICE,7,129,182,903,129.0,1161.0,182.0,1884
-380678,338621,Aaron Beaver,1288476,21,1273329,4011,IMSA23,IMSA23,176,Audi R8 LMS EVO II GT3,32886,29,Midwest,Midwest,US,62,37,7,206075,13,0,0,62,-1,-1,Purple Sector Motorsports #348,0,3,Open Practice,0,PRACTICE,11,129,182,1417,129.0,1677.0,182.0,1884
-90491,737017,Andre Campanholo,1267700,3,1262630,4011,IMSA23,IMSA23,185,Ford Mustang GT3,22187,45,Brazil,Brazil,BR,48,23,7,195376,4,0,0,48,-1,-1,LITHIUM Motorsports PRO,0,3,Open Practice,0,PRACTICE,3,127,185,380,127.0,508.0,185.0,1884
