team_id,cust_id,display_name,average_lap,best_lap_num,best_lap_time,car_class_id,car_class_name,car_class_short_name,car_id,car_name,class_interval,club_id,club_name,club_shortname,country_code,finish_position,finish_position_in_class,incidents,interval,laps_complete,laps_lead,opt_laps_complete,position,starting_position,starting_position_in_class,team_display_name,simsession_number,simsession_type,simsession_type_name,simsession_subtype,simsession_name,laps_complete_valid,average_lap_valid,speed_valid,time_valid,avg_lap,time,speed,total_session_time
-233878,634750,Mathijs Wijten,1100783,22,1069076,4029,GTP,GTP,170,Acura ARX-06 GTP,0,40,Benelux,Benelux,NL,0,0,30,0,22,0,0,0,-1,-1,DLR x Sim-Lab \\ Orange,0,3,Open Practice,0,PRACTICE,14,110,213,1541,110.0,2420.0,213.0,2422
-104165,323778,Jose Manuel Cazon,1091201,23,1077496,4029,GTP,GTP,170,Acura ARX-06 GTP,8420,38,Iberia,Iberia,ES,1,1,15,8420,24,0,0,1,-1,-1,Team Jose Manuel Cazon,0,3,Open Practice,0,PRACTICE,23,109,215,2510,109.0,2616.0,215.0,2422
-288978,348052,Aritz Paz,1138306,37,1077996,4029,GTP,GTP,174,Porsche 963 GTP,8920,38,Iberia,Iberia,US,2,2,34,8920,46,0,0,2,-1,-1,Enosis eSports PEC GTP,0,3,Open Practice,0,PRACTICE,44,114,206,5009,114.0,5244.0,206.0,2422
-306596,245246,Alberto García Blasco,1092582,1,1078589,4029,GTP,GTP,170,Acura ARX-06 GTP,9513,24,Hispanoamérica,Hispanoamérica,CL,3,3,8,9513,25,0,0,3,-1,-1,XBD Racing GTP,0,3,Open Practice,0,PRACTICE,25,109,215,2731,109.0,2725.0,215.0,2422
-293296,697478,Julien Jouy,1131886,22,1080386,4029,GTP,GTP,174,Porsche 963 GTP,11310,39,France,France,FR,4,4,15,11310,24,0,0,4,-1,-1,Old Firm Racing # Yellow,0,3,Open Practice,0,PRACTICE,23,113,207,2603,113.0,2712.0,207.0,2422
-228263,20477,Albert Priem,1104694,4,1080542,4029,GTP,GTP,170,Acura ARX-06 GTP,11466,40,Benelux,Benelux,NL,5,5,22,11466,17,0,0,5,-1,-1,Priemium Racing,0,3,Open Practice,0,PRACTICE,15,110,212,1657,110.0,1870.0,212.0,2422
-134162,388244,Bruno Filipe Almeida,1103596,28,1081896,4029,GTP,GTP,174,Porsche 963 GTP,12820,38,Iberia,Iberia,PT,6,6,12,12820,38,0,0,6,-1,-1,Enosis eSports_Bruno Almeida,0,3,Open Practice,0,PRACTICE,35,110,213,3863,110.0,4180.0,213.0,2422
-345761,803226,Julien Harmand,1103540,1,1083195,4029,GTP,GTP,170,Acura ARX-06 GTP,14119,39,France,France,FR,7,7,9,14119,26,0,0,7,-1,-1,Old Firm Racing #Orange,0,3,Open Practice,0,PRACTICE,26,110,213,2869,110.0,2860.0,213.0,2422
-358101,79169,Hugo Preto,1097459,16,1083601,4029,GTP,GTP,168,Cadillac V-Series.R GTP,14525,38,Iberia,Iberia,PT,8,8,6,14525,23,0,0,8,-1,-1,Foccus Racing GTP,0,3,Open Practice,0,PRACTICE,23,110,214,2524,110.0,2530.0,214.0,2422
-379749,809117,Aaron Kimelman2,1096792,15,1084132,4029,GTP,GTP,170,Acura ARX-06 GTP,15056,21,Georgia,Georgia,US,9,9,8,15056,15,0,0,9,-1,-1,Fury Simsport GTP,0,3,Open Practice,0,PRACTICE,15,110,214,1645,110.0,1650.0,214.0,2422
-379749,433451,William Foyle,1121585,30,1087257,4029,GTP,GTP,170,Acura ARX-06 GTP,18181,36,UK and I,UK and I,GB,10,10,49,18181,26,0,0,10,-1,-1,Fury Simsport GTP,0,3,Open Practice,0,PRACTICE,24,112,209,2692,112.0,2912.0,209.0,2422
-345517,335781,Mike R,1102563,27,1089072,4029,GTP,GTP,174,Porsche 963 GTP,19996,38,Iberia,Iberia,ES,11,11,9,19996,29,0,0,11,-1,-1,Carbono eSports GTP,0,3,Open Practice,0,PRACTICE,28,110,213,3087,110.0,3190.0,213.0,2422
-202593,361527,Romain Utiel,1098416,9,1090479,4029,GTP,GTP,170,Acura ARX-06 GTP,21403,39,France,France,FR,12,12,7,21403,9,0,0,12,-1,-1,The Rolling Goat,0,3,Open Practice,0,PRACTICE,9,110,214,989,110.0,990.0,214.0,2422
-110547,367828,Pablo Riestra,1107031,11,1093320,4029,GTP,GTP,174,Porsche 963 GTP,24244,38,Iberia,Iberia,ES,13,13,26,24244,14,0,0,13,-1,-1,Carbono eSports,0,3,Open Practice,0,PRACTICE,13,111,212,1439,111.0,1554.0,212.0,2422
-342530,363812,Vincent Aussems,1254805,10,1247595,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,0,40,Benelux,Benelux,NL,14,0,46,178519,24,0,0,14,-1,-1,SimRace Sweden eSports PRO,0,3,Open Practice,0,PRACTICE,18,125,187,2259,125.0,3000.0,187.0,2422
-284852,717883,André Filipe Vilela,1256682,25,1247775,4011,IMSA23,IMSA23,132,BMW M4 GT3,180,38,Iberia,Iberia,PT,15,1,23,178699,29,0,0,15,-1,-1,André Filipe Vilela,0,3,Open Practice,0,PRACTICE,23,126,187,2890,126.0,3654.0,187.0,2422
-213609,410995,Stefano Tonelli,1269085,32,1248915,4011,IMSA23,IMSA23,169,Porsche 911 GT3 R (992),1320,41,Italy,Italy,IT,16,2,14,179839,32,0,0,16,-1,-1,IS Corse,0,3,Open Practice,0,PRACTICE,30,127,185,3807,127.0,4064.0,185.0,2422
-182591,425035,Joao F Magalhaes,1261850,29,1248978,4011,IMSA23,IMSA23,184,Chevrolet Corvette Z06 GT3.R,1383,36,UK and I,UK and I,AD,17,3,69,179902,33,0,0,17,-1,-1,MRT,0,3,Open Practice,0,PRACTICE,27,126,186,3407,126.0,4158.0,186.0,2422
-365739,327245,Paolo Ernesto Taddeolini,1267634,41,1249011,4011,IMSA23,IMSA23,169,Porsche 911 GT3 R (992),1416,41,Italy,Italy,IT,18,4,11,179935,41,0,0,18,-1,-1,IS Corse Red,0,3,Open Practice,0,PRACTICE,36,127,185,4563,127.0,5207.0,185.0,2422
-339602,532015,Winston Ekkel,1268467,75,1249413,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,1818,40,Benelux,Benelux,NL,19,5,83,180337,75,0,0,19,-1,-1,SimRace Sweden eSports,0,3,Open Practice,0,PRACTICE,67,127,185,8499,127.0,9525.0,185.0,2422
-256006,400601,Pedro S Monteiro,1257609,19,1250412,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,2817,39,France,France,MC,20,6,11,181336,21,0,0,20,-1,-1,The7Garage,0,3,Open Practice,0,PRACTICE,18,126,186,2264,126.0,2646.0,186.0,2422
-347738,720558,Edvin Forslund,1275446,7,1251289,4011,IMSA23,IMSA23,156,Mercedes-AMG GT3 2020,3694,43,Scandinavia,Scandinavia,SE,21,7,19,182213,12,0,0,21,-1,-1,Team Edvin Forslund,0,3,Open Practice,0,PRACTICE,10,128,184,1275,128.0,1536.0,184.0,2422
-325463,599263,Kevin Lazar,1273641,22,1251301,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,3706,42,DE-AT-CH,DE-AT-CH,DE,22,8,27,182225,23,0,0,22,-1,-1,Team Racegitter.de #Black,0,3,Open Practice,0,PRACTICE,21,127,184,2675,127.0,2921.0,184.0,2422
-325463,994597,Christoph Zander,1253428,25,1253428,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,5833,42,DE-AT-CH,DE-AT-CH,DE,27,13,5,184352,3,0,0,27,-1,-1,Team Racegitter.de #Black,0,3,Open Practice,0,PRACTICE,1,125,187,125,125.0,375.0,187.0,2422
-262858,344701,Orlando Telheiro,1264339,29,1251531,4011,IMSA23,IMSA23,132,BMW M4 GT3,3936,38,Iberia,Iberia,PT,23,9,26,182455,31,0,0,23,-1,-1,CORE MOTORSPORT #OT,0,3,Open Practice,0,PRACTICE,28,126,185,3540,126.0,3906.0,185.0,2422
-291607,799932,Felix Manzanedo,1262516,57,1252423,4011,IMSA23,IMSA23,173,Ferrari 296 GT3,4828,38,Iberia,Iberia,ES,24,10,12,183347,59,0,0,24,-1,-1,Team For Speed,0,3,Open Practice,0,PRACTICE,57,126,186,7196,126.0,7434.0,186.0,2422
-366508,957920,Malte Johansson,1261865,30,1252434,4011,IMSA23,IMSA23,169,Porsche 911 GT3 R (992),4839,43,Scandinavia,Scandinavia,SE,25,11,56,183358,36,0,0,25,-1,-1,Team Malte Johansson,0,3,Open Practice,0,PRACTICE,30,126,186,3786,126.0,4536.0,186.0,2422
-219233,601678,Jack James2,1261810,34,1252813,4011,IMSA23,IMSA23,169,Porsche 911 GT3 R (992),5218,36,UK and I,UK and I,GB,26,12,46,183737,35,0,0,26,-1,-1,Team Jack James2,0,3,Open Practice,0,PRACTICE,26,126,186,3281,126.0,4410.0,186.0,2422
