team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-129672,LEO RACING TEAM #208,443123,Alessio Bernardini,7646,233.9405,2,235.5747274509804,51,208.2834782003939,12014.311099999999,67.0
-96989,Chicane Online Racing Red,310170,Alex Gal,8025,234.4804,3,235.6918552631579,38,208.17997106779868,8956.2905,100.0
-127445,LEO RACING TEAM #221,110954,Gaetano Vulcano2,6378,235.945,3,239.25478666666666,30,205.07979920986884,7177.643599999999,100.0
-159910,Austrian Simracers Red,409965,Thomas Pieber,3981,236.081,3,237.44795,24,206.64033363775096,5698.7508,100.0
-223528,SimVision,465352,Filipe RC Barreto,6202,235.7523,3,236.19505806451613,62,207.73645313187566,14644.0936,100.0
-223528,SimVision,339819,Joao Reis,4427,0.0,0,239.01249166666665,12,205.28769549848147,2868.1499,0.0
-302748,Platinum Racing Team White,373409,Sek-Yin Ho,3766,236.0074,3,236.853575,24,207.15888966252675,5684.4858,100.0
-286482,Kairos eSports #229,462694,David Prevautel,5718,235.9887,3,237.02859249999997,40,207.00592739502517,9481.143699999999,100.0
-110547,Carbono eSports,364474,Rubens Llorente,5137,235.9993,3,236.27174583333334,24,207.6690271896137,5670.5219,100.0
-299638,Ingersoll Rand Enosis eSports #215,273285,Ale G Torres,5837,236.0589,2,236.990915,20,207.03883779511128,4739.8183,67.0
-214868,PeakSimsportAustria,113603,Norbert Windholz,2616,236.7563,3,239.59333703703703,27,204.7900171865597,6469.0201,100.0
-175849,Maniti Racing Yellow,390076,Stefan Kurzmann,3467,237.2189,2,239.65257000000003,10,204.73940091524995,2396.5257,67.0
-272629,Platinum Racing Team red,407173,John Silvester,4313,236.8052,3,238.2507769230769,26,205.9440235338324,6194.520199999999,100.0
-243021,Elite Racing Team,370494,Josh Fletcher,3273,237.2955,3,238.33464615384614,39,205.8715524637885,9295.0512,100.0
-278379,Platinum Racing Team Orange,389317,Steven Bird2,3616,237.5082,3,238.49667250000002,40,205.7316904897279,9539.8669,100.0
-257829,SR TECHNIC #PEC,461417,Jorge  Mendes Pinheiro,2968,237.33,2,238.50472000000002,10,205.7247487999399,2385.0472,67.0
-129653,Octopus Racing Team,365305,Davo Ramos,3651,237.3872,3,238.399071875,32,205.81591708262602,7628.7703,100.0
-257830,SR TECHNIC,613054,Luis Marinho,3541,237.331,2,238.12070434782606,23,206.05651971333066,5476.776199999999,67.0
-62993,Fury Simsport Academy,656823,Rink Wilbrink3,2541,237.4361,2,238.96618048780485,41,205.32747985275682,9797.613399999998,67.0
-247532,Krips Racing Green,813496,Emre Kemaldar,3312,237.6229,3,239.21561707317073,41,205.1133793434218,9807.8403,100.0
-299312,CM x MSi Gaming GT3,732337,Davide De Marco2,2193,237.8433,3,238.55405,10,205.68220748966536,2385.5405,100.0
-264062,Team Upstate GT3,478574,Matias Nievas Soto,2106,238.5069,3,240.47024814814813,27,204.04321943133434,6492.6966999999995,100.0
-252527,Krips Racing Blue,857753,Afonso Souto,1608,237.6897,3,239.51282,30,204.8588614571863,7185.3846,100.0
-158916,Over The Limit racing,413828,Justas Staciokas,3174,240.3082,3,240.97875,4,203.61265717246854,963.915,100.0
-299092,YS Sim-Sport PEC,327245,Paolo Ernesto Taddeolini,3345,238.9548,3,239.75303414634143,41,204.65360859479551,9829.874399999999,100.0
-306961,Scopum Racing E-Sports Team Silver,867228,Fabian Sodke,1523,238.2951,3,240.6748,5,203.86980111586257,1203.374,100.0
-159911,Austrian Simracers Blue,685554,Chris Mayr,3037,238.1679,3,240.49876129032256,31,204.01902839893913,7455.4616,100.0
-280178,Trackside Esports,127270,Simon Van  Dijk,2848,238.3138,3,239.3968,31,204.95814317317524,7421.3008,100.0
-218497,Blue Chip Racing,146465,Thomas R Dunn,3108,238.3948,3,239.4292074074074,27,204.93040151993586,6464.5886,100.0
-298040,Peaky Drivers GT3,665522,Víctor Sánchez Fernández,2185,239.1168,3,241.09262083333334,24,203.51648855947116,5786.222900000001,100.0
-140651,Chicane Online Racing Orange,392848,Ingmar Hamberg,1998,238.9979,3,239.36505428571425,35,204.9853256818047,8377.776899999999,100.0
-140651,Chicane Online Racing Orange,579208,Thomas Burling,2247,0.0,0,240.2741125,32,204.20977981804012,7688.7716,0.0
-297670,TR Geekz Energy Simracing GT3,575026,Daniel K Kühn,2237,239.6594,3,240.50072250000002,40,204.01736468629525,9620.028900000001,100.0
-134184,GROW RACING TEAM RED,380755,Pedro T Martins,4617,0.0,2,237.37368484848486,33,206.70498349856655,7833.3316,67.0
-258771,PROTOSIM #2,648414,Cristiano Rocha,3940,0.0,2,239.42078999999998,20,204.93760633569042,4788.4158,67.0
-257782,PROTOSIM #3,608985,Ricardo Varão,1514,0.0,2,240.87266666666665,9,203.70233073186665,2167.854,67.0
