team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-201381,Peaky Drivers LMP2,602043,Fran Garcia3,5470,92.7779,38,92.77794848484848,33,183.40474497104083,3061.6722999999997,48.0
-261365,MRP by Fields Academy,512050,Alberto Gazapo,7081,91.9842,2,91.98425,2,184.98727750457277,183.9685,2.0
-109804,Carbono eSports Black,335781,Mike R,2336,94.2926,48,93.74664736842105,38,181.50959483306153,3562.3726,60.0
-109804,Carbono eSports Black,292820,Juanjo Gragera,2519,93.9211,32,93.6923,26,181.6148817010576,2435.9998,40.0
-265602,PRT Blue,363812,Vincent Aussems,3911,93.9359,9,93.93588000000001,5,181.14394607044716,469.67940000000004,11.0
-254304,Platinum Racing Team Blue,400221,Perry Oosterveer,2594,97.3521,21,97.35206666666666,18,174.7874140059345,1752.3372,26.0
-303752,HW Racing,705991,Juan Roldán,3283,93.7506,7,93.75065,6,181.50184538240535,562.5038999999999,9.0
-53704,LITHIUM Motorsports,380152,Zachary Livengood,2346,95.389,14,95.38902307692308,13,178.38442445393449,1240.0573,18.0
