team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-261365,MRP by Fields Academy,512050,Alberto Gazapo,7081,106.6334,9,109.19409461538461,130,194.24594578223284,14195.2323,50.0
-164695,BAZINGA Motorsport,375623,Oliver Konert,4110,107.2736,13,109.10713333333332,114,194.40076495823376,12438.213199999998,72.0
-254304,Platinum Racing Team Blue,532015,Winston Ekkel,3364,108.983,11,109.36192524271844,103,193.9478491744296,11264.2783,61.0
-254304,Platinum Racing Team Blue,629334,Thijs Merks,2128,108.5917,3,110.889975,16,191.27527247075312,1774.2396,17.0
-306596,XBD Emiral Racing,245246,Alberto García Blasco,6215,107.182,12,109.3184634920635,126,194.024957037014,13774.126400000001,67.0
-303752,HW Racing,705991,Juan Roldán,3099,108.1076,11,110.14304864864864,74,192.57239056511477,8150.585599999999,61.0
-303752,HW Racing,578970,Péter Hercsel,2504,110.117,5,110.96904516129032,62,191.1389807091801,6880.0808,28.0
-201381,Peaky Drivers LMP2,415746,Sito Ferrer,3644,108.5033,5,109.987890625,96,192.84404912097568,10558.837500000001,28.0
-201381,Peaky Drivers LMP2,496743,Aleix Garcia,4520,110.9179,2,109.36262890625,128,193.9466012707366,13998.4165,11.0
-53704,LITHIUM Motorsports,611888,Milo Speelman,2483,109.5877,18,110.78390142857144,70,191.4584150665212,7754.873100000001,100.0
-279040,Platinum Racing Team Black,427545,Marnix Heijster,3180,108.5299,10,110.75948000000001,100,191.50062985488918,11075.948,56.0
-109804,Carbono eSports Black,292820,Juanjo Gragera,2519,109.4835,2,110.52397402597403,77,191.9086819789466,8510.346,11.0
-109804,Carbono eSports Black,299849,Vicente Lara,2531,113.4299,7,111.35979615384615,78,190.4682921033475,8686.0641,39.0
-109804,Carbono eSports Black,335781,Mike R,2336,112.5908,3,111.01095205479453,73,191.06682529783717,8103.799500000001,17.0
-302108,Team Shazoo,805118,Ishja Biesheuvel,4107,110.8641,4,110.43431764705882,17,192.06448352574122,1877.3834,22.0
-249688,LEO RACING TEAM LMP2,318720,Michele Sangalli,7766,0.0,0,109.39174901960783,102,193.8949726326996,11157.958399999998,0.0
