team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,percentage
-201381,,602043,Fran Garcia3,5072,114.5811,17,113.12425833333333,12,207.31758677342341,1357.4911,77.0
-201381,,346139,Kevin Cordoba,4859,127.0986,5,127.0986,1,184.52326180776183,127.0986,23.0
-53704,,380152,Zachary Livengood,2696,0.0,0,0.0,0,inf,0.0,0.0
