team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-284108,Magic Arrow,477938,Balazs Turoczy,3010,209.2105,16,209.21054444444445,9,234.5308346665552,1882.8949,39.0
-302846,EPOCH MOTORSPORT,454593,Diego Merli,5904,209.6463,5,209.6463,4,234.04335592662503,838.5852,12.0
-302846,EPOCH MOTORSPORT,816986,Andrea Lucani,4495,205.0106,8,205.0106,3,239.33554464793528,615.0318,20.0
-233878,DLR - Rotary Industry \\ Orange,20477,Albert Priem,3338,208.6662,13,206.362,8,237.76821124819494,1650.896,32.0
-201262,SimTech Motorsport LMDh,316144,Standa Sehnall,4428,205.564,21,205.07115384615386,13,239.26487313964196,2665.925,51.0
-201262,SimTech Motorsport LMDh,316148,Matej Surhanak,4313,213.298,2,0.0,0,inf,0.0,5.0
-243684,Altitude Esports,388214,Mark D Hutchinson,4121,205.014,10,204.2363375,8,240.24286867952674,1633.8907,24.0
-275533,RACAR eSports Team,245148,Leonardo Marques,4931,207.3329,8,204.684875,4,239.71641094438465,818.7395,20.0
-275533,RACAR eSports Team,285742,Isaac González,5229,207.8537,9,207.85374285714286,7,236.06177562712026,1454.9762,22.0
-275533,RACAR eSports Team,447698,Frederico Faria,3372,207.8016,16,207.3467888888889,9,236.63893650117348,1866.1211000000003,39.0
-275533,RACAR eSports Team,127661,Miguel Almeida,4333,209.7625,8,209.76253333333335,6,233.91366813647687,1258.5752000000002,20.0
-145316,Octopus Racing Team LMDH,522535,Martín R. Pérez,3020,208.8887,21,205.2009642857143,14,239.11351381995385,2872.8135,51.0
-304104,Team Upstate GTP,302971,David Flanagan2,3149,206.824,24,206.21498235294118,17,237.93772426109166,3505.6547,59.0
-304104,Team Upstate GTP,590492,Timothy Brei,3754,210.7238,5,207.8064,3,236.11555567874714,623.4192,12.0
-297570,Blue Chip Racing LMDh,577596,Tom Fain,3177,209.3688,19,206.64717,10,237.44009467731885,2066.4717,46.0
-297570,Blue Chip Racing LMDh,636584,Chase Brown3,2748,212.2224,13,210.15295,6,233.4791094276811,1260.9177,32.0
-305677,Delta Racing LMDh,394951,Joao Vitor Delgado,2476,213.4354,16,209.06815555555556,9,234.69056528105085,1881.6134000000002,39.0
-297671,TR Geekz Energy Simracing LMDh,468045,Hákon Jökulsson,2549,218.5571,4,0.0,0,inf,0.0,10.0
