team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-275533,RACAR eSports Team,171867,Leandro Mendes,4475,104.2038,10,106.13957007299271,137,199.83602880446406,14541.121100000002,48.0
-284108,Magic Arrow,477938,Balazs Turoczy,3010,104.4927,14,106.07166046511628,86,199.9639685981487,9122.1628,67.0
-284108,Magic Arrow,620347,Norbert Tamas,3495,0.0,0,105.36390462962964,108,201.30717684541222,11379.301700000002,0.0
-243684,Altitude Esports,176521,Tom R Dadswell,4562,103.8821,14,104.91493376623376,154,202.16864674060804,16156.8998,67.0
-243684,Altitude Esports,259215,Bryan Loynes,2947,104.4078,7,105.52127692307693,91,201.00695140243684,9602.4362,33.0
-233878,DLR x Sim-Lab \\ Orange,634750,Mathijs Wijten,4785,104.7882,16,105.3876955882353,68,201.26173234940518,7166.363300000001,76.0
-201262,SimTech Motorsport LMDh,316144,Standa Sehnall,4428,105.0176,17,105.28683023255815,86,201.45454218300722,9054.6674,81.0
-132790,Reiter Engineering Esports,708185,Denis Robin Wolf,6343,104.2998,10,104.88491445783133,166,202.2265098087831,17410.895800000002,48.0
-132790,Reiter Engineering Esports,607186,Dominique Renã© Englicht,3498,105.4973,9,105.84458658536586,82,200.39296166831627,8679.2561,43.0
-145316,Octopus Racing Team LMDH,258004,Agustin Vera Blanco,4355,114.0868,9,105.77950779220778,77,200.51624955625357,8145.022099999999,43.0
-145316,Octopus Racing Team LMDH,522535,Martín R. Pérez,3054,106.2085,7,106.4346875,64,199.28193224037045,6811.82,33.0
