team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-159910,Austrian Simracers Red,409965,Thomas Pieber,3981,234.8504,12,234.85039166666664,12,208.92587515562658,2818.2047,26.0
-223528,SimVision,465352,Filipe RC Barreto,6202,235.3482,15,235.503225,8,208.3467163118467,1884.0258,33.0
-96989,Chicane Online Racing Red,366403,Nils Corr,5410,235.7772,18,235.77718,15,208.10463340684626,3536.6576999999997,39.0
-257830,SR TECHNIC,530634,Nuno Vinagre,3510,235.8196,13,235.4194272727273,11,208.42087748670775,2589.6137000000003,28.0
-257830,SR TECHNIC,613054,Luis Marinho,3541,235.5152,13,235.51518333333334,12,208.33613746318267,2826.1822,28.0
-257830,SR TECHNIC,491790,Sérgio Vieira,3164,237.0669,8,237.06691666666666,6,206.97246287887072,1422.4015,17.0
-129672,LEO RACING TEAM #208,607475,Lorenzo Castellani,6037,240.196,14,240.05414444444446,9,204.39690272023353,2160.4873000000002,30.0
-134184,GROW RACING TEAM RED,380755,Pedro T Martins,4617,234.8094,17,234.8094272727273,11,208.96232395563177,2582.9037000000003,37.0
-134184,GROW RACING TEAM RED,676270,Cassio Medeiros,3123,237.9066,10,237.72851428571428,7,206.396459242704,1664.0996,22.0
-175849,Maniti Racing Yellow,390076,Stefan Kurzmann,3467,235.412,13,235.41204166666665,12,208.42741629621398,2824.9444999999996,28.0
-175849,Maniti Racing Yellow,314054,Jan-Eike Zanders,2224,238.2669,13,238.25126,10,205.94360596288138,2382.5126,28.0
-286482,Kairos eSports #229,211521,Théo Pastaga,4159,237.4076,13,236.12022000000002,10,207.80229499023847,2361.2022,28.0
-286482,Kairos eSports #229,462694,David Prevautel,5718,236.0857,2,236.08575,2,207.83263542844077,472.1715,4.0
-110547,Carbono eSports,364474,Rubens Llorente,5137,237.0909,24,236.0294,13,207.8822536921248,3068.3822,52.0
-272629,Platinum Racing Team red,407173,John Silvester,4313,237.4559,18,237.4559,10,206.63341533985889,2374.559,39.0
-272629,Platinum Racing Team red,370322,Myles Owens,3052,238.8031,20,238.14562,10,206.03496133836097,2381.4562,43.0
-218497,Blue Chip Racing,146465,Thomas R Dunn,3108,237.2271,23,237.22710714285714,14,206.8327022175104,3321.1794999999997,50.0
-218497,Blue Chip Racing,435833,Nicholas Larsen,3199,237.8182,12,237.39305,10,206.68812170196222,2373.9305,26.0
-129653,Octopus Racing Team,365305,Davo Ramos,3651,236.2296,12,236.22956000000002,10,207.70611268801414,2362.2956000000004,26.0
-129653,Octopus Racing Team,649681,Joselu Otero,3407,237.9909,8,237.9909,5,206.16890649852579,1189.9545,17.0
-297670,TR Geekz Energy Simracing GT3,575026,Daniel K Kühn,2237,238.2567,22,237.57353999999998,10,206.53109605387877,2375.7353999999996,48.0
-215426,TEAM UPSTATE GT3,478574,Matias Nievas Soto,2106,239.8615,31,238.377075,16,205.83490929066903,3814.0332,67.0
-215426,TEAM UPSTATE GT3,671627,Justin Cole6,1815,241.7742,15,239.91904285714287,7,204.51200132044542,1679.4333000000001,33.0
-299092,YS Sim-Sport PEC,327245,Paolo Ernesto Taddeolini,3345,238.1882,15,237.778875,12,206.35274521170143,2853.3465,33.0
-299092,YS Sim-Sport PEC,564555,Mauro Dragoni,2672,240.057,8,240.05703333333335,6,204.39444297167714,1440.3422,17.0
-159911,Austrian Simracers Blue,685554,Chris Mayr,3037,237.847,5,237.84703333333334,3,206.29361199908456,713.5411,11.0
-252527,Krips Racing Blue,614536,Louis Greig,2114,241.3177,5,240.23253333333335,3,204.2451242085446,720.6976000000001,11.0
-252527,Krips Racing Blue,831421,Christian Hindsch,2083,241.1907,8,240.93825,4,203.64688300674553,963.753,17.0
-252527,Krips Racing Blue,857753,Afonso Souto,1608,0.0,3,0.0,0,inf,0.0,7.0
-298040,Peaky Drivers GT3,384294,Sergio Gomez Redondo,1887,237.705,2,237.70495,2,206.4169198394901,475.4099,4.0
-247532,Krips Racing Green,275038,Christian Glåmseter,3311,238.8676,6,238.86756666666665,6,205.41224702167605,1433.2053999999998,13.0
-278379,Platinum Racing Team Orange,416545,Martin Hobson,2558,237.3754,4,237.37535,2,206.703533494948,474.7507,9.0
-299312,CM x MSi Gaming GT3,732337,Davide De Marco2,2193,239.0588,10,239.0588,5,205.24792900156783,1195.2939999999999,22.0
-140651,Chicane Online Racing Orange,579208,Thomas Burling,2247,239.3479,21,239.34787000000003,10,205.00004286480592,2393.4787,46.0
-140651,Chicane Online Racing Orange,392848,Ingmar Hamberg,1998,241.5575,12,241.5575,4,203.1248195961624,966.23,26.0
-127445,LEO RACING TEAM #221,59708,Luigi Nespolino,5515,0.0,0,0.0,0,inf,0.0,0.0
-280178,Trackside Esports,127270,Simon Van  Dijk,2848,0.0,1,0.0,0,inf,0.0,2.0
