team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-249688,LEO RACING TEAM LMP2,318720,Michele Sangalli,7766,106.3752,6,109.39174901960783,102,193.8949726326996,11157.958399999998,75.0
-306596,XBD Emiral Racing,245246,Alberto García Blasco,6215,106.4864,7,109.3184634920635,126,194.024957037014,13774.126400000001,88.0
-261365,MRP by Fields Academy,512050,Alberto Gazapo,7081,106.6699,7,109.19409461538461,130,194.24594578223284,14195.2323,88.0
-164695,BAZINGA Motorsport,375623,Oliver Konert,4110,106.667,7,109.10713333333332,114,194.40076495823376,12438.213199999998,88.0
-254304,Platinum Racing Team Blue,532015,Winston Ekkel,3364,106.8005,8,109.36192524271844,103,193.9478491744296,11264.2783,100.0
-201381,Peaky Drivers LMP2,496743,Aleix Garcia,4520,106.7741,2,109.36262890625,128,193.9466012707366,13998.4165,25.0
-201381,Peaky Drivers LMP2,415746,Sito Ferrer,3644,109.091,5,109.987890625,96,192.84404912097568,10558.837500000001,62.0
-140500,505 Endurance,356582,Dennis Cho,3745,107.1111,7,109.77950852713177,129,193.21010329680854,14161.556599999998,88.0
-303752,HW Racing,705991,Juan Roldán,3099,107.4818,7,110.14304864864864,74,192.57239056511477,8150.585599999999,88.0
-302108,Team Shazoo,805118,Ishja Biesheuvel,4107,107.528,5,110.43431764705882,17,192.06448352574122,1877.3834,62.0
-53704,LITHIUM Motorsports,611888,Milo Speelman,2483,107.7334,8,110.78390142857144,70,191.4584150665212,7754.873100000001,100.0
-279040,Platinum Racing Team Black,427545,Marnix Heijster,3180,110.8586,5,110.75948000000001,100,191.50062985488918,11075.948,62.0
-109804,Carbono eSports Black,299849,Vicente Lara,2531,112.4908,2,111.35979615384615,78,190.4682921033475,8686.0641,25.0
