cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time,time_valid,percentage
176521,Tom R Dadswell,4562,110.3971,33,108.51105357142856,28,216.13142137415562,3643.1043,3038.3095,100.0
711842,Floris Harsevoord,4411,111.1473,33,109.44757241379311,29,214.2820322641015,3667.8609,3173.9796,100.0
722146,Yannick Gerards,2934,111.7006,33,109.80586206896552,29,213.5828434047551,3686.1198,3184.3700000000003,100.0
171867,Leandro Mendes,4475,112.231,33,109.57983103448277,29,214.02340213337143,3703.6229999999996,3177.8151000000003,100.0
388214,Mark D Hutchinson,4121,110.6022,30,108.549384,25,216.05510210173094,3318.066,2713.7346000000002,91.0
598737,Samuel Buikema,3506,134.1796,27,109.73203333333332,21,213.7265439341475,3622.8491999999997,2304.3727,82.0
590492,Timothy Brei,3754,112.5857,21,112.12942857142856,14,209.1569407067853,2364.2997,1569.812,64.0
701793,David Marchal,3221,0.0,0,0.0,0,inf,0.0,0.0,0.0
