team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-243021,Elite Racing Team,417146,Jonathan Worth,2666,127.8073,45,126.9267435897436,39,184.7731028143631,4950.143,78.0
-272629,Platinum Racing Team red,407173,John Silvester,4313,126.235,28,126.23499629629629,27,185.78562943157544,3408.3448999999996,48.0
-299638,Ingersoll Rand Enosis eSports #215,593886,Jorge Sánchez Rodríguez,5789,126.1877,13,125.31472,10,187.14998719384286,1253.1471999999999,22.0
-299638,Ingersoll Rand Enosis eSports #215,606742,Raul Ontañon,5152,126.0243,10,126.02425714285714,7,186.09630221120696,882.1698,17.0
-127445,LEO RACING TEAM #221,59708,Luigi Nespolino,5515,126.0819,10,126.081875,8,186.01125850325434,1008.655,17.0
-223528,SimVision,339819,Joao Reis,4427,126.5067,19,126.5066875,16,185.38662822232223,2024.107,33.0
-62993,Fury Simsport Academy,81643,Bryan Krauss,3234,126.902,25,126.53102916666667,24,185.35096408888108,3036.7447,43.0
-257830,SR TECHNIC,613054,Luis Marinho,3541,127.0831,12,127.11733999999998,10,184.49605886340922,1271.1734,21.0
-110547,Carbono eSports,621443,Roberto C Freezer,6226,127.3896,14,127.38956153846155,13,184.10180520261198,1656.0643000000002,24.0
-96989,Chicane Online Racing Red,445418,Thomas Fischer2,3653,126.4237,23,126.4236875,16,185.50833872172888,2022.779,40.0
-175849,Maniti Racing Yellow,390076,Stefan Kurzmann,3467,126.0909,15,126.09089166666668,12,185.99795697534853,1513.0907000000002,26.0
-140651,Chicane Online Racing Orange,643345,Austin Dilts,2077,126.4275,10,126.4275375,8,185.5026895797919,1011.4203,17.0
-140651,Chicane Online Racing Orange,579208,Thomas Burling,2247,128.0132,4,128.01325,2,183.20484983546626,256.0265,7.0
-299312,CM x MSi Gaming GT3,732337,Davide De Marco2,2193,127.1042,10,127.32738333333333,6,184.19170825024153,763.9643,17.0
-299312,CM x MSi Gaming GT3,605082,Mich Comazzetto,1569,130.1268,7,127.86155,2,183.42221131528598,255.7231,12.0
-297670,TR Geekz Energy Simracing GT3,575026,Daniel K Kühn,2237,127.8068,58,127.09680392156862,51,184.52586941267714,6481.937,100.0
-264062,Team Upstate GT3,478574,Matias Nievas Soto,2106,128.4869,40,128.48685,32,182.52956036512686,4111.5792,69.0
-264062,Team Upstate GT3,671627,Justin Cole6,1815,128.7005,14,127.31084444444446,9,184.21563650403874,1145.7976,24.0
-159911,Austrian Simracers Blue,765885,Chris AJ Mayer,2141,129.218,18,127.28323999999999,10,184.25558811356467,1272.8324,31.0
-159911,Austrian Simracers Blue,461635,Markus Deutsch,2068,127.6691,12,127.6690888888889,9,183.698720240817,1149.0218,21.0
-159911,Austrian Simracers Blue,393889,Stefan Kapeller,2435,131.7294,8,131.72941666666668,6,178.0365300071548,790.3765000000001,14.0
