team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-129672,LEO RACING TEAM #208,443123,Alessio Bernardini,7646,121.6944,120,120.25619158878506,107,176.37769749876287,12867.4125,51.0
-129672,LEO RACING TEAM #208,607475,Lorenzo Castellani,6037,121.2278,117,120.35007706422019,109,176.24010469957432,13118.1584,49.0
-96989,Chicane Online Racing Red,310170,Alex Gal,8025,121.6384,120,120.28704537037036,108,176.3324563928866,12991.0009,51.0
-96989,Chicane Online Racing Red,366403,Nils Corr,5410,121.4762,117,120.56133867924528,106,175.93127626784894,12779.5019,49.0
-127445,LEO RACING TEAM #221,758401,Alessio Bonino,5581,121.07,62,120.24024655172413,58,176.40108691290658,6973.934299999999,26.0
-127445,LEO RACING TEAM #221,19423,Fabio Ponta,6058,122.2423,60,120.53218214285714,56,175.97383375388395,6749.8022,25.0
-127445,LEO RACING TEAM #221,59708,Luigi Nespolino,5515,121.9314,59,120.93205555555555,54,175.3919594350731,6530.331,25.0
-127445,LEO RACING TEAM #221,110954,Gaetano Vulcano2,6378,121.2539,56,120.32949423076923,52,176.2702512629385,6257.1337,24.0
-223528,SimVision,465352,Filipe RC Barreto,6202,121.9025,147,120.68315895522389,134,175.75368730834737,16171.543300000001,62.0
-223528,SimVision,339819,Joao Reis,4427,121.5058,89,120.81248481012658,79,175.56554867433803,9544.1863,38.0
-278379,Platinum Racing Team Orange,416545,Martin Hobson,2558,122.5282,120,121.2007169642857,112,175.003174186256,13574.4803,51.0
-278379,Platinum Racing Team Orange,389317,Steven Bird2,3616,122.2248,115,121.21777452830187,106,174.97854803008101,12849.084099999998,49.0
-159910,Austrian Simracers Red,635421,Benni Moser,3355,122.6309,128,121.19367264957265,117,175.01334614827184,14179.6597,54.0
-159910,Austrian Simracers Red,334510,Michael Lerchbacher,5216,122.3746,107,120.83006354166668,96,175.54000685504758,11599.6861,45.0
-134184,GROW RACING TEAM RED,286658,Marcelo Eusébio,5071,122.2626,93,120.6837,82,175.75289937580635,9896.063400000001,39.0
-134184,GROW RACING TEAM RED,380755,Pedro T Martins,4617,122.57,91,121.21355421686748,83,174.9846402857846,10060.725,38.0
-134184,GROW RACING TEAM RED,667770,Pedro Daniel Paquete,5453,124.5309,51,122.46427173913044,46,173.1975365646396,5633.3565,22.0
-218497,Blue Chip Racing,277870,Raymond Yip,5331,121.9912,89,121.20323536585367,82,174.99953791147388,9938.6653,38.0
-218497,Blue Chip Racing,435833,Nicholas Larsen,3199,122.2495,87,121.46192784810127,79,174.62681976302562,9595.4923,37.0
-218497,Blue Chip Racing,146465,Thomas R Dunn,3108,124.0142,58,122.02494807692308,52,173.82109574043128,6345.2973,24.0
-299638,Ingersoll Rand Enosis eSports #215,273285,Ale G Torres,5837,123.1407,134,121.44356942148761,121,174.65321781498233,14694.671900000001,57.0
-299638,Ingersoll Rand Enosis eSports #215,346983,Vicente Orozco,3556,122.2956,60,121.4174267857143,56,174.69082275836524,6799.375900000001,25.0
-299638,Ingersoll Rand Enosis eSports #215,19254,Cesar Carregal,3413,121.7476,40,121.79131666666667,36,174.15453550314686,4384.4874,17.0
-302748,Platinum Racing Team White,373409,Sek-Yin Ho,3766,122.7974,120,121.20761818181819,110,174.9932100025516,13332.838000000002,51.0
-302748,Platinum Racing Team White,662261,David Flores M. Pires,2124,123.4559,114,121.64819306930693,101,174.35943475391934,12286.467499999999,48.0
-299092,YS Sim-Sport PEC,564555,Mauro Dragoni,2672,124.4237,118,122.95569909090909,110,172.50530344850222,13525.1269,50.0
-299092,YS Sim-Sport PEC,852455,Vincenzo Sorice Jr,3343,122.3285,115,121.3851925233645,107,174.73721251722986,12988.215600000001,49.0
-272629,Platinum Racing Team red,407173,John Silvester,4313,122.3586,89,121.78358674698795,83,174.1655895425875,10108.0377,38.0
-272629,Platinum Racing Team red,604599,Daan Pepels,2084,124.4867,82,122.31875285714285,70,173.40358438065456,8562.3127,35.0
-272629,Platinum Racing Team red,370322,Myles Owens,3052,123.5774,62,122.60043448275863,58,173.00517956470088,7110.8252,26.0
-175849,Maniti Racing Yellow,364155,Stefan Schuster,3000,123.1757,89,122.56751951219512,82,173.05163934797275,10050.5366,38.0
-175849,Maniti Racing Yellow,390076,Stefan Kurzmann,3467,123.1315,87,122.2999425,80,173.43025473949018,9783.9954,37.0
-175849,Maniti Racing Yellow,314054,Jan-Eike Zanders,2224,124.7478,56,123.75622,50,171.38944759625014,6187.811,24.0
-247532,Krips Racing Green,506798,Alex J Richardson,3113,123.9272,116,122.44008282828283,99,173.23175297216085,12121.5682,49.0
-247532,Krips Racing Green,813496,Emre Kemaldar,3312,122.5375,59,122.22668461538463,52,173.5342020373368,6355.787600000001,25.0
-247532,Krips Racing Green,586600,Conor D Gibb,3356,124.7264,56,123.0479375,48,172.37599112459728,5906.301,24.0
-252527,Krips Racing Blue,727711,Ryan O'Connor6,2647,123.3614,116,122.83521588785048,107,172.67450567079533,13143.368100000002,49.0
-252527,Krips Racing Blue,614536,Louis Greig,2114,123.4737,115,122.78652524271845,103,172.74297925177126,12647.0121,49.0
-214868,Sissi State Punks Racing,113603,Norbert Windholz,2616,123.5181,116,122.9570924528302,106,172.50334860135825,13033.4518,49.0
-214868,Sissi State Punks Racing,332166,Mathias Saurer,2134,124.5825,115,123.241826,100,172.10480297817077,12324.1826,49.0
-280178,Trackside Esports,451680,Kris van Strijland,2396,123.814,110,122.44841827956989,93,173.21996053859118,11387.7029,46.0
-280178,Trackside Esports,662411,Peppe Kerstens,1644,123.9383,90,122.99005802469135,81,172.45711176217029,9962.1947,38.0
-280178,Trackside Esports,454587,Bart Feuerstein,1501,125.0817,31,125.16743793103448,29,169.45709309865956,3629.8557,13.0
-62993,Fury Simsport Academy,651954,Cade Middleton,2446,123.0661,140,121.92117131782945,129,173.96904863313293,15727.8311,59.0
-62993,Fury Simsport Academy,656823,Rink Wilbrink3,2541,122.5436,89,121.81170128205127,78,174.12539156059987,9501.312699999999,38.0
-257830,SR TECHNIC,613054,Luis Marinho,3541,123.6117,84,122.20067142857143,77,173.57114273138788,9409.4517,35.0
-257830,SR TECHNIC,491790,Sérgio Vieira,3164,123.0654,82,123.02723289473683,76,172.4050007736734,9350.069699999998,35.0
-257830,SR TECHNIC,530634,Nuno Vinagre,3510,124.2432,62,123.1161875,56,172.28043373581562,6894.5064999999995,26.0
-129653,Octopus Racing Team,389453,Carlos Ruiz3,3982,123.1571,87,121.80203815789474,76,174.13920574058326,9256.9549,37.0
-129653,Octopus Racing Team,340736,Luis Jeronimo,2223,122.2905,86,122.15132278481012,79,173.6412647758702,9649.9545,36.0
-129653,Octopus Racing Team,649681,Joselu Otero,3407,122.2387,54,121.73859583333332,48,174.22995589203552,5843.4526,23.0
-257829,SR TECHNIC #PEC,561604,Carlos Coxinho,2679,124.1096,86,122.78487594936709,79,172.74529960144767,9700.0052,36.0
-257829,SR TECHNIC #PEC,515776,Rui Filipe Pinheiro,2104,122.397,73,121.96697910447762,67,173.90371015281897,8171.787600000001,31.0
-257829,SR TECHNIC #PEC,25377,Aurelio Carneiro,2424,132.4206,68,122.265925,60,173.4785074615025,7335.9555,29.0
-264062,Team Upstate GT3,478574,Matias Nievas Soto,2106,125.3347,136,123.50261440677967,118,171.74138607737567,14573.308500000001,57.0
-264062,Team Upstate GT3,671627,Justin Cole6,1815,126.2282,91,124.46364545454546,55,170.41530564960155,6845.5005,38.0
-258771,PROTOSIM #2,648414,Cristiano Rocha,3940,126.227,114,122.29516862745099,102,173.43702470384414,12474.1072,48.0
-258771,PROTOSIM #2,796249,Guilherme Costa Reis,2639,123.9964,109,123.46338723404256,94,171.7959522865871,11605.5584,46.0
-257782,PROTOSIM #3,823793,Luciano Gomes,1953,124.4871,105,123.38147368421052,95,171.91000844006268,11721.24,44.0
