team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-302846,EPOCH MOTORSPORT,454593,Diego Merli,5904,206.0621,9,206.06214285714287,7,238.11420637130962,1442.4350000000002,16.0
-132790,Reiter Engineering Esports,639407,Nico Schihwetz,2937,204.8426,17,204.84265,6,239.5317752899604,1229.0558999999998,30.0
-275533,RACAR eSports Team,447698,Frederico Faria,3372,206.3247,24,205.97020555555554,18,238.22049153786728,3707.4637,42.0
-275533,RACAR eSports Team,285742,Isaac González,5229,211.8153,21,204.80773333333332,12,239.57261188835324,2457.6928,37.0
-275533,RACAR eSports Team,171867,Leandro Mendes,4475,207.4559,12,205.811175,8,238.40456481335383,1646.4894,21.0
-243684,Altitude Esports,388214,Mark D Hutchinson,4121,205.7512,4,205.751175,4,238.47408701116777,823.0047,7.0
-201262,SimTech Motorsport LMDh,316144,Standa Sehnall,4428,206.9933,13,204.732,9,239.6612332688588,1842.588,23.0
-233878,DLR - Rotary Industry \\ Orange,20477,Albert Priem,3338,206.2398,18,205.63084166666667,12,238.61363991855794,2467.5701,32.0
-284108,Magic Arrow,167281,Coen Gerrits,2367,208.2401,23,206.05837142857143,7,238.11856450883613,1442.4086,40.0
-304104,Team Upstate GTP,590492,Timothy Brei,3754,209.7243,6,208.7048,2,235.0991621160606,417.4096,11.0
