team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-223528,SimVision,465352,Filipe RC Barreto,6202,237.3683,9,236.19505806451613,62,207.73645313187566,14644.0936,56.0
-129672,LEO RACING TEAM #208,443123,Alessio Bernardini,7646,235.514,4,235.5747274509804,51,208.2834782003939,12014.311099999999,25.0
-129672,LEO RACING TEAM #208,607475,Lorenzo Castellani,6037,237.4334,3,235.73013500000002,20,208.14616514600476,4714.6027,19.0
-299638,Ingersoll Rand Enosis eSports #215,273285,Ale G Torres,5837,238.7607,6,236.990915,20,207.03883779511128,4739.8183,38.0
-110547,Carbono eSports,364474,Rubens Llorente,5137,245.1341,5,236.27174583333334,24,207.6690271896137,5670.5219,31.0
-110547,Carbono eSports,621443,Roberto C Freezer,6226,237.3247,2,0.0,0,inf,0.0,12.0
-214868,PeakSimsportAustria,113603,Norbert Windholz,2616,237.7593,13,239.59333703703703,27,204.7900171865597,6469.0201,81.0
-214868,PeakSimsportAustria,332166,Mathias Saurer,2134,240.0344,3,240.42360263157897,38,204.0828066485153,9136.0969,19.0
-134184,GROW RACING TEAM RED,380755,Pedro T Martins,4617,238.5516,8,237.37368484848486,33,206.70498349856655,7833.3316,50.0
-158916,Over The Limit racing,413828,Justas Staciokas,3174,238.1605,6,240.97875,4,203.61265717246854,963.915,38.0
-158916,Over The Limit racing,395823,Justas Pirinauskas,2459,238.9091,7,0.0,0,inf,0.0,44.0
-159910,Austrian Simracers Red,347495,Marko Zeiler,3650,237.3411,4,237.2547727272727,22,206.80858406166752,5219.605,25.0
-159910,Austrian Simracers Red,409965,Thomas Pieber,3981,237.4029,9,237.44795,24,206.64033363775096,5698.7508,56.0
-247532,Krips Racing Green,813496,Emre Kemaldar,3312,239.3785,7,239.21561707317073,41,205.1133793434218,9807.8403,44.0
-129653,Octopus Racing Team,649681,Joselu Otero,3407,239.5772,5,237.90411707317074,41,206.24411302015832,9754.068800000001,31.0
-129653,Octopus Racing Team,365305,Davo Ramos,3651,238.6031,5,238.399071875,32,205.81591708262602,7628.7703,31.0
-175849,Maniti Racing Yellow,390076,Stefan Kurzmann,3467,237.5696,6,239.65257000000003,10,204.73940091524995,2396.5257,38.0
-96989,Chicane Online Racing Red,366403,Nils Corr,5410,237.4455,2,236.606309375,32,207.37538123649205,7571.4019,12.0
-96989,Chicane Online Racing Red,310170,Alex Gal,8025,242.7473,3,235.6918552631579,38,208.17997106779868,8956.2905,19.0
-299092,YS Sim-Sport PEC,327245,Paolo Ernesto Taddeolini,3345,240.3357,6,239.75303414634143,41,204.65360859479551,9829.874399999999,38.0
-159911,Austrian Simracers Blue,685554,Chris Mayr,3037,240.3703,9,240.49876129032256,31,204.01902839893913,7455.4616,56.0
-159911,Austrian Simracers Blue,580583,Benedikt Hochleitner,2134,239.2978,3,240.16117999999997,25,204.30580666534036,6004.0295,19.0
-140651,Chicane Online Racing Orange,392848,Ingmar Hamberg,1998,239.1345,4,239.36505428571425,35,204.9853256818047,8377.776899999999,25.0
-278379,Platinum Racing Team Orange,416545,Martin Hobson,2558,238.0966,2,238.8625290322581,31,205.41657918632208,7404.738400000001,12.0
-278379,Platinum Racing Team Orange,389317,Steven Bird2,3616,0.0,1,238.49667250000002,40,205.7316904897279,9539.8669,6.0
-257830,SR TECHNIC,491790,Sérgio Vieira,3164,240.9423,2,238.7548727272727,22,205.50920301278194,5252.6071999999995,12.0
-257830,SR TECHNIC,613054,Luis Marinho,3541,0.0,2,238.12070434782606,23,206.05651971333066,5476.776199999999,12.0
-257830,SR TECHNIC,530634,Nuno Vinagre,3510,0.0,0,238.01726333333332,30,206.14607076161803,7140.5179,0.0
-297670,TR Geekz Energy Simracing GT3,575026,Daniel K Kühn,2237,238.5992,2,240.50072250000002,40,204.01736468629525,9620.028900000001,12.0
-297670,TR Geekz Energy Simracing GT3,638166,Kaan Tunc,2248,0.0,0,243.30124285714285,14,201.66902163508414,3406.2174,0.0
-127445,LEO RACING TEAM #221,110954,Gaetano Vulcano2,6378,243.7632,3,239.25478666666666,30,205.07979920986884,7177.643599999999,19.0
-252527,Krips Racing Blue,831421,Christian Hindsch,2083,243.198,3,241.21557647058825,17,203.41274940668157,4100.6648000000005,19.0
-252527,Krips Racing Blue,857753,Afonso Souto,1608,242.1767,2,239.51282,30,204.8588614571863,7185.3846,12.0
-252527,Krips Racing Blue,614536,Louis Greig,2114,247.665,4,240.6984,18,203.84981208682737,4332.5712,25.0
-299312,CM x MSi Gaming GT3,732337,Davide De Marco2,2193,239.1737,2,238.55405,10,205.68220748966536,2385.5405,12.0
-299312,CM x MSi Gaming GT3,605082,Mich Comazzetto,1569,0.0,0,0.0,0,inf,0.0,0.0
-286482,Kairos eSports #229,462694,David Prevautel,5718,242.5263,3,237.02859249999997,40,207.00592739502517,9481.143699999999,19.0
-243021,Elite Racing Team,370494,Josh Fletcher,3273,243.0972,4,238.33464615384614,39,205.8715524637885,9295.0512,25.0
-243021,Elite Racing Team,675666,Claus Christensen,2437,0.0,0,242.425155,20,202.3978229882951,4848.5031,0.0
-257829,SR TECHNIC #PEC,201606,Manuel M Cruz,1741,243.855,6,241.46764,20,203.20041066206636,4829.3528,38.0
-257829,SR TECHNIC #PEC,515776,Rui Filipe Pinheiro,2104,0.0,1,240.08353666666667,30,204.37187943346552,7202.5061000000005,6.0
-280178,Trackside Esports,127270,Simon Van  Dijk,2848,252.5207,3,239.3968,31,204.95814317317524,7421.3008,19.0
-62993,Fury Simsport Academy,656823,Rink Wilbrink3,2541,243.5355,1,238.96618048780485,41,205.32747985275682,9797.613399999998,6.0
-272629,Platinum Racing Team red,407173,John Silvester,4313,244.0216,2,238.2507769230769,26,205.9440235338324,6194.520199999999,12.0
