team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-286506,Team Chris Mayr,685554,Chris Mayr,3037,121.13,43,121.38697419354838,31,174.73464779326648,3762.9962,48.0
-129672,LEO RACING TEAM #208,443123,Alessio Bernardini,7646,119.6833,26,119.68325333333334,15,177.22203893744424,1795.2488,29.0
-129672,LEO RACING TEAM #208,607475,Lorenzo Castellani,6037,120.5443,14,120.9820875,8,175.31942637706595,967.8567,16.0
-127445,LEO RACING TEAM #221,110954,Gaetano Vulcano2,6378,120.3699,29,120.36993333333332,21,176.21103206614723,2527.7686,32.0
-127445,LEO RACING TEAM #221,758401,Alessio Bonino,5581,120.1705,9,120.17047142857143,7,176.50351147209568,841.1933,10.0
-257829,SR TECHNIC #PEC,25377,Aurelio Carneiro,2424,124.0261,74,122.3390255319149,47,173.37484985007308,5749.934200000001,82.0
-257829,SR TECHNIC #PEC,515776,Rui Filipe Pinheiro,2104,122.0956,16,122.09563076923078,13,173.72046852757032,1587.2432000000001,18.0
-223528,SimVision,465352,Filipe RC Barreto,6202,121.1874,70,120.98354186046512,43,175.31731883715955,5202.2923,78.0
-223528,SimVision,339819,Joao Reis,4427,121.3113,14,121.31129090909091,11,174.8436606638279,1334.4242000000002,16.0
-134184,GROW RACING TEAM RED,286658,Marcelo Eusébio,5071,120.2336,28,120.41633684210525,19,176.14312757422672,2287.9103999999998,31.0
-134184,GROW RACING TEAM RED,380755,Pedro T Martins,4617,120.8486,25,120.84855238095238,21,175.51315067091454,2537.8196000000003,28.0
-159910,Austrian Simracers Red,334510,Michael Lerchbacher,5216,120.7032,13,120.70322727272728,11,175.72446621062704,1327.7355,14.0
-62993,Fury Simsport Academy,651954,Cade Middleton,2476,122.5065,29,122.17560909090908,22,173.60674802625763,2687.8633999999997,32.0
-299092,YS Sim-Sport PEC,327245,Paolo Ernesto Taddeolini,3345,121.1123,28,121.04977142857143,21,175.22139804217488,2542.0452,31.0
-129653,Octopus Racing Team,389453,Carlos Ruiz3,3965,128.1524,18,120.91246666666667,9,175.4203744835796,1088.2122000000002,20.0
-129653,Octopus Racing Team,649681,Joselu Otero,3380,121.9823,3,121.9823,2,173.88186796281104,243.9646,3.0
-96989,Chicane Online Racing Red,366403,Nils Corr,5410,121.3667,19,121.3791818181818,11,174.7458655156531,1335.1709999999998,21.0
-158916,Over The Limit racing,393379,Haroldas Jotautas,4414,121.4506,19,121.5819,17,174.45450500773555,2066.8923,21.0
-264062,Team Upstate GT3,478574,Matias Nievas Soto,2106,123.1919,49,122.72986857142858,35,172.8227238347894,4295.5454,54.0
-196061,Austrian Simracers Silver,635421,Benni Moser,3355,121.331,14,121.3309642857143,14,174.81531039721048,1698.6335000000001,16.0
-257830,SR TECHNIC,491790,Sérgio Vieira,3164,121.7879,8,121.78795,6,174.15934977475197,730.7276999999999,9.0
-257830,SR TECHNIC,530634,Nuno Vinagre,3510,121.7023,13,121.70381111111111,9,174.27975335164803,1095.3343,14.0
-257830,SR TECHNIC,613054,Luis Marinho,3541,121.4384,31,121.5575923076923,26,174.48939041759695,3160.4973999999997,34.0
-214868,PeakSimsportAustria,113603,Norbert Windholz,2648,123.4365,35,122.78296296296297,27,172.7479910123856,3315.1400000000003,39.0
-214868,PeakSimsportAustria,332166,Mathias Saurer,2134,123.6345,23,123.7546375,16,171.3916392216009,1980.0742,26.0
-272629,Platinum Racing Team red,604599,Daan Pepels,2084,122.4079,27,122.407852,25,173.27736608269217,3060.1963,30.0
-159911,Austrian Simracers Blue,461635,Markus Deutsch,2068,123.6711,26,122.88903157894737,19,172.59888787368118,2334.8916,29.0
-258771,PROTOSIM #2,796249,Guilherme Costa Reis,2606,122.8918,38,122.67541935483871,31,172.89943082280072,3802.938,42.0
-239055,Team Mauro Dragoni,564555,Mauro Dragoni,2672,122.2479,22,122.24790555555555,18,173.5040783399016,2200.4622999999997,24.0
-257782,PROTOSIM #3,777046,Ruben Carrapato,2129,122.6002,17,122.68213333333333,9,172.88996862134778,1104.1391999999998,19.0
-257782,PROTOSIM #3,823793,Luciano Gomes,1989,125.0053,2,125.0053,2,169.67688715918447,250.0106,2.0
-280178,Trackside Esports,127270,Simon Van  Dijk,2848,123.8106,20,123.094425,12,172.31089208467404,1477.1331,22.0
-298040,Peaky Drivers GT3,665522,Víctor Sánchez Fernández,2185,124.0087,14,124.04505,12,170.99037956290883,1488.5406,16.0
-175849,Maniti Racing Yellow,364155,Stefan Schuster,3000,123.1852,13,122.88720909090908,11,172.60144761452727,1351.7593,14.0
