team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-129672,LEO RACING TEAM #208,443123,Alessio Bernardini,7646,119.8325,21,119.83253125,16,177.00126969820644,1917.3205,33.0
-129672,LEO RACING TEAM #208,607475,Lorenzo Castellani,6037,119.9062,15,120.20233333333333,9,176.4567258738738,1081.821,24.0
-127445,LEO RACING TEAM #221,19423,Fabio Ponta,6058,120.0179,19,120.01790714285714,14,176.7278790918522,1680.2507,30.0
-127445,LEO RACING TEAM #221,59708,Luigi Nespolino,5515,120.8175,8,120.81748571428571,7,175.55828162621685,845.7224,13.0
-247532,Krips Racing Green,506798,Alex J Richardson,3113,121.2493,13,121.24934285714286,7,174.93299083187964,848.7454,21.0
-299092,YS Sim-Sport PEC,327245,Paolo Ernesto Taddeolini,3314,121.2764,48,121.35610263157895,38,174.77909822790127,4611.5319,76.0
-299092,YS Sim-Sport PEC,564555,Mauro Dragoni,2672,121.8008,15,121.80083636363635,11,174.14092395126116,1339.8092,24.0
-257830,SR TECHNIC,530634,Nuno Vinagre,3510,121.7605,25,121.76053999999999,15,174.19855547946815,1826.4080999999999,40.0
-257830,SR TECHNIC,613054,Luis Marinho,3541,122.8391,6,122.83908000000001,5,172.66907390058606,614.1954000000001,10.0
-214868,PeakSimsportAustria,332166,Mathias Saurer,2134,123.3917,7,121.97402,5,173.89367163925567,609.8701,11.0
-280178,Trackside Esports,451680,Kris van Strijland,2396,122.1533,18,122.47341000000002,10,173.1846135614253,1224.7341000000001,29.0
-280178,Trackside Esports,662411,Peppe Kerstens,1644,125.1064,18,125.10636875,16,169.53981155655597,2001.7019,29.0
-252527,Krips Racing Blue,614536,Louis Greig,2114,122.5572,6,122.55722,5,173.06618233018014,612.7861,10.0
-264062,Team Upstate GT3,478574,Matias Nievas Soto,2106,127.9244,26,127.56885,16,166.26715834155442,2041.1016,41.0
