team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-249688,LEO RACING TEAM LMP2,318720,Michele Sangalli,7547,108.6223,14,108.62231538461538,13,195.26844099480627,1412.0901,17.0
-303752,HW Racing,569754,Diego L Pereira,2019,110.1937,55,110.251325,48,192.38326779655486,5292.0635999999995,67.0
-265602,PRT Blue,363812,Vincent Aussems,3940,109.8155,18,109.91869285714286,14,192.96545138110855,1538.8617,22.0
-256035,MRP Simracing,512050,Alberto Gazapo,7031,108.8371,18,108.83708461538463,13,194.88311596506875,1414.8821,22.0
-256035,MRP Simracing,310141,Cristian Streitemberger,5289,112.417,18,112.41703333333332,15,188.677014091874,1686.2554999999998,22.0
-306596,XBD Emiral Racing,245246,Alberto García Blasco,6174,108.4214,20,108.53385789473683,19,195.427589084425,2062.1432999999997,24.0
-254304,Platinum Racing Team Blue,532015,Winston Ekkel,3299,109.5876,26,109.39712105263158,19,193.88545126517093,2078.5452999999998,32.0
-164695,BAZINGA Motorsport,466164,Leonhard V Ziegler,2592,110.2129,33,109.95577826086955,23,192.90036883808116,2528.9828999999995,40.0
-261365,MRP by Fields Academy,173751,Andrew Fields,5034,110.8821,44,110.30478333333332,36,192.29003078047242,3970.9721999999992,54.0
-109804,Carbono eSports Black,292820,Juanjo Gragera,2519,113.8329,47,109.8034731707317,41,193.16793512915672,4501.9424,57.0
-109804,Carbono eSports Black,299849,Vicente Lara,2531,110.53,35,109.84362758620689,29,193.0973206957653,3185.4652,43.0
-279040,Platinum Racing Team Black,686915,Nick Kerstens,2512,110.6455,24,110.78034117647059,17,191.46456814582416,1883.2658,29.0
-279040,Platinum Racing Team Black,427545,Marnix Heijster,3180,110.6722,6,110.67223999999999,5,191.65158473705787,553.3611999999999,7.0
