team_id,team_display_name,cust_id,display_name,oldi_rating,avg_lap,laps_complete,avg_lap_valid,laps_complete_valid,speed,time_valid,percentage
-132790,Reiter Engineering Esports,289340,Jan Körbs,4346,111.6486,66,109.64981724137931,58,213.88679738126834,6359.6894,34.0
-132790,Reiter Engineering Esports,708185,Denis Robin Wolf,6206,111.4225,65,109.40022542372881,59,214.3747707316254,6454.6133,34.0
-132790,Reiter Engineering Esports,607186,Dominique Renã© Englicht,3447,112.329,62,110.29920535714287,56,212.62753586720407,6176.7555,32.0
-201262,SimTech Motorsport LMDh,316148,Matej Surhanak,3954,110.9028,110,109.48114949494949,99,214.21631350593285,10838.6338,57.0
-201262,SimTech Motorsport LMDh,316144,Standa Sehnall,4402,111.8728,83,109.80231216216215,74,213.58974853429157,8125.371099999999,43.0
-243684,Altitude Esports,176521,Tom R Dadswell,4562,110.9614,87,109.399587012987,77,214.37602173412134,8423.768199999999,45.0
-243684,Altitude Esports,388214,Mark D Hutchinson,4121,112.8711,63,109.486278,50,214.20627928551923,5474.3139,33.0
-243684,Altitude Esports,259215,Bryan Loynes,2947,111.6162,43,109.88689473684211,38,213.42534338935107,4175.702,22.0
-233878,DLR - SimLab \\ Orange,722146,Yannick Gerards,3010,111.9205,101,110.2934087912088,91,212.63871069210575,10036.700200000001,52.0
-233878,DLR - SimLab \\ Orange,20477,Albert Priem,3326,112.0727,91,110.45051445783132,83,212.33625174425003,9167.392699999999,47.0
-284108,Magic Arrow,477938,Balazs Turoczy,2894,111.9875,114,110.07247378640776,103,213.06551435110964,11337.464799999998,59.0
-284108,Magic Arrow,684015,Eran Aviner,2566,112.517,78,110.29005606060605,66,212.64517474097954,7279.143699999999,40.0
-145316,Octopus Racing Team LMDH,366068,Stephane Civeira Lareo,3864,112.0451,67,110.44257966101696,59,212.3515071377684,6516.1122000000005,35.0
-145316,Octopus Racing Team LMDH,522535,Martín R. Pérez,2892,112.6528,66,111.01473859649124,57,211.2570685631579,6327.8401,34.0
-145316,Octopus Racing Team LMDH,701793,David Marchal,3070,112.0191,59,110.04613207547169,53,213.11651578190623,5832.445,31.0
-275533,RACAR eSports Team,245148,Leonardo Marques,4931,111.907,66,109.64872280701755,57,213.8889322448088,6249.9772,34.0
-275533,RACAR eSports Team,285742,Isaac González,5221,113.1281,46,110.31923170731707,41,212.588937397798,4523.0885,24.0
-275533,RACAR eSports Team,127661,Miguel Almeida,4362,117.5238,44,110.27973,40,212.66508580679331,4411.1892,23.0
-275533,RACAR eSports Team,171867,Leandro Mendes,4534,128.4261,30,110.366072,25,212.4987128580602,2759.1518,16.0
-297671,TR Geekz Energy Simracing LMDh,711842,Floris Harsevoord,4414,116.2956,114,109.86726633663366,101,213.46347301789606,11096.5939,59.0
-297671,TR Geekz Energy Simracing LMDh,598737,Samuel Buikema,3613,123.9124,60,111.33099423076922,52,210.656955012787,5789.2117,31.0
-297570,Blue Chip Racing LMDh,834789,Robert Wayne,2410,112.4395,66,111.0092,60,211.2676088396277,6660.552000000001,34.0
-297570,Blue Chip Racing LMDh,636584,Chase Brown3,2748,113.0936,62,112.17049423076922,52,209.08036827359152,5832.865699999999,32.0
-297570,Blue Chip Racing LMDh,577596,Tom Fain,3177,112.4985,44,110.6428394736842,38,211.9671580624798,4204.4279,23.0
-305677,Delta Racing LMDh,32566,Bruno Melo,3364,115.7178,69,111.05571052631579,57,211.17912921409527,6330.1755,36.0
-305677,Delta Racing LMDh,394951,Joao Vitor Delgado,2476,118.847,55,110.89444222222222,45,211.48623657985544,4990.2499,28.0
-304104,Team Upstate GTP,302971,David Flanagan2,3073,113.8185,45,111.59832105263158,38,210.15233940786035,4240.7362,23.0
-304104,Team Upstate GTP,590492,Timothy Brei,3754,111.6921,20,111.61065294117648,17,210.12911962409657,1897.3811000000003,10.0
-302846,EPOCH MOTORSPORT,55357,Luca Morelli,5417,123.3227,51,110.84903409090909,44,211.57286967395768,4877.3575,26.0
-302846,EPOCH MOTORSPORT,376142,Raffa Pisani,2791,111.6085,9,111.52288333333333,6,210.29449331131295,669.1373,5.0
